 24-04-2024 18:08:43, GPU temperature     ,GPU temperature 2   ,GPU usage           ,Power               ,Fan speed           ,Fan tachometer      ,CPU temperature     ,CPU usage           ,CPU power           ,Framerate           ,T outside (C ),T Exhaust (C ),T Internal (C )
 24-04-2024 18:10:18,49,68,95,157,90,3578,60,30.963,39.282,59.9,22.6,32.5,28.3
 24-04-2024 18:10:19,49,63,84,134,90,3579,63,29.284,38.211,59.9,22.6,32.5,28.3
 24-04-2024 18:10:20,48,63,67,132,90,3585,61,31.099,40.681,59.9,22.6,32.5,28.3
 24-04-2024 18:10:21,46,51,74,60,90,3588,59,28.385,43.737,58.9,22.6,32.5,28.3
 24-04-2024 18:10:22,46,50,84,62,90,3598,58,18.774,25.411,59.9,22.6,32.5,28.3
 24-04-2024 18:10:23,46,54,87,119,90,3593,66,32.732,44.46,57.9,22.6,32.5,28.3
 24-04-2024 18:10:24,48,62,94,148,90,3582,69,37.664,59.521,59.9,22.6,32.5,28.3
 24-04-2024 18:10:25,48,61,90,142,90,3576,59,34.89,55.033,59.9,22.6,32.5,28.3
 24-04-2024 18:10:26,48,63,80,145,90,3580,61,28.462,39.123,59.9,22.6,32.5,28.3
 24-04-2024 18:10:27,48,63,74,146,90,3585,65,28.26,41.36,59.9,22.6,32.5,28.3
 24-04-2024 18:10:28,48,64,76,144,90,3588,61,27.605,37.534,59.9,22.6,32.5,28.3
 24-04-2024 18:10:29,49,64,71,149,90,3583,69,30.739,43.528,59.9,22.6,32.5,28.3
 24-04-2024 18:10:30,48,64,73,144,90,3578,71,33.171,50.237,59.9,22.6,32.5,28.3
 24-04-2024 18:10:31,49,64,77,152,90,3579,67,33.088,53.021,59.9,22.6,32.5,28.3
 24-04-2024 18:10:32,50,68,74,167,90,3569,68,34.037,54.011,59.9,22.6,32.5,28.3
 24-04-2024 18:10:33,50,69,88,172,90,3570,68,32.114,53.181,59.9,22.6,32.5,28.3
 24-04-2024 18:10:34,50,68,92,167,90,3577,68,32.654,53.029,58.9,22.6,32.5,28.3
 24-04-2024 18:10:35,50,64,93,155,90,3579,67,33.887,57.097,59.9,22.6,32.5,28.3
 24-04-2024 18:10:36,50,68,90,162,90,3572,65,34.894,56.288,59.9,22.6,32.5,28.3
 24-04-2024 18:10:37,49,65,88,153,90,3576,62,32.071,52.469,59.9,22.6,32.5,28.3
 24-04-2024 18:10:38,50,64,93,150,90,3577,62,29.26,40.474,59.9,22.6,32.5,28.3
 24-04-2024 18:10:39,50,63,87,150,90,3571,67,32.603,44.645,59.9,22.6,32.5,28.3
 24-04-2024 18:10:40,50,63,85,148,90,3570,61,31.78,43.679,59.9,22.6,32.5,28.3
 24-04-2024 18:10:41,49,66,83,155,90,3575,63,31.708,43.84,59.9,22.6,32.5,28.3
 24-04-2024 18:10:42,50,65,85,147,90,3573,61,31.471,42.019,59.9,22.6,32.5,28.3
 24-04-2024 18:10:43,50,65,81,150,90,3586,66,29.707,39.436,59.9,22.6,32.5,28.3
 24-04-2024 18:10:44,49,69,73,158,90,3587,60,31.305,43.311,59.9,22.6,32.5,28.3
 24-04-2024 18:10:45,50,64,81,148,90,3579,61,31.299,41.524,59.9,22.6,32.5,28.3
 24-04-2024 18:10:46,49,64,89,142,90,3586,66,29.578,45.194,59.9,22.6,32.5,28.3
 24-04-2024 18:10:47,50,67,84,161,90,3586,65,30.842,44.274,59.9,22.6,32.5,28.3
 24-04-2024 18:10:48,51,72,79,178,90,3580,62,33.093,45.581,59.9,22.6,32.5,28.3
 24-04-2024 18:10:49,50,75,89,182,90,3567,67,31.959,49.404,59.9,22.6,32.5,28.3
 24-04-2024 18:10:50,51,72,97,172,90,3568,63,34.408,50.834,58.4,22.6,32.5,28.3
 24-04-2024 18:10:51,51,73,96,175,90,3571,70,41.174,59.039,58.4,22.6,32.5,28.3
 24-04-2024 18:10:52,51,68,97,162,90,3571,69,43.101,62.527,59.9,22.6,32.5,28.3
 24-04-2024 18:10:53,51,70,89,165,90,3572,71,35.605,57.979,59.9,22.6,32.5,28.3
 24-04-2024 18:10:54,51,70,85,162,90,3576,70,36.355,59.161,59.9,22.6,32.5,28.3
 24-04-2024 18:10:55,51,66,90,155,90,3572,67,30.293,50.267,59.9,22.6,32.5,28.3
 24-04-2024 18:10:56,50,67,84,158,90,3574,65,25.969,43.823,59.9,22.6,32.5,28.3
 24-04-2024 18:10:57,51,68,80,161,90,3576,72,34.387,51.683,59.9,22.6,32.5,28.3
 24-04-2024 18:10:58,51,71,83,172,90,3582,71,32.997,53.243,59.9,22.6,32.5,28.3
 24-04-2024 18:10:59,51,71,91,174,90,3577,63,33.001,51.359,59.9,22.6,32.5,28.3
 24-04-2024 18:11:00,51,68,95,163,90,3571,68,31.611,48.725,59.9,22.6,32.5,28.6
 24-04-2024 18:11:01,51,68,88,158,90,3569,62,31.842,46.95,59.9,22.6,32.5,28.6
 24-04-2024 18:11:02,50,62,73,133,90,3568,63,34.262,53.337,59.9,22.6,32.5,28.6
 24-04-2024 18:11:03,50,68,81,154,90,3573,68,36.032,56.484,59.9,22.6,32.5,28.6
 24-04-2024 18:11:04,49,58,91,108,90,3584,62,30.04,38.119,59.9,22.6,32.5,28.6
 24-04-2024 18:11:05,49,56,74,96,90,3585,61,29.375,35.923,59.9,22.6,32.5,28.6
 24-04-2024 18:11:06,49,56,72,86,90,3588,65,27.77,34.848,59.9,22.6,32.5,28.6
 24-04-2024 18:11:07,48,61,64,128,90,3587,61,28.267,35.11,59.9,22.6,32.5,28.6
 24-04-2024 18:11:08,49,61,66,133,90,3583,67,29.277,40.923,59.9,22.6,32.5,28.6
 24-04-2024 18:11:09,49,64,89,138,90,3580,63,30.742,40.349,59.9,22.6,32.5,28.6
 24-04-2024 18:11:10,50,70,78,176,90,3586,62,30.687,37.322,59.9,22.6,32.5,28.6
 24-04-2024 18:11:11,50,67,78,156,90,3570,66,30.769,41.435,59.9,22.6,32.5,28.6
 24-04-2024 18:11:12,51,70,83,166,90,3569,68,30.844,47.438,59.9,22.6,32.5,28.6
 24-04-2024 18:11:13,50,68,84,168,90,3565,70,37.996,59.12,59.9,22.6,32.5,28.6
 24-04-2024 18:11:14,51,68,97,165,90,3570,68,33.829,52.171,59.9,22.6,32.5,28.6
 24-04-2024 18:11:15,50,65,97,148,90,3571,71,41.521,58.93,59.9,22.6,32.5,28.6
 24-04-2024 18:11:16,51,67,92,162,90,3574,72,41.392,61.162,59.9,22.6,32.5,28.6
 24-04-2024 18:11:17,50,69,88,166,90,3568,63,32.049,42.956,59.9,22.6,32.5,28.6
 24-04-2024 18:11:18,50,68,88,155,90,3573,66,30.27,40.905,59.9,22.6,32.5,28.6
 24-04-2024 18:11:19,50,67,90,136,90,3569,61,33.37,42.855,59.9,22.6,32.5,28.6
 24-04-2024 18:11:20,50,67,75,153,90,3569,65,30.493,41.601,59.9,22.6,32.5,28.6
 24-04-2024 18:11:21,50,68,74,159,90,3571,68,32.3,51.099,59.9,22.6,32.5,28.6
 24-04-2024 18:11:22,51,71,89,171,90,3564,68,29.192,48.623,59.9,22.6,32.5,28.6
 24-04-2024 18:11:23,51,70,86,165,90,3574,68,28.701,44.625,59.9,22.6,32.5,28.6
 24-04-2024 18:11:24,52,73,82,185,90,3559,67,29.442,50.728,59.8,22.6,32.5,28.6
 24-04-2024 18:11:25,51,70,87,169,90,3563,62,31.419,53.164,58.9,22.6,32.5,28.6
 24-04-2024 18:11:26,51,68,89,155,90,3581,63,28.738,42.916,59.9,22.6,32.5,28.6
 24-04-2024 18:11:27,50,66,79,148,90,3592,66,31.193,48.195,59.9,22.6,32.5,28.6
 24-04-2024 18:11:28,50,66,81,148,90,3585,66,31.543,51.047,59.9,22.6,32.5,28.6
 24-04-2024 18:11:29,50,64,88,137,90,3585,67,29.867,48.141,59.9,22.6,32.5,28.6
 24-04-2024 18:11:30,50,64,84,141,90,3581,68,29.424,49.328,59.9,22.6,32.5,28.6
 24-04-2024 18:11:31,50,68,82,148,90,3572,65,29.48,48.683,59.9,22.6,32.5,28.6
 24-04-2024 18:11:32,50,64,90,144,90,3574,66,31.167,44.518,59.9,22.6,32.5,28.6
 24-04-2024 18:11:33,51,68,88,153,90,3572,67,29.458,44.092,59.9,22.6,32.5,28.6
 24-04-2024 18:11:34,50,65,88,142,90,3581,63,28.653,41.927,59.9,22.6,32.5,28.6
 24-04-2024 18:11:35,51,67,91,154,90,3573,65,28.8,40.131,59.9,22.6,32.5,28.6
 24-04-2024 18:11:36,50,67,84,147,90,3569,65,29.894,41.667,59.9,22.6,32.5,28.6
 24-04-2024 18:11:37,50,67,78,140,90,3581,62,28.249,37.451,59.9,22.6,32.5,28.6
 24-04-2024 18:11:38,50,63,67,125,90,3575,61,31.17,39.242,59.9,22.6,32.5,28.6
 24-04-2024 18:11:39,50,57,72,108,90,3574,62,27.285,36.163,59.9,22.6,32.5,28.6
 24-04-2024 18:11:40,49,59,84,99,90,3579,65,28.847,37.693,59.9,22.6,32.5,28.6
 24-04-2024 18:11:41,50,68,68,141,90,3575,64,29.66,39.182,59.9,22.6,32.5,28.6
 24-04-2024 18:11:42,50,65,62,147,90,3578,62,29.823,38.191,59.9,22.6,32.5,28.6
 24-04-2024 18:11:43,49,59,74,113,90,3570,63,29.215,39.549,59.9,22.6,32.5,28.6
 24-04-2024 18:11:44,50,67,80,150,90,3582,66,27.364,34.975,59.9,22.6,32.5,28.6
 24-04-2024 18:11:45,50,67,78,155,90,3572,65,30.305,38.685,59.9,22.6,32.5,28.6
 24-04-2024 18:11:46,50,67,74,152,90,3574,67,28.856,39.629,59.9,22.6,32.5,28.6
 24-04-2024 18:11:47,50,67,76,160,90,3581,67,30.501,45.983,58.9,22.6,32.5,28.6
 24-04-2024 18:11:48,50,65,79,146,90,3578,66,29.352,40.865,59.9,22.6,32.5,28.6
 24-04-2024 18:11:49,49,58,71,103,90,3584,62,30.48,38.304,59.9,22.6,32.5,28.6
 24-04-2024 18:11:50,50,66,59,152,90,3581,61,29.755,39.079,59.9,22.6,32.5,28.6
 24-04-2024 18:11:51,50,69,65,166,90,3569,67,33.113,50.604,59.9,22.6,32.5,28.6
 24-04-2024 18:11:52,50,67,84,157,90,3565,71,36.021,57.059,59.9,22.6,32.5,28.6
 24-04-2024 18:11:53,50,69,85,165,90,3569,70,34.324,58.298,59.9,22.6,32.5,28.6
 24-04-2024 18:11:54,51,71,83,169,90,3567,71,42.609,61.194,57.8,22.6,32.5,28.6
 24-04-2024 18:11:55,51,70,93,172,90,3574,72,40.365,60.73,59.1,22.6,32.5,28.6
 24-04-2024 18:11:56,51,68,97,165,90,3572,63,34.648,53.453,59.9,22.6,32.5,28.6
 24-04-2024 18:11:57,50,62,94,132,90,3569,66,30.106,43.945,59.9,22.6,32.5,28.6
 24-04-2024 18:11:58,51,67,94,150,90,3575,63,30.302,42.987,59.9,22.6,32.5,28.6
 24-04-2024 18:11:59,50,62,78,121,90,3571,61,29.919,37.996,59.9,22.6,32.5,28.6
 24-04-2024 18:12:00,49,59,69,114,90,3576,65,29.732,39.647,59.9,22.6,32.8,29
 24-04-2024 18:12:01,49,57,67,101,90,3579,62,29.786,36.091,59.9,22.6,32.8,29
 24-04-2024 18:12:02,49,60,55,108,90,3579,66,28.771,41.837,59.9,22.6,32.8,29
 24-04-2024 18:12:03,50,57,51,99,90,3581,67,28.934,36.353,59.9,22.6,32.8,29
 24-04-2024 18:12:04,49,65,53,153,90,3576,62,30.368,40.466,59.9,22.6,32.8,29
 24-04-2024 18:12:05,49,64,57,145,90,3574,72,29.959,39.546,59.9,22.6,32.8,29
 24-04-2024 18:12:06,49,58,60,105,90,3573,61,32.139,41.101,59.9,22.6,32.8,29
 24-04-2024 18:12:07,48,62,72,132,90,3578,62,27.799,35.324,59.9,22.6,32.8,29
 24-04-2024 18:12:08,49,67,79,152,90,3569,65,28.727,36.898,59.9,22.6,32.8,29
 24-04-2024 18:12:09,50,66,72,149,90,3579,70,29.025,37.589,59.9,22.6,32.8,29
 24-04-2024 18:12:10,50,66,62,158,90,3572,64,31.775,45.883,59.9,22.6,32.8,29
 24-04-2024 18:12:11,50,69,71,162,90,3575,73,31.497,47.975,59.9,22.6,32.8,29
 24-04-2024 18:12:12,50,68,85,153,90,3568,64,30.465,50.137,59.9,22.6,32.8,29
 24-04-2024 18:12:13,50,60,83,133,90,3573,66,32.927,49.663,59.9,22.6,32.8,29
 24-04-2024 18:12:14,50,65,89,135,90,3572,67,31.391,43.524,59.9,22.6,32.8,29
 24-04-2024 18:12:15,49,55,75,92,90,3578,66,32.838,45.578,59.8,22.6,32.8,29
 24-04-2024 18:12:16,49,60,64,115,90,3571,67,28.059,38.084,59.9,22.6,32.8,29
 24-04-2024 18:12:17,48,54,68,89,90,3574,68,23.41,39.073,59.9,22.6,32.8,29
 24-04-2024 18:12:18,47,54,56,96,90,3575,73,34.041,55.839,59.9,22.6,32.8,29
 24-04-2024 18:12:19,48,53,60,88,90,3572,66,26.05,40.998,59.9,22.6,32.8,29
 24-04-2024 18:12:20,48,55,64,98,90,3589,62,25.164,33.506,59.9,22.6,32.8,29
 24-04-2024 18:12:21,48,58,65,109,90,3582,63,25.027,35.11,59.9,22.6,32.8,29
 24-04-2024 18:12:22,48,61,67,126,90,3579,62,26.413,34.685,59.9,22.6,32.8,29
 24-04-2024 18:12:23,48,55,69,97,90,3577,61,27.208,35.529,59.9,22.6,32.8,29
 24-04-2024 18:12:24,48,53,67,92,90,3580,62,26.349,33.285,59.9,22.6,32.8,29
 24-04-2024 18:12:25,47,53,70,91,90,3585,60,26.173,34.776,59.9,22.6,32.8,29
 24-04-2024 18:12:26,47,53,82,92,90,3585,62,25.848,33.591,59.9,22.6,32.8,29
 24-04-2024 18:12:27,47,53,80,94,90,3587,63,26.625,35.465,59.9,22.6,32.8,29
 24-04-2024 18:12:28,48,60,71,125,90,3586,60,25.554,35.037,59.9,22.6,32.8,29
 24-04-2024 18:12:29,48,61,76,128,90,3572,62,25.915,34.394,59.9,22.6,32.8,29
 24-04-2024 18:12:30,48,58,84,115,90,3571,62,26.156,35.439,59.9,22.6,32.8,29
 24-04-2024 18:12:31,48,59,81,122,90,3573,65,26.661,33.781,59.9,22.6,32.8,29
 24-04-2024 18:12:32,48,64,83,127,90,3573,60,25.995,35.775,59.9,22.6,32.8,29
 24-04-2024 18:12:33,49,65,63,142,90,3570,59,26.397,34.723,59.9,22.6,32.8,29
 24-04-2024 18:12:34,49,60,54,133,90,3568,61,26.533,33.56,59.9,22.6,32.8,29
 24-04-2024 18:12:35,49,61,76,140,90,3574,61,26.804,35.083,59.9,22.6,32.8,29
 24-04-2024 18:12:36,48,63,83,138,90,3566,62,25.057,33.746,59.9,22.6,32.8,29
 24-04-2024 18:12:37,49,62,76,137,90,3567,63,26.938,35.263,59.9,22.6,32.8,29
 24-04-2024 18:12:38,49,65,69,150,90,3575,71,30.87,52.718,59.9,22.6,32.8,29
 24-04-2024 18:12:39,49,63,75,140,90,3569,61,31.701,54.464,59.9,22.6,32.8,29
 24-04-2024 18:12:40,48,55,72,101,90,3584,61,27.089,34.502,59.9,22.6,32.8,29
 24-04-2024 18:12:41,48,57,65,102,90,3582,63,25.294,33.113,59.9,22.6,32.8,29
 24-04-2024 18:12:42,48,59,65,123,90,3579,65,26.397,34.628,59.9,22.6,32.8,29
 24-04-2024 18:12:43,48,63,71,142,90,3578,72,29.79,47.749,59.9,22.6,32.8,29
 24-04-2024 18:12:44,49,57,76,116,90,3568,70,33.312,56.894,59.9,22.6,32.8,29
 24-04-2024 18:12:45,48,55,85,99,90,3574,65,33.815,55.715,59.9,22.6,32.8,29
 24-04-2024 18:12:46,48,62,85,133,90,3570,65,31.438,47.913,59.9,22.6,32.8,29
 24-04-2024 18:12:47,49,65,61,140,90,3571,63,26.202,35.267,59.9,22.6,32.8,29
 24-04-2024 18:12:48,49,65,59,142,90,3573,67,24.306,31.197,59.9,22.6,32.8,29
 24-04-2024 18:12:49,48,56,75,115,90,3572,61,25.865,33.205,59.9,22.6,32.8,29
 24-04-2024 18:12:50,49,62,66,130,90,3582,63,23.423,31.292,59.9,22.6,32.8,29
 24-04-2024 18:12:51,49,66,53,144,90,3572,60,24.454,32.337,59.9,22.6,32.8,29
 24-04-2024 18:12:52,49,61,69,125,90,3572,66,23.176,31.009,59.9,22.6,32.8,29
 24-04-2024 18:12:53,49,65,83,140,90,3565,63,24.568,32.962,59.9,22.6,32.8,29
 24-04-2024 18:12:54,49,64,69,142,90,3567,59,24.922,32.091,59.9,22.6,32.8,29
 24-04-2024 18:12:55,49,68,57,144,90,3573,60,24.612,31.671,59.9,22.6,32.8,29
 24-04-2024 18:12:56,49,61,65,116,90,3579,59,25.247,33.766,58.9,22.6,32.8,29
 24-04-2024 18:12:57,48,56,76,102,90,3576,63,28.341,45.134,59.9,22.6,32.8,29
 24-04-2024 18:12:58,47,55,69,91,90,3579,67,31.544,53.587,59.9,22.6,32.8,29
 24-04-2024 18:12:59,49,65,58,148,90,3573,66,25.026,41.481,59.9,22.6,32.8,29
 24-04-2024 18:13:00,49,61,70,122,90,3570,66,27.414,51.744,58.9,22.6,32.8,29.3
 24-04-2024 18:13:01,49,66,76,151,90,3565,72,29.772,47.333,59.9,22.6,32.8,29.3
 24-04-2024 18:13:02,50,71,78,170,90,3565,75,33.228,56.426,59.9,22.6,32.8,29.3
 24-04-2024 18:13:03,50,71,88,169,90,3574,64,31.685,44.393,59.9,22.6,32.8,29.3
