 24-04-2024 15:34:08, GPU temperature     ,GPU temperature 2   ,GPU usage           ,Power               ,Fan speed           ,Fan tachometer      ,CPU temperature     ,CPU usage           ,CPU power           ,Framerate           ,T outside (C ),T Exhaust (C ),T Internal (C )
 24-04-2024 15:36:16,49,64,61,133,49,2343,58,28.6,39.311,59.9,22.6,26.3,24.8
 24-04-2024 15:36:17,49,62,68,128,49,2345,64,27.464,39.732,59.9,22.6,26.3,24.8
 24-04-2024 15:36:18,50,62,70,130,49,2344,61,31.196,45.859,59.9,22.6,26.3,24.8
 24-04-2024 15:36:19,49,60,70,125,49,2342,62,28.471,38.076,59.9,22.6,26.3,24.8
 24-04-2024 15:36:20,49,57,70,99,49,2343,66,32.69,49.928,59.9,22.6,25.7,25.1
 24-04-2024 15:36:21,49,57,66,106,49,2340,60,31.766,46.597,59.9,22.6,25.7,25.1
 24-04-2024 15:36:22,49,61,61,124,49,2350,60,29.276,36.926,59.9,22.6,25.7,25.1
 24-04-2024 15:36:23,49,58,75,114,49,2344,62,28.515,38.256,59.9,22.6,25.7,25.1
 24-04-2024 15:36:24,49,61,82,132,49,2341,60,29.532,39.037,59.9,22.6,25.7,25.1
 24-04-2024 15:36:25,49,64,77,140,49,2337,59,27.239,40.554,59.9,22.6,25.7,25.1
 24-04-2024 15:36:26,48,56,67,95,49,2343,63,23.254,36.565,59.9,22.6,25.7,25.1
 24-04-2024 15:36:27,48,61,71,128,49,2342,65,27.647,41.583,59.9,22.6,25.7,25.1
 24-04-2024 15:36:28,49,62,72,138,49,2340,65,28.084,47.942,59.9,22.6,25.7,25.1
 24-04-2024 15:36:29,48,56,67,61,49,2348,62,28.423,47.861,58.9,22.6,25.7,25.1
 24-04-2024 15:36:30,47,55,62,63,49,2350,60,23.708,34.311,59.9,22.6,25.7,25.1
 24-04-2024 15:36:31,47,55,57,63,48,2341,60,18.231,31.345,59.9,22.6,25.7,25.1
 24-04-2024 15:36:32,48,58,54,116,48,2323,73,29.708,43.384,57.9,22.6,25.7,25.1
 24-04-2024 15:36:33,49,61,70,145,48,2311,68,38.244,59.261,59.9,22.6,25.7,25.1
 24-04-2024 15:36:34,49,65,77,141,48,2307,66,30.715,54.376,59.9,22.6,25.7,25.1
 24-04-2024 15:36:35,49,60,57,130,48,2308,63,27.673,42.208,59.9,22.6,25.7,25.1
 24-04-2024 15:36:36,50,63,64,144,49,2325,63,27.462,38.371,59.9,22.6,25.7,25.1
 24-04-2024 15:36:37,50,62,71,132,49,2336,63,27.787,44.836,59.9,22.6,25.7,25.1
 24-04-2024 15:36:38,49,61,69,125,49,2343,63,27.284,40.67,59.9,22.6,25.7,25.1
 24-04-2024 15:36:39,50,63,70,142,49,2341,62,28.663,41.686,59.9,22.6,25.7,25.1
 24-04-2024 15:36:40,50,64,73,146,49,2337,64,27.984,43.639,59.9,22.6,27.2,25.2
 24-04-2024 15:36:41,50,64,80,146,50,2355,61,29.216,43.814,59.9,22.6,27.2,25.2
 24-04-2024 15:36:42,50,62,80,136,50,2370,63,25.716,40.43,59.9,22.6,27.2,25.2
 24-04-2024 15:36:43,50,65,78,147,50,2374,68,30.816,51.059,59.9,22.6,27.2,25.2
 24-04-2024 15:36:44,51,68,74,164,50,2370,67,38.836,59.426,59.9,22.6,27.2,25.2
 24-04-2024 15:36:45,50,66,79,152,50,2374,66,34.017,54.94,59.9,22.6,27.2,25.2
 24-04-2024 15:36:46,50,64,89,141,50,2376,67,30.14,49.048,59.9,22.6,27.2,25.2
 24-04-2024 15:36:47,50,65,85,141,50,2375,65,29.496,44.369,59.9,22.6,27.2,25.2
 24-04-2024 15:36:48,50,64,79,137,50,2374,66,27.554,41.218,59.9,22.6,27.2,25.2
 24-04-2024 15:36:49,51,65,77,141,50,2373,65,29.467,42.818,59.9,22.6,27.2,25.2
 24-04-2024 15:36:50,51,67,67,159,50,2371,66,31.002,47.868,59.9,22.6,27.2,25.2
 24-04-2024 15:36:51,51,67,72,155,51,2388,63,29.34,46.635,59.9,22.6,27.2,25.2
 24-04-2024 15:36:52,51,72,85,163,51,2399,75,33.601,48.218,59.9,22.6,27.2,25.2
 24-04-2024 15:36:53,53,71,84,166,51,2399,70,35.286,55.321,59.9,22.6,27.2,25.2
 24-04-2024 15:36:54,52,69,88,161,51,2401,68,33.658,50.919,59.9,22.6,27.2,25.2
 24-04-2024 15:36:55,51,68,86,156,51,2402,66,29.529,46.238,59.9,22.6,27.2,25.2
 24-04-2024 15:36:56,51,61,84,129,51,2402,65,30.5,45.084,58.1,22.6,27.2,25.2
 24-04-2024 15:36:57,51,68,86,155,51,2402,61,29.153,45.58,60.4,22.6,27.2,25.2
 24-04-2024 15:36:58,52,68,86,156,51,2403,63,28.22,45.781,59.9,22.6,27.2,25.2
 24-04-2024 15:36:59,51,70,89,150,51,2399,67,27.414,46.223,59.9,22.6,27.2,25.2
 24-04-2024 15:37:00,52,69,82,155,51,2399,62,31.397,46.901,58.9,22.6,27.4,25.5
 24-04-2024 15:37:01,53,67,82,156,52,2433,70,30.339,50.737,59.9,22.6,27.4,25.5
 24-04-2024 15:37:02,52,66,89,150,52,2456,68,31.269,53.667,59.9,22.6,27.4,25.5
 24-04-2024 15:37:03,52,67,81,157,52,2464,69,37.596,61,59.9,22.6,27.4,25.5
 24-04-2024 15:37:04,52,66,84,154,52,2464,67,39.769,61.242,59.9,22.6,27.4,25.5
 24-04-2024 15:37:05,52,68,92,152,52,2466,72,38.569,60.507,59.9,22.6,27.4,25.5
 24-04-2024 15:37:06,52,73,84,170,52,2460,70,42.162,61.487,59.9,22.6,27.4,25.5
 24-04-2024 15:37:07,53,74,89,178,52,2457,72,40.211,62.186,58.5,22.6,27.4,25.5
 24-04-2024 15:37:08,54,74,98,182,52,2455,72,42.136,61.559,59.4,22.6,27.4,25.5
 24-04-2024 15:37:09,53,69,99,151,52,2463,65,34.1,54.922,59.9,22.6,27.4,25.5
 24-04-2024 15:37:10,53,71,95,175,52,2460,71,38.727,58.349,59.9,22.6,27.4,25.5
 24-04-2024 15:37:11,54,73,94,181,53,2472,75,42.036,61.622,57.7,22.6,27.4,25.5
 24-04-2024 15:37:12,54,71,93,173,53,2481,70,41.461,61.017,60.2,22.6,27.4,25.5
 24-04-2024 15:37:13,53,69,91,155,53,2492,66,29.46,52.577,59.9,22.6,27.4,25.5
 24-04-2024 15:37:14,53,70,88,153,53,2496,68,23.33,41.467,59.9,22.6,27.4,25.5
 24-04-2024 15:37:15,53,69,78,153,53,2496,65,26.812,44.797,59.9,22.6,27.4,25.5
 24-04-2024 15:37:16,53,68,69,154,53,2497,68,29.803,48.122,59.9,22.6,27.4,25.5
 24-04-2024 15:37:17,53,69,67,154,53,2489,66,31.071,52.527,59.9,22.6,27.4,25.5
 24-04-2024 15:37:18,54,74,71,176,53,2491,70,31.631,50.788,59.9,22.6,27.4,25.5
 24-04-2024 15:37:19,55,74,85,186,53,2490,72,37.936,59.47,58.8,22.6,27.4,25.5
 24-04-2024 15:37:20,54,68,99,156,53,2490,66,31.512,49.102,60.1,22.6,27.8,25.6
 24-04-2024 15:37:21,53,69,93,156,54,2504,74,35.11,52.861,59.9,22.6,27.8,25.6
 24-04-2024 15:37:22,54,72,86,159,54,2522,72,35.908,57.553,59.9,22.6,27.8,25.6
 24-04-2024 15:37:23,53,68,82,147,54,2523,65,33.009,49.988,59.9,22.6,27.8,25.6
 24-04-2024 15:37:24,54,71,76,160,54,2525,64,32.711,47.252,59.9,22.6,27.8,25.6
 24-04-2024 15:37:25,54,70,73,162,54,2517,66,38.272,57.424,59.9,22.6,27.8,25.6
 24-04-2024 15:37:26,54,62,84,134,54,2515,67,33.224,49.596,59.9,22.6,27.8,25.6
 24-04-2024 15:37:27,53,69,96,157,54,2520,68,31.549,47.388,59.9,22.6,27.8,25.6
 24-04-2024 15:37:28,53,70,92,148,54,2520,70,29.476,46.636,59.9,22.6,27.8,25.6
 24-04-2024 15:37:29,53,64,77,139,54,2527,68,28.143,41.159,59.9,22.6,27.8,25.6
 24-04-2024 15:37:30,53,67,76,144,54,2525,67,28.841,46.824,59.9,22.6,27.8,25.6
 24-04-2024 15:37:31,53,69,80,156,53,2510,66,31.274,45.937,59.9,22.6,27.8,25.6
 24-04-2024 15:37:32,53,70,89,156,53,2499,71,30.751,50.217,59.9,22.6,27.8,25.6
 24-04-2024 15:37:33,53,66,96,139,53,2492,74,30.209,50.238,59.9,22.6,27.8,25.6
 24-04-2024 15:37:34,53,68,86,152,53,2492,68,35.527,59.916,59.9,22.6,27.8,25.6
 24-04-2024 15:37:35,53,70,77,158,53,2493,68,35.949,60.039,59.9,22.6,27.8,25.6
 24-04-2024 15:37:36,54,73,84,182,53,2489,72,33.199,54.071,59.9,22.6,27.8,25.6
 24-04-2024 15:37:37,54,69,96,154,53,2492,69,34.687,54.539,59.9,22.6,27.8,25.6
 24-04-2024 15:37:38,54,71,89,160,53,2495,65,31.47,50.524,59.9,22.6,27.8,25.6
 24-04-2024 15:37:39,54,73,74,164,53,2490,74,29.615,52.589,59.9,22.6,27.8,25.6
 24-04-2024 15:37:40,54,71,80,165,53,2492,72,35.017,54.201,59.9,22.6,28.3,25.7
 24-04-2024 15:37:41,54,71,90,162,54,2510,71,30.894,52.79,59.9,22.6,28.3,25.7
 24-04-2024 15:37:42,54,71,87,154,54,2518,70,33.245,51.485,59.9,22.6,28.3,25.7
 24-04-2024 15:37:43,53,67,80,145,54,2525,67,32.953,52.806,59.9,22.6,28.3,25.7
 24-04-2024 15:37:44,54,69,69,157,54,2523,72,32.42,57.313,59.9,22.6,28.3,25.7
 24-04-2024 15:37:45,54,74,78,186,54,2516,66,35.446,57.816,59.9,22.6,28.3,25.7
 24-04-2024 15:37:46,55,74,94,174,54,2521,70,34.803,57.121,59.9,22.6,28.3,25.7
 24-04-2024 15:37:47,55,73,98,166,54,2520,75,39.303,61.529,59.9,22.6,28.3,25.7
 24-04-2024 15:37:48,54,70,92,159,54,2521,71,36.369,58.011,59.9,22.6,28.3,25.7
 24-04-2024 15:37:49,54,69,88,153,54,2525,70,31.048,52.363,59.9,22.6,28.3,25.7
 24-04-2024 15:37:50,54,64,84,131,54,2517,67,31.622,48.641,59.9,22.6,28.3,25.7
 24-04-2024 15:37:51,52,66,68,124,54,2522,65,30.798,45.123,59.9,22.6,28.3,25.7
 24-04-2024 15:37:52,52,66,57,113,54,2527,70,30.137,45.958,59.9,22.6,28.3,25.7
 24-04-2024 15:37:53,51,59,69,92,54,2525,64,30.999,46.157,59.9,22.6,28.3,25.7
 24-04-2024 15:37:54,50,58,70,82,54,2527,71,26.833,39.403,59.9,22.6,28.3,25.7
 24-04-2024 15:37:55,51,59,67,93,54,2527,68,29.59,48.18,59.9,22.6,28.3,25.7
 24-04-2024 15:37:56,51,65,68,144,51,2478,66,28.792,41.188,59.9,22.6,28.3,25.7
 24-04-2024 15:37:57,52,65,62,143,51,2428,78,31.028,45.571,59.9,22.6,28.3,25.7
 24-04-2024 15:37:58,52,65,68,139,51,2406,68,31.471,50.458,59.9,22.6,28.3,25.7
 24-04-2024 15:37:59,52,61,78,124,51,2405,73,36.827,55.556,58.9,22.6,28.3,25.7
 24-04-2024 15:38:00,53,72,86,164,51,2398,67,34.394,57.891,59.9,22.6,28.5,26
 24-04-2024 15:38:01,53,66,79,141,53,2444,70,30.566,49.623,59.9,22.6,28.5,26
 24-04-2024 15:38:02,52,65,77,128,53,2483,66,27.966,40.825,59.9,22.6,28.5,26
 24-04-2024 15:38:03,53,70,80,167,53,2487,72,32.185,47.229,59.9,22.6,28.5,26
 24-04-2024 15:38:04,53,68,86,148,53,2485,69,30.682,50.041,59.9,22.6,28.5,26
 24-04-2024 15:38:05,53,68,77,143,53,2493,68,30.857,45.167,59.9,22.6,28.5,26
 24-04-2024 15:38:06,53,71,65,151,53,2491,66,29.851,45.593,59.9,22.6,28.5,26
 24-04-2024 15:38:07,53,71,75,149,53,2487,70,30.081,45.198,59.9,22.6,28.5,26
 24-04-2024 15:38:08,53,68,73,152,53,2493,66,31.966,48.414,59.9,22.6,28.5,26
 24-04-2024 15:38:09,53,62,64,121,53,2493,68,29.399,47.019,59.9,22.6,28.5,26
 24-04-2024 15:38:10,53,66,69,148,53,2498,68,32.246,44.213,56.9,22.6,28.5,26
 24-04-2024 15:38:11,53,72,82,160,53,2487,71,30.693,49.449,59.9,22.6,28.5,26
 24-04-2024 15:38:12,53,69,89,154,53,2491,72,32.765,54.884,59.9,22.6,28.5,26
 24-04-2024 15:38:13,53,69,89,151,53,2493,70,31.983,53.711,59.9,22.6,28.5,26
 24-04-2024 15:38:14,53,68,82,153,53,2493,69,29.331,51.743,59.9,22.6,28.5,26
 24-04-2024 15:38:15,54,73,82,177,53,2484,68,28.622,50.756,59.9,22.6,28.5,26
 24-04-2024 15:38:16,55,73,92,177,54,2502,63,25.289,41.263,59.9,22.6,28.5,26
 24-04-2024 15:38:17,54,73,95,169,54,2511,69,26.433,43.261,59.9,22.6,28.5,26
 24-04-2024 15:38:18,54,72,88,167,54,2517,75,29.893,47.471,59.9,22.6,28.5,26
 24-04-2024 15:38:19,54,73,81,169,54,2522,70,29.829,51.136,59.9,22.6,28.5,26
 24-04-2024 15:38:20,54,74,86,177,54,2515,71,31.449,49.348,59.9,22.6,28.8,26.4
 24-04-2024 15:38:21,54,73,95,159,54,2516,70,33.012,52.532,59.9,22.6,28.8,26.4
 24-04-2024 15:38:22,55,72,89,175,54,2524,72,31.807,50.259,59.9,22.6,28.8,26.4
 24-04-2024 15:38:23,54,71,87,171,54,2522,69,32.317,52.668,59.9,22.6,28.8,26.4
 24-04-2024 15:38:24,55,71,88,159,54,2516,70,33.141,52.166,59.9,22.6,28.8,26.4
 24-04-2024 15:38:25,54,73,80,158,54,2520,71,29.763,50.46,59.9,22.6,28.8,26.4
 24-04-2024 15:38:26,54,70,78,160,54,2523,69,33.833,53.995,59.9,22.6,28.8,26.4
 24-04-2024 15:38:27,54,65,82,125,54,2522,70,32.371,50.093,58.9,22.6,28.8,26.4
 24-04-2024 15:38:28,53,60,86,93,54,2521,73,40.756,62.651,59.3,22.6,28.8,26.4
 24-04-2024 15:38:29,52,59,74,82,54,2526,74,44.929,62.78,59.4,22.6,28.8,26.4
