 27-04-2024 22:14:24, GPU temperature     ,GPU usage           ,Memory usage        ,Power percent       ,Power               ,Fan speed           ,Fan tachometer      ,CPU temperature     ,CPU usage           ,CPU power           ,Framerate           ,TOutside ( C),Texhaust ( C),Tinternal ( C)
 27-04-2024 22:16:30,75,100,5748.199,68,102.364,0,0,100,93.639,18.723,56.9,20.8,24,25.1
 27-04-2024 22:16:31,76,100,5748.199,69,101.919,0,0,100,72.691,17.642,58.9,20.8,24,25.1
 27-04-2024 22:16:32,76,95,5751.949,69,99.99,0,0,100,79.112,18.438,59,20.8,24,25.1
 27-04-2024 22:16:33,76,100,5751.949,67,84.778,0,0,100,76.471,18.122,59.8,20.8,24,25.1
 27-04-2024 22:16:34,77,100,5754.199,69,102.916,0,0,100,75.749,17.33,57.2,20.8,24,25.1
 27-04-2024 22:16:35,76,100,5754.199,68,98.56,0,0,100,73.508,18.405,59.9,20.8,24,25.1
 27-04-2024 22:16:36,77,100,5753.199,67,100.556,0,0,100,77.762,18.142,56.9,20.8,24,25.1
 27-04-2024 22:16:38,77,98,5753.199,61,94.515,0,0,100,88.783,17.899,57.4,20.8,24,25.1
 27-04-2024 22:16:39,77,100,5750.637,51,56.661,0,0,100,98.991,18.464,56.5,20.8,24,25.1
 27-04-2024 22:16:40,77,100,5750.637,68,100.598,0,0,100,66.077,18.032,57.2,20.8,24,25.1
 27-04-2024 22:16:41,78,100,5750.637,69,102.131,0,0,100,66.566,18.1,60,20.8,24,25.1
 27-04-2024 22:16:42,78,100,5750.637,54,41.838,0,0,100,61.465,18.292,60,20.8,24,25.1
 27-04-2024 22:16:43,77,100,5750.637,66,100.784,0,0,100,75.152,18.563,43.5,20.8,24,25.1
 27-04-2024 22:16:44,78,96,5750.637,58,100.855,0,0,100,85.043,18.146,55,20.8,24,25.1
 27-04-2024 22:16:45,76,69,5750.637,69,100.338,0,0,100,74.464,18.341,41.8,20.8,24,25.1
 27-04-2024 22:16:46,75,32,5750.637,68,100.996,0,0,100,73.128,18.169,43.9,20.8,24,25.1
 27-04-2024 22:16:47,78,100,5751.637,66,96.246,0,0,100,94.933,18.101,57,20.8,24,25.1
 27-04-2024 22:16:48,79,100,5751.637,70,101.655,0,0,100,86.289,18.42,60,20.8,24,25.1
 27-04-2024 22:16:49,79,100,5751.637,70,100.34,0,0,100,90.079,18.824,59,20.8,24,25.1
 27-04-2024 22:16:50,79,97,5751.637,70,100.587,0,0,100,80.093,18.713,58,20.8,24,25.1
 27-04-2024 22:16:51,79,100,5757.324,69,96.781,0,0,100,87.101,18.798,56.9,20.8,24,25.1
 27-04-2024 22:16:52,80,100,5758.137,70,103.847,0,0,100,90.144,17.916,57.9,20.8,24,25.1
 27-04-2024 22:16:53,80,100,5755.949,70,104.095,0,0,100,89.502,18.009,59,20.8,24,25.1
 27-04-2024 22:16:54,78,76,5738.719,54,91.438,0,0,100,96.67,18.789,56,20.8,24,25.1
 27-04-2024 22:16:55,78,72,5739.406,54,90.108,0,0,100,86.891,18.773,60,20.8,24,25.1
 27-04-2024 22:16:56,79,97,5752.391,67,98.841,0,0,100,84.181,18.776,55.9,20.8,24,25.1
 27-04-2024 22:16:57,80,90,5653.391,66,100.351,0,0,100,100,18.978,58.9,20.8,24,25.1
 27-04-2024 22:16:58,80,82,5653.391,63,103.673,0,0,100,100,18.789,59.9,20.8,24,25.1
 27-04-2024 22:16:59,80,86,5655.203,60,97.51,0,0,100,100,19.037,60,20.8,24,25.1
 27-04-2024 22:17:00,80,85,5655.766,60,81.532,0,0,100,98.083,18.229,59.9,20.8,23.9,24.9
 27-04-2024 22:17:01,80,81,5655.766,61,86.786,0,0,100,70.631,17.735,60,20.8,23.9,24.9
 27-04-2024 22:17:02,80,82,5655.766,61,85.999,0,0,100,75.789,18.722,59.9,20.8,23.9,24.9
 27-04-2024 22:17:03,81,85,5655.766,64,100.592,0,0,100,80.142,18.147,60,20.8,23.9,24.9
 27-04-2024 22:17:04,79,65,5725.266,70,108.039,0,0,100,97.859,18.661,54.9,20.8,23.9,24.9
 27-04-2024 22:17:05,80,69,5741.203,53,81.654,0,0,100,100,18.388,57,20.8,23.9,24.9
 27-04-2024 22:17:06,81,87,5725.266,65,101.353,0,0,100,100,18.56,59,20.8,23.9,24.9
 27-04-2024 22:17:07,82,89,5725.266,66,103.382,0,0,100,100,18.701,60,20.8,23.9,24.9
 27-04-2024 22:17:08,82,84,5714.766,68,105.049,0,0,100,100,17.762,59.9,20.8,23.9,24.9
 27-04-2024 22:17:09,82,84,5714.766,66,85.973,0,0,100,80.081,17.3,59.9,20.8,23.9,24.9
 27-04-2024 22:17:10,82,96,5714.766,67,98.512,0,0,100,77.651,18.374,57.9,20.8,23.9,24.9
 27-04-2024 22:17:11,82,87,5714.766,61,98.202,0,0,100,70.833,18.514,59.9,20.8,23.9,24.9
 27-04-2024 22:17:12,82,82,5714.836,63,88.339,0,0,100,68.773,18.331,60,20.8,23.9,24.9
 27-04-2024 22:17:13,82,81,5714.836,61,89.958,0,0,100,66.308,18.954,60,20.8,23.9,24.9
 27-04-2024 22:17:14,82,82,5714.836,60,95.656,0,0,100,66.222,18.516,59.9,20.8,23.9,24.9
 27-04-2024 22:17:15,83,85,5714.836,64,94.067,0,0,100,68.007,18.862,60,20.8,23.9,24.9
 27-04-2024 22:17:16,82,87,5714.836,58,80.243,0,0,100,68.031,19.158,59.9,20.8,23.9,24.9
 27-04-2024 22:17:17,82,81,5714.836,58,94.601,0,0,100,71.666,18.412,60,20.8,23.9,24.9
 27-04-2024 22:17:18,82,84,5715.523,58,84.852,0,0,100,74.289,18.614,59,20.8,23.9,24.9
 27-04-2024 22:17:19,82,79,5715.523,56,90.801,0,0,100,86.324,19.438,59.9,20.8,23.9,24.9
 27-04-2024 22:17:20,82,89,5720.461,57,81.477,0,0,100,78.181,18.086,60,20.8,23.9,24.9
 27-04-2024 22:17:21,82,90,5728.355,56,77.178,0,0,100,73.948,18.572,60,20.8,23.9,24.9
 27-04-2024 22:17:22,82,81,5728.355,59,91.743,0,0,100,71.401,19.115,59.9,20.8,23.9,24.9
 27-04-2024 22:17:23,82,94,5728.355,62,90.094,0,0,100,67.396,19.019,59.9,20.8,23.9,24.9
 27-04-2024 22:17:24,82,88,5729.043,57,90.159,0,0,100,67.888,19.135,60,20.8,23.9,24.9
 27-04-2024 22:17:25,81,89,5734.168,54,81.298,0,0,100,73.846,18.799,60,20.8,23.9,24.9
 27-04-2024 22:17:26,82,100,5734.168,59,81.463,0,0,99,90.787,19.034,59.9,20.8,23.9,24.9
 27-04-2024 22:17:27,82,99,5720.355,60,76.806,0,0,100,100,18.612,59,20.8,23.9,24.9
 27-04-2024 22:17:28,82,100,5754.23,64,90.819,0,0,100,100,18.893,53.9,20.8,23.9,24.9
 27-04-2024 22:17:29,82,100,5754.23,61,79.061,0,0,100,100,18.357,53.1,20.8,23.9,24.9
 27-04-2024 22:17:30,82,96,5754.23,58,82.676,0,0,100,100,19.129,49.9,20.8,23.9,24.9
 27-04-2024 22:17:31,82,94,5754.23,60,83.027,0,0,100,91.574,18.322,49.1,20.8,23.9,24.9
 27-04-2024 22:17:32,82,94,5754.23,53,59.539,0,0,100,76.343,18.852,50.1,20.8,23.9,24.9
 27-04-2024 22:17:33,82,100,5754.23,62,87.858,0,0,100,86.112,18.702,55.9,20.8,23.9,24.9
 27-04-2024 22:17:34,82,99,5763.699,56,69.572,0,0,100,85.49,18.777,58.9,20.8,23.9,24.9
 27-04-2024 22:17:35,82,93,5763.699,55,75.865,0,0,100,84.114,18.386,60,20.8,23.9,24.9
 27-04-2024 22:17:36,82,92,5751.824,57,81.614,0,0,100,87.74,17.893,59,20.8,23.9,24.9
 27-04-2024 22:17:37,83,97,5752.512,57,67.705,0,0,100,92.747,18.266,58.8,20.8,23.9,24.9
 27-04-2024 22:17:38,82,99,5754.309,58,74.412,0,0,100,85.815,18.729,47.5,20.8,23.9,24.9
 27-04-2024 22:17:39,82,84,5755.559,55,78.886,0,0,100,95.138,18.414,43.4,20.8,23.9,24.9
 27-04-2024 22:17:40,82,97,5753.559,50,71.484,0,0,100,100,18.314,54.7,20.8,23.9,24.9
 27-04-2024 22:17:41,84,100,5754.621,61,87.009,0,0,100,99.937,18.588,49.8,20.8,23.9,24.9
 27-04-2024 22:17:42,81,89,5754.715,50,74.491,0,0,100,100,18.603,45.4,20.8,23.9,24.9
 27-04-2024 22:17:43,82,78,5753.973,54,76.918,0,0,100,100,18.85,52.5,20.8,23.9,24.9
 27-04-2024 22:17:44,82,81,5737.074,54,70.163,0,0,100,99.963,18.909,44.2,20.8,23.9,24.9
 27-04-2024 22:17:45,81,34,5765.59,58,73.753,0,0,100,100,19.38,32.9,20.8,23.9,24.9
 27-04-2024 22:17:46,82,91,5811.887,53,72.696,0,0,100,100,19.437,31.3,20.8,23.9,24.9
 27-04-2024 22:17:47,82,100,5774.758,52,66.349,0,0,100,100,18.908,34.4,20.8,23.9,24.9
 27-04-2024 22:17:48,82,100,5781.82,53,72.24,0,0,100,99.99,18.441,39.3,20.8,23.9,24.9
 27-04-2024 22:17:49,81,100,5732.453,44,55.718,0,0,100,100,18.566,37.3,20.8,23.9,24.9
 27-04-2024 22:17:50,82,99,5732.547,50,72.138,0,0,100,91.986,18.769,40.9,20.8,23.9,24.9
 27-04-2024 22:17:51,82,98,5732.453,49,73.645,0,0,100,86.385,18.21,43.2,20.8,23.9,24.9
 27-04-2024 22:17:52,82,100,5731.047,53,72.162,0,0,100,81.45,18.545,45.2,20.8,23.9,24.9
 27-04-2024 22:17:53,82,100,5731.047,53,69.329,0,0,100,74.783,18.772,43.9,20.8,23.9,24.9
 27-04-2024 22:17:54,82,100,5731.047,53,49.388,0,0,100,74.307,18.311,44.5,20.8,23.9,24.9
 27-04-2024 22:17:55,82,100,5731.047,53,67.465,0,0,100,73.437,17.96,44.8,20.8,23.9,24.9
 27-04-2024 22:17:56,82,96,5733.047,46,71.514,0,0,100,77.314,18.686,47.2,20.8,23.9,24.9
 27-04-2024 22:17:57,81,58,5724.285,37,56.661,0,0,100,90.107,17.797,50.1,20.8,23.9,24.9
 27-04-2024 22:17:58,83,59,5769.348,43,77.717,0,0,100,99.999,18.376,56,20.8,23.9,24.9
 27-04-2024 22:17:59,81,69,5770.41,36,69.783,0,0,100,98.373,18.864,60,20.8,23.9,24.9
 27-04-2024 22:18:00,81,38,5827.516,26,35.804,0,0,100,71.229,18.826,55.4,20.8,23.8,24.9
 27-04-2024 22:18:01,82,77,5841.574,53,62.395,0,0,100,99.546,18.951,28.7,20.8,23.8,24.9
 27-04-2024 22:18:02,81,81,5669.211,44,38.37,0,0,100,100,19.223,43.2,20.8,23.8,24.9
 27-04-2024 22:18:03,82,93,5754.211,49,44.918,0,0,100,100,18.431,44,20.8,23.8,24.9
 27-04-2024 22:18:04,82,90,5835.023,47,66.778,0,0,100,100,17.803,43.2,20.8,23.8,24.9
 27-04-2024 22:18:05,82,97,5843.523,49,66.966,0,0,100,100,18.595,48.2,20.8,23.8,24.9
 27-04-2024 22:18:06,82,99,5825.367,47,68.522,0,0,100,100,18.708,48.2,20.8,23.8,24.9
 27-04-2024 22:18:07,82,91,5821.742,43,63.605,0,0,100,100,18.925,41.9,20.8,23.8,24.9
 27-04-2024 22:18:08,81,74,5820.898,44,63.183,0,0,100,100,18.428,38.7,20.8,23.8,24.9
 27-04-2024 22:18:09,82,95,5813.648,50,66.617,0,0,100,100,19.146,43.9,20.8,23.8,24.9
 27-04-2024 22:18:10,82,100,5790.805,52,69.76,0,0,100,100,18.485,41.3,20.8,23.8,24.9
 27-04-2024 22:18:11,82,100,5814.727,52,68.582,0,0,100,100,18.45,35.9,20.8,23.8,24.9
 27-04-2024 22:18:12,82,91,5798.43,46,45.093,0,0,100,100,18.368,36.3,20.8,23.8,24.9
 27-04-2024 22:18:13,82,100,5801.805,41,37.358,0,0,100,100,18.261,39.9,20.8,23.8,24.9
 27-04-2024 22:18:14,82,100,5799.867,49,53.287,0,0,100,100,18.191,39.4,20.8,23.8,24.9
 27-04-2024 22:18:15,81,71,5818.664,31,58.062,0,0,100,100,18.614,37.5,20.8,23.8,24.9
 27-04-2024 22:18:16,82,87,5809.211,36,57.932,0,0,100,100,19.175,40.2,20.8,23.8,24.9
 27-04-2024 22:18:17,82,95,5793.055,46,65.403,0,0,100,100,18.574,37.2,20.8,23.8,24.9
 27-04-2024 22:18:18,82,88,5802.555,45,56.483,0,0,100,100,19.047,37.9,20.8,23.8,24.9
 27-04-2024 22:18:19,83,94,5782.93,50,62.216,0,0,100,100,18.712,44.2,20.8,23.8,24.9
 27-04-2024 22:18:20,82,91,5767.98,50,65.484,0,0,100,100,18.481,43.8,20.8,23.8,24.9
 27-04-2024 22:18:21,82,93,5794.352,46,60.53,0,0,100,99.999,18.611,39.3,20.8,23.8,24.9
 27-04-2024 22:18:22,82,95,5799.977,46,36.683,0,0,100,100,18.923,41.3,20.8,23.8,24.9
 27-04-2024 22:18:23,82,100,5768.836,46,65.892,0,0,100,100,18.798,36.1,20.8,23.8,24.9
 27-04-2024 22:18:24,83,100,5757.742,48,65.591,0,0,100,100,18.919,41.9,20.8,23.8,24.9
 27-04-2024 22:18:25,83,99,5761.977,49,64.791,0,0,100,100,18.718,45.9,20.8,23.8,24.9
 27-04-2024 22:18:26,83,89,5767.852,47,58.456,0,0,100,94.257,18.551,42.9,20.8,23.8,24.9
 27-04-2024 22:18:27,82,67,5771.258,49,67.776,0,0,100,89.579,18.142,36.3,20.8,23.8,24.9
 27-04-2024 22:18:28,83,92,5776.395,46,70.318,0,0,100,100,18.326,40.3,20.8,23.8,24.9
 27-04-2024 22:18:29,82,76,5801.566,47,68.324,0,0,99,100,18.015,35.6,20.8,23.8,24.9
 27-04-2024 22:18:30,83,100,5803.52,47,62.216,0,0,100,100,17.689,35.8,20.8,23.8,24.9
 27-04-2024 22:18:31,83,100,5798.051,47,68.955,0,0,100,100,18.322,34.1,20.8,23.8,24.9
 27-04-2024 22:18:32,83,95,5782.035,49,69.524,0,0,100,100,17.741,33.8,20.8,23.8,24.9
 27-04-2024 22:18:33,83,97,5792.816,46,62.334,0,0,100,100,18.262,35.9,20.8,23.8,24.9
 27-04-2024 22:18:34,83,100,5780.566,50,70.793,0,0,100,99.995,18.508,35.8,20.8,23.8,24.9
 27-04-2024 22:18:35,83,97,5766.879,49,63.129,0,0,100,100,18.646,38.9,20.8,23.8,24.9
 27-04-2024 22:18:36,83,100,5757.52,48,64.641,0,0,100,100,18.933,34.8,20.8,23.8,24.9
 27-04-2024 22:18:37,83,94,5761.02,47,68.157,0,0,100,100,18.605,38.9,20.8,23.8,24.9
 27-04-2024 22:18:38,83,97,5766.395,47,68.146,0,0,100,100,18.494,41.3,20.8,23.8,24.9
 27-04-2024 22:18:39,83,89,5771.02,50,69.987,0,0,100,100,18.216,36.7,20.8,23.8,24.9
 27-04-2024 22:18:40,83,90,5763.785,49,66.526,0,0,100,100,18.259,39.9,20.8,23.8,24.9
 27-04-2024 22:18:41,83,100,5761.645,49,68.121,0,0,100,100,18.279,40.1,20.8,23.8,24.9
 27-04-2024 22:18:42,82,67,5766.457,34,46.96,0,0,100,100,18.228,34.3,20.8,23.8,24.9
 27-04-2024 22:18:43,82,74,5749.629,39,57.171,0,0,100,100,18.104,33.7,20.8,23.8,24.9
 27-04-2024 22:18:44,83,78,5749.629,40,64.587,0,0,100,100,18.505,41.4,20.8,23.8,24.9
 27-04-2024 22:18:45,83,97,5791.566,46,57.874,0,0,100,100,18.627,50.8,20.8,23.8,24.9
 27-04-2024 22:18:46,83,98,5782.574,50,69.77,0,0,100,99.149,19.268,49.3,20.8,23.8,24.9
 27-04-2024 22:18:47,84,93,5773.762,49,63.642,0,0,100,89.774,18.71,53.1,20.8,23.8,24.9
 27-04-2024 22:18:48,84,99,5773.074,48,66.173,0,0,100,81.261,18.498,50.9,20.8,23.8,24.9
 27-04-2024 22:18:49,84,98,5759.512,50,65.458,0,0,100,94.727,18.498,53.7,20.8,23.8,24.9
 27-04-2024 22:18:50,84,97,5778.918,48,66.467,0,0,100,95.117,18.61,56,20.8,23.8,24.9
 27-04-2024 22:18:51,83,100,5790.621,51,65.495,0,0,100,93.549,18.04,48.1,20.8,23.8,24.9
 27-04-2024 22:18:52,84,92,5777.246,47,67.112,0,0,100,89.089,18.383,44.2,20.8,23.8,24.9
 27-04-2024 22:18:53,84,100,5783.668,51,62.633,0,0,100,81.67,18.811,43.2,20.8,23.8,24.9
 27-04-2024 22:18:54,84,99,5771.23,51,72.775,0,0,99,73.548,18.843,50.3,20.8,23.8,24.9
 27-04-2024 22:18:55,84,98,5771.23,51,67.149,0,0,100,51.938,18.958,51.1,20.8,23.8,24.9
 27-04-2024 22:18:56,84,91,5782.012,51,69.454,0,0,100,72.269,19.209,48.1,20.8,23.8,24.9
 27-04-2024 22:18:57,84,100,5791.168,51,66.53,0,0,100,89.488,19.206,40.9,20.8,23.8,24.9
 27-04-2024 22:18:58,84,100,5791.324,50,69.387,0,0,100,93.681,19.01,44.2,20.8,23.8,24.9
 27-04-2024 22:18:59,84,97,5785.949,50,66.626,0,0,100,99.991,18.823,44.5,20.8,23.8,24.9
 27-04-2024 22:19:00,85,98,5785.949,50,67.129,0,0,100,100,18.401,46.2,20.8,23.5,24.9
 27-04-2024 22:19:01,85,100,5778.262,51,66.268,0,0,100,88.678,18.666,45.9,20.8,23.5,24.9
 27-04-2024 22:19:02,85,92,5782.387,50,73.43,0,0,100,90.559,18.612,41.3,20.8,23.5,24.9
 27-04-2024 22:19:03,85,100,5781.012,53,59.225,0,0,100,99.953,19.111,43.2,20.8,23.5,24.9
 27-04-2024 22:19:04,85,100,5781.012,52,68.307,0,0,100,99.993,18.59,42.9,20.8,23.5,24.9
 27-04-2024 22:19:05,85,100,5791.98,49,70.618,0,0,100,100,19.112,44.2,20.8,23.5,24.9
 27-04-2024 22:19:06,85,100,5791.98,48,65.634,0,0,100,100,18.751,44.9,20.8,23.5,24.9
 27-04-2024 22:19:07,85,100,5782.512,47,51.579,0,0,100,100,18.688,44.2,20.8,23.5,24.9
 27-04-2024 22:19:08,85,99,5703.293,49,67.016,0,0,100,100,18.415,44.2,20.8,23.5,24.9
 27-04-2024 22:19:09,85,98,5703.293,47,68.833,0,0,100,99.989,18.55,46.7,20.8,23.5,24.9
 27-04-2024 22:19:10,85,97,5700.262,50,60.485,0,0,100,100,18.286,45.4,20.8,23.5,24.9
 27-04-2024 22:19:11,85,98,5764.855,50,61.322,0,0,100,99.985,17.724,43.9,20.8,23.5,24.9
 27-04-2024 22:19:12,85,100,5755.48,52,71.778,0,0,100,100,17.536,44.2,20.8,23.5,24.9
 27-04-2024 22:19:13,85,100,5777.355,51,72.474,0,0,100,100,17.396,42.3,20.8,23.5,24.9
 27-04-2024 22:19:14,85,100,5771.668,52,72.348,0,0,100,99.993,17.563,38.7,20.8,23.5,24.9
 27-04-2024 22:19:15,86,100,5771.668,51,57.133,0,0,100,100,18.238,40.9,20.8,23.5,24.9
 27-04-2024 22:19:16,85,100,5785.152,50,70.511,0,0,100,100,17.963,39.3,20.8,23.5,24.9
 27-04-2024 22:19:17,85,98,5768.012,51,71.771,0,0,100,99.999,18.274,37.9,20.8,23.5,24.9
 27-04-2024 22:19:18,85,96,5768.012,50,55.886,0,0,100,100,18.4,42.2,20.8,23.5,24.9
 27-04-2024 22:19:19,85,100,5777.668,50,70.847,0,0,100,100,17.942,43.9,20.8,23.5,24.9
 27-04-2024 22:19:20,85,97,5781.262,51,65.272,0,0,100,100,18.09,40.6,20.8,23.5,24.9
 27-04-2024 22:19:21,86,93,5779.918,51,71.135,0,0,100,100,18.235,39.3,20.8,23.5,24.9
 27-04-2024 22:19:22,86,100,5773.543,55,71.886,0,0,100,100,18.381,32.9,20.8,23.5,24.9
 27-04-2024 22:19:23,86,100,5783.09,50,65.596,0,0,100,100,19.179,36.9,20.8,23.5,24.9
 27-04-2024 22:19:24,86,100,5782.996,52,71.513,0,0,100,100,19.047,42.2,20.8,23.5,24.9
 27-04-2024 22:19:25,86,100,5783.074,52,68.661,0,0,100,99.995,18.998,39.9,20.8,23.5,24.9
 27-04-2024 22:19:26,86,100,5783.168,52,70.079,0,0,100,99.992,18.904,35.4,20.8,23.5,24.9
 27-04-2024 22:19:27,86,100,5783.277,51,67.612,0,0,100,99.982,18.635,34.4,20.8,23.5,24.9
 27-04-2024 22:19:28,86,100,5773.465,52,69.237,0,0,100,100,19.083,35.8,20.8,23.5,24.9
 27-04-2024 22:19:29,86,100,5783.09,51,67.315,0,0,100,100,18.095,37.9,20.8,23.5,24.9
 27-04-2024 22:19:30,86,100,5776.184,52,70.175,0,0,100,100,18.309,38.3,20.8,23.5,24.9
 27-04-2024 22:19:31,86,100,5774.105,50,50.796,0,0,99,99.903,18.979,33.4,20.8,23.5,24.9
 27-04-2024 22:19:32,86,100,5783.48,50,69.641,0,0,100,100,18.608,37.3,20.8,23.5,24.9
 27-04-2024 22:19:33,86,100,5783.387,49,48.549,0,0,100,100,18.435,45.1,20.8,23.5,24.9
 27-04-2024 22:19:34,86,100,5776.387,50,65.831,0,0,100,100,17.957,39.3,20.8,23.5,24.9
 27-04-2024 22:19:35,86,100,5774.105,50,70.325,0,0,100,100,17.935,37.9,20.8,23.5,24.9
 27-04-2024 22:19:36,84,99,5774.215,52,69.946,0,0,100,100,19.215,42.1,20.8,23.5,24.9
 27-04-2024 22:19:37,86,100,5774.215,50,54.442,0,0,100,100,18.159,38.4,20.8,23.5,24.9
 27-04-2024 22:19:38,86,100,5774.215,53,73.292,0,0,99,100,18.769,35.6,20.8,23.5,24.9
 27-04-2024 22:19:39,86,100,5774.215,52,72.27,0,0,100,68.393,18.407,34.2,20.8,23.5,24.9
 27-04-2024 22:19:40,87,100,5774.215,53,70.517,0,0,99,66.852,18.471,35.3,20.8,23.5,24.9
 27-04-2024 22:19:41,87,100,5774.215,54,69.946,0,0,100,78.773,18.468,42.2,20.8,23.5,24.9
 27-04-2024 22:19:42,87,100,5764.387,52,71.399,0,0,100,80.113,18.549,40.9,20.8,23.5,24.9
 27-04-2024 22:19:43,87,100,5783.48,51,68.432,0,0,100,100,18.581,33.8,20.8,23.5,24.9
 27-04-2024 22:19:44,87,100,5783.48,50,70.197,0,0,100,100,18.601,35.9,20.8,23.5,24.9
 27-04-2024 22:19:45,87,100,5771.387,51,66.6,0,0,100,100,18.364,44.7,20.8,23.5,24.9
 27-04-2024 22:19:46,87,100,5771.387,52,66.979,0,0,100,100,18.78,42.5,20.8,23.5,24.9
 27-04-2024 22:19:47,87,99,5771.324,51,69.772,0,0,100,100,18.32,38.3,20.8,23.5,24.9
 27-04-2024 22:19:48,87,100,5773.949,48,64.945,0,0,100,99.992,18.653,39.6,20.8,23.5,24.9
 27-04-2024 22:19:49,87,100,5783.324,51,68.166,0,0,100,100,18.16,41.8,20.8,23.5,24.9
 27-04-2024 22:19:50,86,75,5815.723,43,67.705,0,0,100,99.927,18.463,35,20.8,23.5,24.9
 27-04-2024 22:19:51,87,100,5803.832,54,73.507,0,0,100,100,18.053,34.4,20.8,23.5,24.9
 27-04-2024 22:19:52,87,100,5803.832,52,71.093,0,0,100,100,18.253,33.4,20.8,23.5,24.9
 27-04-2024 22:19:53,87,100,5787.207,53,74.84,0,0,100,99.998,18.822,31.9,20.8,23.5,24.9
 27-04-2024 22:19:54,87,100,5796.363,53,70.511,0,0,100,77.327,18.425,33.9,20.8,23.5,24.9
 27-04-2024 22:19:55,87,100,5788.645,51,66.157,0,0,100,87.066,19.121,33.9,20.8,23.5,24.9
 27-04-2024 22:19:56,87,100,5800.785,52,69.387,0,0,100,80.514,18.909,32.4,20.8,23.5,24.9
 27-04-2024 22:19:57,87,100,5810.254,50,71.123,0,0,100,93.443,18.693,40.9,20.8,23.5,24.9
 27-04-2024 22:19:58,87,100,5799.488,51,70.709,0,0,100,89.85,18.24,42.2,20.8,23.5,24.9
 27-04-2024 22:19:59,87,83,5749.465,43,60.444,0,0,100,96.571,19.067,43.9,20.8,23.5,24.9
 27-04-2024 22:20:00,87,100,5747.465,52,70.408,0,0,100,100,18.266,51.1,20.8,23.6,24.9
