 27-04-2024 23:48:26, GPU temperature     ,GPU usage           ,Memory usage        ,Power percent       ,Power               ,Fan speed           ,Fan tachometer      ,CPU temperature     ,CPU usage           ,CPU power           ,Framerate           ,TOutside ( C),Texhaust ( C),Tinternal ( C)
 27-04-2024 23:50:41,82,82,3547.887,50,74.276,0,0,100,100,19.597,46.7,20.8,25.3,25.6
 27-04-2024 23:50:42,82,93,3584.777,43,62.058,0,0,100,100,19.7,42.8,20.8,25.3,25.6
 27-04-2024 23:50:43,82,79,3585.074,56,69.741,0,0,100,96.46,18.696,43.4,20.8,25.3,25.6
 27-04-2024 23:50:44,82,98,3572.254,52,45.304,0,0,100,95.193,18.344,50.1,20.8,25.3,25.6
 27-04-2024 23:50:45,82,94,3553.879,48,50.524,0,0,100,99.996,18.279,49.9,20.8,25.3,25.6
 27-04-2024 23:50:46,82,97,3570.754,49,74.079,0,0,100,99.997,18.481,52.1,20.8,25.3,25.6
 27-04-2024 23:50:47,82,93,3591.613,28,57.585,0,0,100,100,18.803,50.3,20.8,25.3,25.6
 27-04-2024 23:50:48,82,98,3563.063,52,59.106,0,0,100,92.852,18.082,47,20.8,25.3,25.6
 27-04-2024 23:50:49,82,95,3561.953,39,37.126,0,0,100,79.563,18.295,49.8,20.8,25.3,25.6
 27-04-2024 23:50:50,82,95,3573.387,51,60.16,0,0,100,81.992,18.287,49.9,20.8,25.3,25.6
 27-04-2024 23:50:51,82,97,3570.637,50,56.072,0,0,100,97.846,17.834,49.9,20.8,25.3,25.6
 27-04-2024 23:50:52,82,97,3568.668,48,69.751,0,0,100,92.026,18.563,50.1,20.8,25.3,25.6
 27-04-2024 23:50:53,83,99,3568.355,52,71.183,0,0,99,100,18.955,52.1,20.8,25.3,25.6
 27-04-2024 23:50:54,82,98,3582.855,50,62.547,0,0,100,99.959,19.104,46.9,20.8,25.3,25.6
 27-04-2024 23:50:55,82,83,3577.297,44,66.223,0,0,100,100,19.018,49.8,20.8,25.3,25.6
 27-04-2024 23:50:56,82,100,3577.133,51,52.604,0,0,100,100,18.243,55.4,20.8,25.3,25.6
 27-04-2024 23:50:57,82,93,3570.184,53,70.112,0,0,100,100,19.112,51.8,20.8,25.3,25.6
 27-04-2024 23:50:58,82,97,3579.559,48,67.954,0,0,100,100,18.703,55.2,20.8,25.3,25.6
 27-04-2024 23:50:59,82,100,3573.777,49,64.449,0,0,100,99.937,18.527,56,20.8,25.3,25.6
