 27-04-2024 23:32:53, GPU temperature     ,GPU usage           ,Memory usage        ,Power percent       ,Power               ,Fan speed           ,Fan tachometer      ,CPU temperature     ,CPU usage           ,CPU power           ,Framerate           ,TOutside ( C),Texhaust ( C),Tinternal ( C)
 27-04-2024 23:37:43,53,100,3521.32,70,102.206,54,1343,100,100,19.285,56,20.8,25.1,25.9
 27-04-2024 23:37:44,52,48,3531.445,28,44.377,54,1353,100,100,19.081,46.9,20.8,25.1,25.9
 27-04-2024 23:37:45,54,81,3535.445,69,91.645,54,1345,100,100,18.854,46.9,20.8,25.1,25.9
 27-04-2024 23:37:46,53,72,3523.547,59,102.307,54,1345,100,100,18.53,45.4,20.8,25.1,25.9
 27-04-2024 23:37:47,54,98,3508.195,69,91.23,54,1350,100,100,19.13,38.8,20.8,25.1,25.9
 27-04-2024 23:37:48,54,66,3525.07,70,103.695,54,1342,100,100,18.874,50.1,20.8,25.1,25.9
 27-04-2024 23:37:49,55,100,3593.211,69,107.004,54,1347,100,100,19.127,44.9,20.8,25.1,25.9
 27-04-2024 23:37:50,55,99,3582.105,69,98.252,54,1347,100,100,19.07,38.9,20.8,25.1,25.9
 27-04-2024 23:37:51,54,91,3563.539,63,73.642,54,1337,100,100,18.613,49.1,20.8,25.1,25.9
 27-04-2024 23:37:52,54,91,3583.539,64,93.984,54,1342,100,100,18.009,50.2,20.8,25.1,25.9
 27-04-2024 23:37:53,54,98,3580.93,67,95.184,54,1353,100,100,18.397,46.6,20.8,25.1,25.9
 27-04-2024 23:37:54,55,99,3571.555,69,103.066,54,1347,100,92.947,18.594,47.9,20.8,25.1,25.9
 27-04-2024 23:37:55,55,100,3571.555,71,103.763,54,1344,100,100,18.812,40.3,20.8,25.1,25.9
 27-04-2024 23:37:56,55,99,3580.93,67,105.251,54,1342,100,100,18.566,36.9,20.8,25.1,25.9
 27-04-2024 23:37:57,55,100,3581.805,69,96.984,54,1343,100,100,18.311,43.9,20.8,25.1,25.9
 27-04-2024 23:37:58,56,100,3575.18,65,96.64,55,1349,100,100,18.13,44.2,20.8,25.1,25.9
 27-04-2024 23:37:59,55,99,3591.93,71,99.663,55,1356,100,100,18.701,37.3,20.8,25.1,25.9
 27-04-2024 23:38:00,55,100,3580.492,70,98.655,55,1355,100,100,18.738,34.9,20.8,25,25.8
 27-04-2024 23:38:01,56,100,3563.617,69,96.487,55,1357,100,100,19.207,49.7,20.8,25,25.8
 27-04-2024 23:38:02,56,100,3580.492,69,105.25,55,1362,100,100,19.983,55.3,20.8,25,25.8
 27-04-2024 23:38:03,56,100,3580.492,70,96.375,55,1363,100,100,19.026,51.2,20.8,25,25.8
 27-04-2024 23:38:04,56,94,3580.492,70,101.732,55,1366,100,100,19.235,50.3,20.8,25,25.8
 27-04-2024 23:38:05,56,98,3572.992,71,103.667,55,1374,100,100,19.505,50.6,20.8,25,25.8
 27-04-2024 23:38:06,56,93,3563.617,68,106.265,55,1373,100,99.997,19.088,50.9,20.8,25,25.8
 27-04-2024 23:38:07,56,98,3563.617,70,86.864,55,1371,100,100,18.987,53.1,20.8,25,25.8
 27-04-2024 23:38:08,49,0,3577.742,55,105.595,49,1370,100,99.651,19.55,4.8,20.8,25,25.8
 27-04-2024 23:38:09,55,97,3581.43,66,106.941,49,1343,100,78.673,17.836,52.2,20.8,25,25.8
 27-04-2024 23:38:10,55,98,3581.43,69,96.934,49,1313,100,51.754,17.654,54.9,20.8,25,25.8
 27-04-2024 23:38:11,56,96,3590.805,67,104.204,49,1288,100,75.809,19.151,51.9,20.8,25,25.8
 27-04-2024 23:38:12,56,98,3592.43,70,103.265,49,1269,100,100,19.027,43.9,20.8,25,25.8
 27-04-2024 23:38:13,55,86,3583.148,68,104.688,56,1254,100,100,19.471,42.9,20.8,25,25.8
 27-04-2024 23:38:14,55,66,3590.773,69,96.232,56,1276,100,100,19.109,43.3,20.8,25,25.8
 27-04-2024 23:38:15,56,95,3581.398,65,100.501,56,1299,100,100,19.431,48.1,20.8,25,25.8
 27-04-2024 23:38:16,56,99,3581.477,70,103.1,56,1325,100,100,19.07,47.2,20.8,25,25.8
 27-04-2024 23:38:17,56,95,3581.477,69,102.74,56,1342,100,100,18.467,47.9,20.8,25,25.8
 27-04-2024 23:38:18,56,96,3581.477,68,99.932,56,1362,100,100,18.634,47.2,20.8,25,25.8
 27-04-2024 23:38:19,56,100,3581.477,70,106.81,56,1369,100,100,18.656,45.2,20.8,25,25.8
 27-04-2024 23:38:20,57,99,3581.477,70,104.94,56,1381,100,100,18.184,47.2,20.8,25,25.8
 27-04-2024 23:38:21,56,100,3582.477,71,99.332,56,1379,100,100,18.758,46.2,20.8,25,25.8
 27-04-2024 23:38:22,56,100,3591.852,68,99.29,56,1391,100,100,19.376,47.2,20.8,25,25.8
 27-04-2024 23:38:23,56,99,3591.852,69,104.487,56,1400,100,100,19.172,55,20.8,25,25.8
 27-04-2024 23:38:24,56,97,3575.586,66,107.116,56,1395,100,100,17.858,51.8,20.8,25,25.8
 27-04-2024 23:38:25,57,98,3575.586,67,100.376,56,1397,100,99.922,18.203,45.2,20.8,25,25.8
 27-04-2024 23:38:26,56,96,3584.961,68,104.636,56,1389,100,100,18.359,50.9,20.8,25,25.8
 27-04-2024 23:38:27,56,95,3575.586,48,79.781,56,1394,100,100,18.549,50.7,20.8,25,25.8
 27-04-2024 23:38:28,56,70,3528.668,70,104.448,56,1393,99,100,18.604,53.2,20.8,25,25.8
 27-04-2024 23:38:29,57,100,3528.762,68,104.64,56,1391,100,99.961,18.678,50.1,20.8,25,25.8
 27-04-2024 23:38:30,56,100,3528.762,67,98.882,56,1399,100,100,18.847,52.1,20.8,25,25.8
 27-04-2024 23:38:31,57,100,3519.387,67,102.182,56,1397,100,100,18.317,52.9,20.8,25,25.8
 27-04-2024 23:38:32,57,100,3528.762,68,102.691,56,1392,100,100,18.644,46.9,20.8,25,25.8
 27-04-2024 23:38:33,56,95,3536.574,58,77.854,57,1400,100,100,18.597,41.9,20.8,25,25.8
 27-04-2024 23:38:34,56,99,3537.844,63,92.985,57,1400,100,100,18.503,38,20.8,25,25.8
 27-04-2024 23:38:35,56,92,3521.344,64,94.336,57,1404,100,99.987,18.337,44.2,20.8,25,25.8
 27-04-2024 23:38:36,56,100,3521.281,65,95.521,57,1405,100,100,18.356,45.6,20.8,25,25.8
 27-04-2024 23:38:37,56,98,3526.406,67,83.788,57,1405,100,99.984,17.807,45.5,20.8,25,25.8
 27-04-2024 23:38:38,56,96,3526.406,65,76.979,56,1410,100,100,18.496,52.9,20.8,25,25.8
 27-04-2024 23:38:39,55,80,3508.75,54,91.268,56,1409,100,100,17.962,55.4,20.8,25,25.8
 27-04-2024 23:38:40,56,93,3514.875,67,99.327,56,1407,100,100,18.203,52.1,20.8,25,25.8
 27-04-2024 23:38:41,55,97,3512.813,67,103.166,56,1402,100,96.567,18.254,41.9,20.8,25,25.8
 27-04-2024 23:38:42,56,88,3512.813,61,99.6,56,1404,100,100,18.088,59.9,20.8,25,25.8
 27-04-2024 23:38:43,56,90,3507.563,62,102.408,55,1405,100,100,18.561,59.9,20.8,25,25.8
 27-04-2024 23:38:44,56,86,3512.813,61,79.765,55,1398,100,80.702,18.549,60,20.8,25,25.8
 27-04-2024 23:38:45,55,87,3510.25,61,104.644,55,1385,100,76.607,18.376,60,20.8,25,25.8
 27-04-2024 23:38:46,56,93,3518.688,65,99.229,55,1385,99,100,19.055,59.9,20.8,25,25.8
 27-04-2024 23:38:47,56,97,3511.375,61,96.184,55,1378,100,100,19.122,56,20.8,25,25.8
 27-04-2024 23:38:48,56,62,3518.938,67,94.954,56,1384,100,100,18.566,50.1,20.8,25,25.8
 27-04-2024 23:38:49,56,99,3508.188,65,94.505,56,1380,100,100,17.928,52.9,20.8,25,25.8
 27-04-2024 23:38:50,55,76,3505.313,64,68.848,56,1381,100,100,18.548,48.2,20.8,25,25.8
 27-04-2024 23:38:51,56,88,3509.313,69,101.365,56,1381,100,100,17.868,50.1,20.8,25,25.8
 27-04-2024 23:38:52,56,83,3531.563,59,91.518,56,1384,100,100,17.393,52.3,20.8,25,25.8
 27-04-2024 23:38:53,57,98,3522.188,70,106.446,56,1382,100,100,17.969,43.4,20.8,25,25.8
 27-04-2024 23:38:54,56,94,3531.563,61,99.047,56,1392,100,100,17.427,46.2,20.8,25,25.8
 27-04-2024 23:38:55,56,93,3522.188,57,97.704,56,1396,100,100,17.672,53.9,20.8,25,25.8
 27-04-2024 23:38:56,55,70,3522.188,54,88.966,56,1399,100,100,18.178,53.6,20.8,25,25.8
 27-04-2024 23:38:57,56,88,3531.563,65,101.235,56,1397,100,100,18.39,52.2,20.8,25,25.8
 27-04-2024 23:38:58,57,100,3522.188,63,97.471,56,1393,100,95.407,18.63,55,20.8,25,25.8
 27-04-2024 23:38:59,56,97,3522.188,65,99.153,56,1398,100,100,18.247,54,20.8,25,25.8
 27-04-2024 23:39:00,56,99,3526.688,59,99.196,56,1391,100,100,18.756,53.9,20.8,24.8,25.7
 27-04-2024 23:39:01,56,100,3532.75,68,103.044,56,1396,100,100,18.442,56,20.8,24.8,25.7
 27-04-2024 23:39:02,56,99,3528.313,68,100.936,56,1396,100,100,17.991,47.2,20.8,24.8,25.7
 27-04-2024 23:39:03,56,97,3518.938,60,102.121,57,1392,100,99.976,18.082,50.1,20.8,24.8,25.7
 27-04-2024 23:39:04,57,100,3502.063,71,100.226,57,1400,100,100,17.972,57.8,20.8,24.8,25.7
 27-04-2024 23:39:05,57,100,3518.938,70,104.718,57,1399,100,100,18.005,58,20.8,24.8,25.7
 27-04-2024 23:39:06,57,98,3509.813,72,106.512,57,1401,100,99.999,18.398,52.1,20.8,24.8,25.7
 27-04-2024 23:39:07,57,94,3509.813,70,104.74,57,1410,100,100,18.093,55,20.8,24.8,25.7
 27-04-2024 23:39:08,56,78,3529.438,63,96.951,57,1418,100,100,18.489,57.9,20.8,24.8,25.7
 27-04-2024 23:39:09,57,100,3536.063,69,99.844,57,1418,100,100,18.366,41.3,20.8,24.8,25.7
 27-04-2024 23:39:10,55,73,3534.938,66,96.72,57,1422,100,99.997,18.745,47.2,20.8,24.8,25.7
 27-04-2024 23:39:11,57,98,3527.625,68,103.014,57,1420,100,100,17.912,53.1,20.8,24.8,25.7
 27-04-2024 23:39:12,56,75,3535.625,66,101.526,57,1416,100,100,17.792,52.9,20.8,24.8,25.7
 27-04-2024 23:39:13,56,99,3525.563,63,98.19,55,1415,100,100,17.96,55.8,20.8,24.8,25.7
 27-04-2024 23:39:14,56,97,3525.563,62,93.121,55,1410,100,100,18.131,58.2,20.8,24.8,25.7
 27-04-2024 23:39:15,54,94,3525.563,60,98.295,55,1399,100,100,17.918,50.1,20.8,24.8,25.7
 27-04-2024 23:39:16,57,99,3527.625,63,96.016,55,1391,100,99.988,18.161,48.9,20.8,24.8,25.7
 27-04-2024 23:39:17,56,88,3541.75,66,97.59,55,1388,100,100,18.447,56,20.8,24.8,25.7
 27-04-2024 23:39:18,57,98,3526.313,70,96.887,57,1379,100,99.997,18.403,55,20.8,24.8,25.7
 27-04-2024 23:39:19,56,95,3526.313,70,103.842,57,1386,100,99.996,18.459,58,20.8,24.8,25.7
 27-04-2024 23:39:20,57,97,3526.313,68,101.069,57,1392,100,100,18.025,52.9,20.8,24.8,25.7
 27-04-2024 23:39:21,57,100,3509.438,71,100.245,57,1400,100,100,17.499,55,20.8,24.8,25.7
 27-04-2024 23:39:22,57,96,3535.688,70,94.447,57,1399,100,100,17.582,54.9,20.8,24.8,25.7
 27-04-2024 23:39:23,57,91,3535.688,64,89.61,57,1405,100,99.971,18.258,40.6,20.8,24.8,25.7
 27-04-2024 23:39:24,57,97,3527.844,66,89.853,57,1418,100,100,18.122,54,20.8,24.8,25.7
 27-04-2024 23:39:25,57,99,3537.219,66,88.907,57,1425,100,100,18.098,59,20.8,24.8,25.7
 27-04-2024 23:39:26,57,94,3537.219,68,101.946,57,1421,100,100,18.017,60,20.8,24.8,25.7
 27-04-2024 23:39:27,56,94,3537.219,65,95.312,57,1419,100,99.957,17.859,58.9,20.8,24.8,25.7
 27-04-2024 23:39:28,56,92,3537.219,62,97.416,56,1416,100,100,17.575,60,20.8,24.8,25.7
 27-04-2024 23:39:29,56,92,3543.281,61,95.448,56,1410,100,91.499,17.644,59,20.8,24.8,25.7
 27-04-2024 23:39:30,57,96,3536.469,65,96.647,56,1408,100,100,18.025,59.9,20.8,24.8,25.7
 27-04-2024 23:39:31,57,97,3527.094,67,96.991,56,1401,100,100,16.778,59,20.8,24.8,25.7
 27-04-2024 23:39:32,57,92,3512.281,68,98.536,56,1402,100,100,17.332,60,20.8,24.8,25.7
 27-04-2024 23:39:33,56,88,3510.219,63,97.855,57,1405,100,94.269,17.421,60,20.8,24.8,25.7
 27-04-2024 23:39:34,56,87,3510.219,61,79.697,57,1401,100,52.954,16.712,60,20.8,24.8,25.7
 27-04-2024 23:39:35,57,94,3519.594,65,91.77,57,1399,100,75.058,17.323,59.9,20.8,24.8,25.7
 27-04-2024 23:39:36,57,91,3521.656,65,91.112,57,1404,100,80.572,18.021,60,20.8,24.8,25.7
 27-04-2024 23:39:37,57,91,3512.281,69,98.855,57,1410,100,75.846,18.286,59.9,20.8,24.8,25.7
 27-04-2024 23:39:38,57,99,3510.969,70,104.204,57,1415,100,90.413,18.298,58.9,20.8,24.8,25.7
 27-04-2024 23:39:39,57,91,3510.969,69,104.819,57,1419,100,100,17.593,55,20.8,24.8,25.7
 27-04-2024 23:39:40,57,100,3510.969,68,103.35,57,1419,100,100,17.982,58.9,20.8,24.8,25.7
 27-04-2024 23:39:41,57,93,3510.969,68,102.77,57,1423,100,100,17.835,59,20.8,24.8,25.7
 27-04-2024 23:39:42,57,94,3510.969,66,85.411,57,1421,100,100,18.154,59.9,20.8,24.8,25.7
 27-04-2024 23:39:43,57,88,3527.844,63,93.774,57,1416,100,100,17.621,60,20.8,24.8,25.7
 27-04-2024 23:39:44,57,94,3510.969,65,100.628,57,1415,100,93.743,18.112,60,20.8,24.8,25.7
 27-04-2024 23:39:45,57,95,3510.969,67,104.418,57,1415,100,85.611,16.362,59.9,20.8,24.8,25.7
 27-04-2024 23:39:46,58,97,3527.844,69,100.397,57,1416,100,84.299,17.035,59.9,20.8,24.8,25.7
 27-04-2024 23:39:47,57,99,3527.844,69,102.698,57,1423,100,96.336,17.408,59,20.8,24.8,25.7
 27-04-2024 23:39:48,57,97,3537.297,70,98.88,57,1423,100,99.616,18.341,49.1,20.8,24.8,25.7
 27-04-2024 23:39:49,57,99,3537.344,67,97.421,57,1422,100,100,17.552,47.2,20.8,24.8,25.7
 27-04-2024 23:39:50,57,98,3546.719,66,94.887,57,1417,100,100,17.239,46.2,20.8,24.8,25.7
 27-04-2024 23:39:51,57,99,3537.344,70,106.299,57,1416,100,92.225,17.972,37.8,20.8,24.8,25.7
 27-04-2024 23:39:52,57,93,3511.094,64,94.737,57,1423,100,99.913,17.54,54.4,20.8,24.8,25.7
 27-04-2024 23:39:53,57,97,3520.719,61,86.912,57,1423,100,100,17.709,41.9,20.8,24.8,25.7
 27-04-2024 23:39:54,56,90,3537.719,55,87.073,57,1422,100,100,17.494,43.8,20.8,24.8,25.7
 27-04-2024 23:39:55,57,96,3537.375,66,97.935,57,1422,100,100,17.605,46.8,20.8,24.8,25.7
 27-04-2024 23:39:56,57,97,3537.828,67,98.112,57,1419,100,100,18.696,49.1,20.8,24.8,25.7
 27-04-2024 23:39:57,56,89,3537.313,61,87.564,57,1417,100,100,18.98,49.1,20.8,24.8,25.7
 27-04-2024 23:39:58,57,98,3527.938,67,98.873,57,1423,100,100,17.897,59,20.8,24.8,25.7
 27-04-2024 23:39:59,57,94,3520.531,63,102.569,57,1422,100,100,19.014,58,20.8,24.8,25.7
 27-04-2024 23:40:00,57,100,3535.5,62,90.381,57,1421,100,100,17.996,57.9,20.8,25,25.6
 27-04-2024 23:40:01,58,99,3523.094,75,106.318,57,1419,100,100,18.37,43.2,20.8,25,25.6
 27-04-2024 23:40:02,57,92,3496.75,63,89.307,57,1417,100,100,18.341,49.1,20.8,25,25.6
 27-04-2024 23:40:03,56,77,3496.75,52,92.625,56,1414,100,100,17.452,59.9,20.8,25,25.6
 27-04-2024 23:40:04,55,73,3496.75,51,87.65,56,1412,100,100,17.286,60,20.8,25,25.6
 27-04-2024 23:40:05,57,95,3496.75,65,104.771,56,1407,100,100,16.903,57,20.8,25,25.6
 27-04-2024 23:40:06,57,93,3523.094,63,96.192,56,1401,100,100,17.05,52.3,20.8,25,25.6
 27-04-2024 23:40:07,57,96,3523,63,85.266,56,1406,100,100,17.334,53.6,20.8,25,25.6
 27-04-2024 23:40:08,58,100,3523.094,71,93.086,56,1404,100,100,17.723,53.1,20.8,25,25.6
 27-04-2024 23:40:09,58,98,3523.094,64,96.464,56,1400,100,99.992,17.669,53.9,20.8,25,25.6
 27-04-2024 23:40:10,57,96,3523,67,98.51,56,1397,100,100,18.104,53.1,20.8,25,25.6
 27-04-2024 23:40:11,58,98,3513.625,68,93.832,56,1395,100,100,17.264,54.9,20.8,25,25.6
 27-04-2024 23:40:12,58,100,3513.625,70,103.856,56,1390,100,100,17.928,55.9,20.8,25,25.6
 27-04-2024 23:40:13,58,95,3513.625,64,104.017,58,1399,100,98.173,18.238,56,20.8,25,25.6
 27-04-2024 23:40:14,58,94,3523.094,64,103.86,58,1403,100,95.59,17.87,58.8,20.8,25,25.6
 27-04-2024 23:40:15,57,91,3513.625,60,100.936,58,1407,99,92.807,17.599,54.2,20.8,25,25.6
 27-04-2024 23:40:16,57,93,3514.75,64,78.899,58,1414,100,78.944,17.679,59.9,20.8,25,25.6
 27-04-2024 23:40:17,57,99,3516.5,68,99.667,58,1421,100,96.849,17.59,59.9,20.8,25,25.6
 27-04-2024 23:40:18,58,97,3525.875,68,99.567,58,1436,100,100,17.197,60,20.8,25,25.6
 27-04-2024 23:40:19,56,75,3550.949,60,93.329,58,1444,100,100,17.38,47.6,20.8,25,25.6
 27-04-2024 23:40:20,57,95,3540.301,66,92.457,58,1446,100,87.786,17.084,56.4,20.8,25,25.6
 27-04-2024 23:40:21,57,93,3548.738,67,100.151,58,1446,100,76.3,18.233,60,20.8,25,25.6
 27-04-2024 23:40:22,57,90,3517.785,65,99.646,58,1446,100,77.93,17.794,60,20.8,25,25.6
 27-04-2024 23:40:23,57,99,3523.348,70,103.171,57,1445,100,78.875,18.032,60,20.8,25,25.6
 27-04-2024 23:40:24,58,100,3532.793,71,108.093,57,1439,100,93.544,18.821,45.9,20.8,25,25.6
 27-04-2024 23:40:25,54,54,3532.793,43,98.181,57,1433,100,99.992,18.746,34.7,20.8,25,25.6
 27-04-2024 23:40:26,56,59,3527.23,65,100.495,57,1429,100,100,17.99,47.3,20.8,25,25.6
 27-04-2024 23:40:27,57,99,3517.855,67,97.637,57,1423,100,100,17.616,55.7,20.8,25,25.6
 27-04-2024 23:40:28,57,87,3532.887,67,104.392,57,1419,100,100,17.822,53.3,20.8,25,25.6
 27-04-2024 23:40:29,58,100,3522.699,70,100.956,57,1420,100,94.218,17.495,59.9,20.8,25,25.6
 27-04-2024 23:40:30,58,95,3509.031,62,99.388,57,1420,100,86.386,17.245,59,20.8,25,25.6
 27-04-2024 23:40:31,57,92,3502.281,62,92.194,57,1425,100,81.099,17.411,60,20.8,25,25.6
 27-04-2024 23:40:32,58,92,3514.969,65,99.865,57,1426,100,86.905,17.881,57.9,20.8,25,25.6
 27-04-2024 23:40:33,58,94,3510.969,67,101.695,58,1424,100,85.206,17.285,60,20.8,25,25.6
 27-04-2024 23:40:34,58,100,3516.906,70,104.235,58,1420,100,94.19,17.821,59,20.8,25,25.6
 27-04-2024 23:40:35,58,100,3509.406,71,103.555,58,1420,100,96.138,17.537,59,20.8,25,25.6
 27-04-2024 23:40:36,58,99,3500.031,70,102.479,58,1432,100,90.392,17.6,59.9,20.8,25,25.6
 27-04-2024 23:40:37,58,97,3500.031,70,103.886,58,1438,100,88.595,17.038,60,20.8,25,25.6
 27-04-2024 23:40:38,58,96,3500.031,70,93.368,58,1440,100,83.353,17.215,60,20.8,25,25.6
 27-04-2024 23:40:39,58,98,3500.031,70,100.865,58,1440,100,83.633,17.859,59.9,20.8,25,25.6
 27-04-2024 23:40:40,58,98,3500.031,71,95.824,58,1440,100,91.157,18.02,58.9,20.8,25,25.6
 27-04-2024 23:40:41,58,91,3505.348,64,102.155,58,1439,100,77.823,18.437,59,20.8,25,25.6
 27-04-2024 23:40:42,57,80,3523.16,42,85.5,58,1441,100,83.16,18.257,56.9,20.8,25,25.6
 27-04-2024 23:40:43,56,72,3540.746,57,91.319,57,1441,99,88.662,18.61,52.5,20.8,25,25.6
 27-04-2024 23:40:44,54,36,3555.336,51,96.806,57,1438,100,98.04,18.679,38.6,20.8,25,25.6
 27-04-2024 23:40:45,55,76,3591.195,59,81.804,57,1429,99,99.718,17.982,44.1,20.8,25,25.6
 27-04-2024 23:40:46,55,87,3597.531,33,52.81,57,1425,99,95.751,17.907,52.6,20.8,25,25.6
 27-04-2024 23:40:47,55,77,3606.098,43,69.591,57,1422,100,93.246,18.511,40.9,20.8,25,25.6
 27-04-2024 23:40:48,54,68,3587.984,48,78.845,55,1423,100,98.997,17.615,44,20.8,25,25.6
 27-04-2024 23:40:49,56,84,3615.809,60,96.719,55,1415,99,93.909,17.159,43.2,20.8,25,25.6
 27-04-2024 23:40:50,57,90,3613.746,64,101.28,55,1405,100,89.513,18.017,60,20.8,25,25.6
 27-04-2024 23:40:51,57,84,3613.746,62,101.531,55,1391,100,88.512,17.609,59.9,20.8,25,25.6
 27-04-2024 23:40:52,57,90,3613.746,64,95.281,55,1388,100,91.24,17.561,59,20.8,25,25.6
 27-04-2024 23:40:53,57,90,3613.746,63,101.184,57,1380,100,90.379,17.237,59,20.8,25,25.6
 27-04-2024 23:40:54,57,93,3633.57,63,101.323,57,1386,100,91.114,17.516,57.9,20.8,25,25.6
 27-04-2024 23:40:55,57,92,3616.695,64,101.418,57,1392,100,87.174,17.982,59.9,20.8,25,25.6
 27-04-2024 23:40:56,56,76,3619.133,53,99.947,57,1399,100,97.2,18.321,43.9,20.8,25,25.6
 27-04-2024 23:40:57,57,88,3616.758,62,93.258,57,1403,100,90.992,17.451,58.8,20.8,25,25.6
 27-04-2024 23:40:58,57,96,3633.633,69,101.359,57,1406,100,89.97,17.402,56.2,20.8,25,25.6
 27-04-2024 23:40:59,57,95,3616.758,67,101.128,57,1413,100,91.951,17.409,57.9,20.8,25,25.6
