 24-04-2024 23:17:42, GPU temperature     ,GPU temperature 2   ,GPU usage           ,Power               ,Fan speed           ,Fan tachometer      ,CPU temperature     ,CPU usage           ,CPU power           ,Framerate           ,T outside (C ),T Exhaust (C ),T Internal (C )
 24-04-2024 23:20:25,45,61,82,148,90,3599,67,32.568,51.008,59.9,22.6,32,27.2
 24-04-2024 23:20:26,45,62,81,156,90,3598,62,36,44.528,59.9,22.6,32,27.2
 24-04-2024 23:20:27,45,59,89,122,90,3608,62,31.765,45.695,59.9,22.6,32,27.2
 24-04-2024 23:20:28,45,55,77,119,90,3598,66,34.49,42.024,59.9,22.6,32,27.2
 24-04-2024 23:20:29,45,57,70,121,90,3601,67,30.035,48.492,59.9,22.6,32,27.2
 24-04-2024 23:20:30,45,54,69,120,90,3592,65,31.086,49.885,59.9,22.6,32,27.2
 24-04-2024 23:20:31,45,52,66,109,90,3588,63,26.054,42.21,59.9,22.6,32,27.2
 24-04-2024 23:20:32,45,53,85,116,90,3593,67,28.068,45.865,59.9,22.6,32,27.2
 24-04-2024 23:20:33,45,58,98,130,90,3586,68,29.759,46.195,59.9,22.6,32,27.2
 24-04-2024 23:20:34,46,57,90,128,90,3594,64,29.899,48.695,59.9,22.6,32,27.2
 24-04-2024 23:20:35,46,59,83,131,90,3600,65,31.5,46.672,59.9,22.6,32,27.2
 24-04-2024 23:20:36,45,56,86,127,90,3600,66,33.833,52.446,59.9,22.6,32,27.2
 24-04-2024 23:20:37,46,56,81,125,90,3591,66,38.052,52.949,59.9,22.6,32,27.2
 24-04-2024 23:20:38,46,59,76,128,90,3595,70,36.511,53.584,59.9,22.6,32,27.2
 24-04-2024 23:20:39,46,56,85,125,90,3586,63,32.517,51.544,59.9,22.6,32,27.2
 24-04-2024 23:20:40,46,59,85,132,90,3588,66,34.774,54.524,59.9,22.6,32,27.2
 24-04-2024 23:20:41,45,60,76,131,90,3592,71,37.936,56.871,59.9,22.6,32,27.2
 24-04-2024 23:20:42,46,57,73,122,90,3587,66,34.191,48.329,59.9,22.6,32,27.2
 24-04-2024 23:20:43,45,57,67,126,90,3596,65,30.023,40.057,59.9,22.6,32,27.2
 24-04-2024 23:20:44,46,59,64,126,90,3598,65,30.205,39.995,59.9,22.6,32,27.2
 24-04-2024 23:20:45,46,59,63,119,90,3600,67,31.832,45.756,59.9,22.6,32,27.2
 24-04-2024 23:20:46,45,58,74,126,90,3595,68,31.422,43.929,59.9,22.6,32,27.2
 24-04-2024 23:20:47,46,60,82,132,90,3592,68,33.42,53.556,59.9,22.6,32,27.2
 24-04-2024 23:20:48,46,60,75,139,90,3595,67,33.02,54.26,59.9,22.6,32,27.2
 24-04-2024 23:20:49,46,59,81,132,90,3590,66,28.855,47.338,59.9,22.6,32,27.2
 24-04-2024 23:20:50,46,57,87,119,90,3597,66,30.217,44.811,59.9,22.6,32,27.2
 24-04-2024 23:20:51,46,58,77,121,90,3608,68,32.129,49.631,59.9,22.6,32,27.2
 24-04-2024 23:20:52,45,57,77,118,90,3603,66,33.184,49.487,59.9,22.6,32,27.2
 24-04-2024 23:20:53,45,55,90,117,90,3595,65,31.126,46.222,59.9,22.6,32,27.2
 24-04-2024 23:20:54,46,59,73,134,90,3592,66,29.654,47.739,59.9,22.6,32,27.2
 24-04-2024 23:20:55,45,54,66,107,90,3599,63,30.052,42.005,59.9,22.6,32,27.2
 24-04-2024 23:20:56,45,58,68,124,90,3591,67,30.269,51.446,59.9,22.6,32,27.2
 24-04-2024 23:20:57,45,54,70,101,90,3593,68,29.033,43.886,59.9,22.6,32,27.2
 24-04-2024 23:20:58,45,51,81,87,90,3600,64,31.25,43.042,59.9,22.6,32,27.2
 24-04-2024 23:20:59,45,56,88,114,90,3601,68,28.839,43.648,59.9,22.6,32,27.2
 24-04-2024 23:21:00,44,51,87,69,90,3603,65,31.698,40.736,59.9,22.6,31.9,27.4
 24-04-2024 23:21:01,44,54,75,105,90,3607,62,30.835,40.016,59.9,22.6,31.9,27.4
 24-04-2024 23:21:02,45,54,75,112,90,3598,66,31.393,46.736,59.9,22.6,31.9,27.4
 24-04-2024 23:21:03,44,51,77,85,90,3599,66,28.757,36.94,59.9,22.6,31.9,27.4
 24-04-2024 23:21:04,44,53,81,94,90,3597,62,32.061,42.941,59.9,22.6,31.9,27.4
 24-04-2024 23:21:05,44,51,73,75,90,3607,63,28.884,38.503,59.9,22.6,31.9,27.4
 24-04-2024 23:21:06,44,51,59,89,90,3603,62,30.535,39.792,59.9,22.6,31.9,27.4
 24-04-2024 23:21:07,44,51,66,91,90,3606,63,29.117,40.088,59.9,22.6,31.9,27.4
 24-04-2024 23:21:08,44,52,61,91,90,3603,62,21.389,36.226,59.9,22.6,31.9,27.4
 24-04-2024 23:21:09,45,54,54,106,90,3597,67,29.716,41.877,59.9,22.6,31.9,27.4
 24-04-2024 23:21:10,44,53,64,107,90,3599,65,29.657,44.491,59.9,22.6,31.9,27.4
 24-04-2024 23:21:11,44,54,67,99,90,3598,66,32.57,47.614,59.9,22.6,31.9,27.4
 24-04-2024 23:21:12,44,51,65,87,90,3593,62,30.385,41.079,58.9,22.6,31.9,27.4
 24-04-2024 23:21:13,44,50,55,89,90,3594,63,29.714,38.759,59.9,22.6,31.9,27.4
 24-04-2024 23:21:14,44,51,57,94,90,3594,65,30.274,40.014,59.9,22.6,31.9,27.4
 24-04-2024 23:21:15,44,51,69,97,90,3595,62,31.846,41.707,59.9,22.6,31.9,27.4
 24-04-2024 23:21:16,43,50,72,66,90,3599,62,29.373,36.873,59.9,22.6,31.9,27.4
 24-04-2024 23:21:17,43,51,65,91,90,3599,68,30.608,40.706,59.9,22.6,31.9,27.4
 24-04-2024 23:21:18,43,50,62,73,90,3600,61,31.198,40.683,59.9,22.6,31.9,27.4
 24-04-2024 23:21:19,43,50,81,76,90,3602,62,30.279,39.077,59.9,22.6,31.9,27.4
 24-04-2024 23:21:20,43,51,97,92,90,3600,62,29.663,39.894,59.9,22.6,31.9,27.4
 24-04-2024 23:21:21,43,50,83,93,90,3597,62,31.324,39.957,59.9,22.6,31.9,27.4
 24-04-2024 23:21:22,43,50,69,90,90,3595,63,28.688,42.958,59.9,22.6,31.9,27.4
 24-04-2024 23:21:23,43,50,71,83,90,3594,61,28.137,41.114,59.9,22.6,31.9,27.4
 24-04-2024 23:21:24,44,50,75,81,90,3595,63,28.838,39.773,59.9,22.6,31.9,27.4
 24-04-2024 23:21:25,43,50,79,83,90,3602,62,29.597,38.907,59.9,22.6,31.9,27.4
 24-04-2024 23:21:26,43,52,78,105,90,3593,65,29.803,44.583,59.9,22.6,31.9,27.4
 24-04-2024 23:21:27,43,50,77,88,90,3591,62,28.604,45.117,59.9,22.6,31.9,27.4
 24-04-2024 23:21:28,43,50,77,81,90,3597,63,29.765,42.912,59.9,22.6,31.9,27.4
 24-04-2024 23:21:29,44,51,65,100,90,3606,66,29.68,42.803,59.9,22.6,31.9,27.4
 24-04-2024 23:21:30,44,53,63,100,90,3602,65,31.722,45.242,59.9,22.6,31.9,27.4
 24-04-2024 23:21:31,44,55,78,117,90,3600,61,33.981,40.901,59.9,22.6,31.9,27.4
 24-04-2024 23:21:32,44,54,84,100,90,3603,60,32.915,36.628,59.9,22.6,31.9,27.4
 24-04-2024 23:21:33,44,55,77,119,90,3599,65,29.318,45.27,59.9,22.6,31.9,27.4
 24-04-2024 23:21:34,44,55,73,115,90,3596,66,31.383,47.161,59.9,22.6,31.9,27.4
 24-04-2024 23:21:35,45,55,69,122,90,3590,64,30.889,43.508,59.9,22.6,31.9,27.4
 24-04-2024 23:21:36,44,54,72,114,90,3585,66,31.437,42.017,59.9,22.6,31.9,27.4
 24-04-2024 23:21:37,45,58,73,132,90,3580,68,31.757,51.282,59.9,22.6,31.9,27.4
 24-04-2024 23:21:38,45,59,72,126,90,3585,61,33.657,50.581,59.9,22.6,31.9,27.4
 24-04-2024 23:21:39,45,57,81,120,90,3582,62,30.043,43.961,59.9,22.6,31.9,27.4
 24-04-2024 23:21:40,44,53,75,107,90,3593,65,30.078,42.816,59.9,22.6,31.9,27.4
 24-04-2024 23:21:41,45,52,79,106,90,3592,66,32.803,46.201,59.9,22.6,31.9,27.4
 24-04-2024 23:21:42,44,54,88,113,90,3591,61,29.522,45.505,59.9,22.6,31.9,27.4
 24-04-2024 23:21:43,44,53,83,100,90,3593,62,29.784,40.247,59.9,22.6,31.9,27.4
 24-04-2024 23:21:44,44,51,79,94,90,3601,62,31.854,48.224,59.9,22.6,31.9,27.4
 24-04-2024 23:21:45,44,50,77,76,90,3594,63,31.086,44.416,59.9,22.6,31.9,27.4
 24-04-2024 23:21:46,45,56,68,126,90,3586,63,29.288,41.068,59.9,22.6,31.9,27.4
 24-04-2024 23:21:47,44,51,69,91,90,3592,62,29.633,41.305,59.9,22.6,31.9,27.4
 24-04-2024 23:21:48,44,57,81,122,90,3592,66,32.71,53,59.9,22.6,31.9,27.4
 24-04-2024 23:21:49,45,51,88,102,90,3587,69,33.319,52.306,59.9,22.6,31.9,27.4
 24-04-2024 23:21:50,45,53,96,104,90,3589,66,35.115,53.316,59.9,22.6,31.9,27.4
 24-04-2024 23:21:51,44,51,83,90,90,3583,67,33.753,50.836,59.9,22.6,31.9,27.4
 24-04-2024 23:21:52,45,53,84,102,90,3587,60,30.102,42.06,59.9,22.6,31.9,27.4
 24-04-2024 23:21:53,44,53,89,95,90,3592,64,28.951,36.436,59.9,22.6,31.9,27.4
 24-04-2024 23:21:54,44,50,78,87,90,3588,60,30.762,40.245,59.9,22.6,31.9,27.4
 24-04-2024 23:21:55,44,53,80,105,90,3596,65,29.156,37.607,59.9,22.6,31.9,27.4
 24-04-2024 23:21:56,45,60,82,141,90,3588,67,30.681,49.99,59.9,22.6,31.9,27.4
 24-04-2024 23:21:57,44,51,86,94,90,3586,64,31.569,49.316,58.9,22.6,31.9,27.4
 24-04-2024 23:21:58,44,50,79,72,90,3593,66,29.028,48.323,59.9,22.6,31.9,27.4
 24-04-2024 23:21:59,44,50,64,77,90,3592,67,29.638,46.613,59.9,22.6,31.9,27.4
 24-04-2024 23:22:00,44,55,63,120,90,3588,65,30.951,51.013,59.9,22.6,31.9,27.5
 24-04-2024 23:22:01,44,53,74,116,90,3584,68,32.361,49.146,59.9,22.6,31.9,27.5
 24-04-2024 23:22:02,45,55,79,115,90,3581,63,31.295,50.639,59.9,22.6,31.9,27.5
 24-04-2024 23:22:03,44,54,76,110,90,3586,68,31.984,49.954,59.9,22.6,31.9,27.5
 24-04-2024 23:22:04,45,57,77,115,90,3596,66,32.378,50.534,59.9,22.6,31.9,27.5
 24-04-2024 23:22:05,44,57,69,113,90,3588,65,31.862,49.249,59.9,22.6,31.9,27.5
 24-04-2024 23:22:06,45,53,60,85,90,3596,62,28.075,36.732,59.9,22.6,31.9,27.5
 24-04-2024 23:22:07,44,51,50,82,90,3592,62,28.142,34.564,59.9,22.6,31.9,27.5
 24-04-2024 23:22:08,43,50,62,74,90,3599,63,27.359,33.31,59.9,22.6,31.9,27.5
 24-04-2024 23:22:09,43,50,75,74,90,3602,61,27.887,33.533,59.9,22.6,31.9,27.5
 24-04-2024 23:22:10,43,50,70,74,90,3600,59,27.36,36.086,59.9,22.6,31.9,27.5
 24-04-2024 23:22:11,43,50,74,74,90,3603,62,27.868,35.483,59.9,22.6,31.9,27.5
 24-04-2024 23:22:12,43,50,82,79,90,3594,59,25.433,34.643,59.9,22.6,31.9,27.5
 24-04-2024 23:22:13,43,50,71,86,90,3591,60,27.659,34.054,59.9,22.6,31.9,27.5
 24-04-2024 23:22:14,43,50,55,80,90,3593,60,27.598,34.623,59.9,22.6,31.9,27.5
 24-04-2024 23:22:15,43,50,62,82,90,3589,62,29.883,34.578,59.9,22.6,31.9,27.5
 24-04-2024 23:22:16,43,50,74,89,90,3595,62,29.382,39.483,59.9,22.6,31.9,27.5
 24-04-2024 23:22:17,43,50,69,83,90,3594,60,31.513,37.006,58.9,22.6,31.9,27.5
 24-04-2024 23:22:18,43,50,59,77,90,3590,60,29.246,34.457,59.9,22.6,31.9,27.5
 24-04-2024 23:22:19,43,49,63,77,90,3587,65,27.851,34.946,59.9,22.6,31.9,27.5
 24-04-2024 23:22:20,43,50,81,85,90,3590,59,29.582,34.96,59.9,22.6,31.9,27.5
 24-04-2024 23:22:21,44,52,86,97,90,3586,60,29.689,40.63,59.9,22.6,31.9,27.5
 24-04-2024 23:22:22,43,52,65,95,90,3590,65,28.335,37.771,59.9,22.6,31.9,27.5
 24-04-2024 23:22:23,44,58,55,131,90,3587,66,29.213,45.538,59.9,22.6,31.9,27.5
 24-04-2024 23:22:24,44,58,67,128,90,3577,68,31.193,52.322,59.9,22.6,31.9,27.5
 24-04-2024 23:22:25,44,55,80,121,90,3578,67,30.815,53.077,59.9,22.6,31.9,27.5
 24-04-2024 23:22:26,44,56,79,106,90,3586,63,31.266,47.127,59.9,22.6,31.9,27.5
 24-04-2024 23:22:27,44,53,77,100,90,3586,62,30.464,41.878,59.9,22.6,31.9,27.5
 24-04-2024 23:22:28,44,53,65,108,90,3586,62,30.66,41.808,59.9,22.6,31.9,27.5
 24-04-2024 23:22:29,44,50,61,91,90,3585,67,32.387,46.794,59.9,22.6,31.9,27.5
 24-04-2024 23:22:30,43,50,71,89,90,3591,63,22.179,34.705,59.9,22.6,31.9,27.5
 24-04-2024 23:22:31,44,52,80,104,90,3588,61,23.117,35.384,59.9,22.6,31.9,27.5
 24-04-2024 23:22:32,44,50,77,89,90,3584,59,30.087,39.669,59.9,22.6,31.9,27.5
 24-04-2024 23:22:33,43,50,65,77,90,3589,60,29.525,38.085,59.9,22.6,31.9,27.5
 24-04-2024 23:22:34,44,50,72,84,90,3585,62,29.927,43.62,59.9,22.6,31.9,27.5
 24-04-2024 23:22:35,44,50,82,84,90,3589,66,29.263,42.596,59.9,22.6,31.9,27.5
 24-04-2024 23:22:36,43,50,82,83,90,3588,63,31.57,42.836,59.9,22.6,31.9,27.5
 24-04-2024 23:22:37,43,50,80,93,90,3590,66,30.183,43.526,59.9,22.6,31.9,27.5
 24-04-2024 23:22:38,43,50,73,79,90,3588,61,29.01,37.692,59.9,22.6,31.9,27.5
 24-04-2024 23:22:39,43,51,73,90,90,3590,61,27.485,34.372,59.9,22.6,31.9,27.5
 24-04-2024 23:22:40,43,51,78,94,90,3595,61,30.602,35.354,59.9,22.6,31.9,27.5
 24-04-2024 23:22:41,43,50,80,79,90,3588,61,31.622,44.719,59.9,22.6,31.9,27.5
 24-04-2024 23:22:42,42,49,81,59,90,3593,59,27.897,34.635,59.9,22.6,31.9,27.5
 24-04-2024 23:22:43,42,49,66,73,90,3592,61,28.999,35.207,59.9,22.6,31.9,27.5
 24-04-2024 23:22:44,42,49,49,63,90,3593,61,28.72,36.367,59.9,22.6,31.9,27.5
 24-04-2024 23:22:45,42,48,49,62,90,3591,61,27.724,35.524,59.9,22.6,31.9,27.5
 24-04-2024 23:22:46,42,49,58,74,90,3591,63,29.462,35.208,59.9,22.6,31.9,27.5
 24-04-2024 23:22:47,42,49,73,86,90,3601,60,27.011,37.544,59.9,22.6,31.9,27.5
 24-04-2024 23:22:48,43,54,67,108,90,3604,63,22.477,35.887,59.9,22.6,31.9,27.5
 24-04-2024 23:22:49,44,57,60,134,90,3582,65,31.165,52.563,59.9,22.6,31.9,27.5
 24-04-2024 23:22:50,44,55,72,124,90,3577,65,31.59,52.43,58.9,22.6,31.9,27.5
 24-04-2024 23:22:51,44,56,78,126,90,3573,62,30.58,48.575,59.9,22.6,31.9,27.5
 24-04-2024 23:22:52,43,53,65,110,90,3584,63,29.768,45.56,59.9,22.6,31.9,27.5
 24-04-2024 23:22:53,43,50,65,94,90,3584,64,30.366,42.444,59.9,22.6,31.9,27.5
 24-04-2024 23:22:54,44,55,78,112,90,3585,67,31.965,46.069,59.9,22.6,31.9,27.5
 24-04-2024 23:22:55,43,50,78,94,90,3582,61,31.72,42.178,59.9,22.6,31.9,27.5
 24-04-2024 23:22:56,43,51,72,84,90,3583,61,29.288,39.675,59.9,22.6,31.9,27.5
 24-04-2024 23:22:57,43,51,82,98,90,3583,61,30.334,39.432,59.9,22.6,31.9,27.5
 24-04-2024 23:22:58,44,53,87,103,90,3579,63,30.371,44.128,59.9,22.6,31.9,27.5
 24-04-2024 23:22:59,44,57,69,120,90,3574,62,31.469,46.075,58.9,22.6,31.9,27.5
 24-04-2024 23:23:00,44,55,64,116,90,3574,68,31.863,46.753,59.9,22.6,31.8,27.8
 24-04-2024 23:23:01,45,58,80,129,90,3578,66,33.704,49.3,59.9,22.6,31.8,27.8
 24-04-2024 23:23:02,45,57,83,121,90,3581,66,31.031,51.102,59.9,22.6,31.8,27.8
 24-04-2024 23:23:03,45,57,65,121,90,3576,68,30.934,50.343,57.9,22.6,31.8,27.8
 24-04-2024 23:23:04,45,56,74,119,90,3584,70,31.785,52.729,59.9,22.6,31.8,27.8
 24-04-2024 23:23:05,45,59,89,125,90,3586,65,30.402,52.867,59.9,22.6,31.8,27.8
 24-04-2024 23:23:06,44,51,85,88,90,3583,62,30.748,51.783,59.9,22.6,31.8,27.8
 24-04-2024 23:23:07,43,50,73,67,90,3584,60,23.531,35.015,59.9,22.6,31.8,27.8
 24-04-2024 23:23:08,43,50,58,59,90,3591,62,29.612,35.282,59.9,22.6,31.8,27.8
 24-04-2024 23:23:09,42,50,75,62,90,3592,61,28.473,36.749,59.9,22.6,31.8,27.8
 24-04-2024 23:23:10,42,49,77,64,90,3585,63,28.708,38.208,59.9,22.6,31.8,27.8
 24-04-2024 23:23:11,42,49,58,64,90,3589,61,29.107,37.348,59.9,22.6,31.8,27.8
 24-04-2024 23:23:12,42,50,56,69,90,3596,65,30.649,38.102,59.9,22.6,31.8,27.8
 24-04-2024 23:23:13,42,49,51,64,90,3592,61,30.26,41.274,59.9,22.6,31.8,27.8
 24-04-2024 23:23:14,42,49,63,62,90,3590,67,34.513,48.277,59.9,22.6,31.8,27.8
 24-04-2024 23:23:15,42,49,77,62,90,3581,64,31.685,42.724,59.9,22.6,31.8,27.8
 24-04-2024 23:23:16,43,50,68,98,90,3581,65,30.733,49.501,59.9,22.6,31.8,27.8
 24-04-2024 23:23:17,43,52,59,110,90,3586,67,34.69,50.136,59.9,22.6,31.8,27.8
 24-04-2024 23:23:18,43,50,63,94,90,3578,66,33.693,51.697,59.9,22.6,31.8,27.8
 24-04-2024 23:23:19,43,50,72,94,90,3578,67,34.817,50.079,59.9,22.6,31.8,27.8
 24-04-2024 23:23:20,43,50,76,90,90,3580,67,33.431,50.674,59.9,22.6,31.8,27.8
 24-04-2024 23:23:21,43,51,77,100,90,3587,67,32.816,49.951,59.9,22.6,31.8,27.8
 24-04-2024 23:23:22,43,52,80,99,90,3583,66,24.871,42.232,59.9,22.6,31.8,27.8
 24-04-2024 23:23:23,43,52,75,107,90,3584,66,32.654,50.881,59.9,22.6,31.8,27.8
 24-04-2024 23:23:24,44,53,78,112,90,3569,71,35.21,56.358,59.9,22.6,31.8,27.8
 24-04-2024 23:23:25,44,53,83,117,90,3573,67,35.849,52.697,59.9,22.6,31.8,27.8
 24-04-2024 23:23:26,44,53,79,104,90,3579,68,33.463,55.37,59.9,22.6,31.8,27.8
 24-04-2024 23:23:27,44,54,77,120,90,3579,66,30.292,51.814,59.9,22.6,31.8,27.8
 24-04-2024 23:23:28,44,56,74,122,90,3567,66,29.927,51.559,59.9,22.6,31.8,27.8
 24-04-2024 23:23:29,44,52,75,111,90,3580,66,32.861,54.55,59.9,22.6,31.8,27.8
 24-04-2024 23:23:30,44,60,79,137,90,3573,65,33.738,51.119,59.9,22.6,31.8,27.8
 24-04-2024 23:23:31,45,56,81,123,90,3576,67,33.674,52.526,59.9,22.6,31.8,27.8
 24-04-2024 23:23:32,45,57,88,125,90,3575,67,31.393,50.985,58.9,22.6,31.8,27.8
 24-04-2024 23:23:33,44,54,80,113,90,3574,68,33.047,48.885,58.9,22.6,31.8,27.8
 24-04-2024 23:23:34,45,55,68,122,90,3578,70,32.037,50.451,59.9,22.6,31.8,27.8
 24-04-2024 23:23:35,45,55,73,117,90,3583,68,30.497,46.513,59.9,22.6,31.8,27.8
 24-04-2024 23:23:36,45,53,80,109,90,3579,68,31.208,50.288,59.9,22.6,31.8,27.8
 24-04-2024 23:23:37,45,55,74,114,90,3574,69,31.388,48.492,59.9,22.6,31.8,27.8
 24-04-2024 23:23:38,45,56,81,117,90,3571,68,31.028,49.35,59.9,22.6,31.8,27.8
 24-04-2024 23:23:39,44,51,80,87,90,3583,63,31.264,43.868,59.9,22.6,31.8,27.8
 24-04-2024 23:23:40,44,50,58,75,90,3579,61,29.559,41.037,58.9,22.6,31.8,27.8
 24-04-2024 23:23:41,43,50,67,88,90,3580,67,29.252,42.095,59.9,22.6,31.8,27.8
 24-04-2024 23:23:42,43,54,78,93,90,3587,61,28.966,41.918,59.9,22.6,31.8,27.8
 24-04-2024 23:23:43,44,51,77,83,90,3583,63,29.264,41.553,59.9,22.6,31.8,27.8
 24-04-2024 23:23:44,43,51,79,88,90,3592,63,29.385,42.918,59.9,22.6,31.8,27.8
 24-04-2024 23:23:45,43,50,80,95,90,3589,66,30.331,44.898,59.9,22.6,31.8,27.8
 24-04-2024 23:23:46,43,50,75,86,90,3585,61,29.655,37.607,59.9,22.6,31.8,27.8
 24-04-2024 23:23:47,43,51,69,93,90,3579,63,27.027,38.983,59.9,22.6,31.8,27.8
 24-04-2024 23:23:48,44,52,74,98,90,3584,61,29.425,44.134,59.9,22.6,31.8,27.8
 24-04-2024 23:23:49,44,52,87,100,90,3586,63,28.248,43.34,58.9,22.6,31.8,27.8
 24-04-2024 23:23:50,43,52,74,100,90,3580,63,29.229,46.61,59.9,22.6,31.8,27.8
 24-04-2024 23:23:51,44,55,58,103,90,3573,61,29.336,48.402,59.9,22.6,31.8,27.8
 24-04-2024 23:23:52,44,53,54,106,90,3576,65,29.971,48.124,59.9,22.6,31.8,27.8
 24-04-2024 23:23:53,44,52,66,102,90,3583,65,29.753,46.415,58.9,22.6,31.8,27.8
 24-04-2024 23:23:54,44,55,72,107,90,3582,66,31.844,48.234,59.9,22.6,31.8,27.8
 24-04-2024 23:23:55,44,51,69,90,90,3579,66,31.204,47.537,59.9,22.6,31.8,27.8
 24-04-2024 23:23:56,44,50,73,86,90,3591,67,28.245,47.623,59.9,22.6,31.8,27.8
 24-04-2024 23:23:57,43,50,63,86,90,3583,66,29.056,43.76,59.9,22.6,31.8,27.8
 24-04-2024 23:23:58,44,50,66,88,90,3582,64,27.976,46.296,59.9,22.6,31.8,27.8
 24-04-2024 23:23:59,44,50,71,88,90,3585,65,26.756,45.86,58.9,22.6,31.8,27.8
 24-04-2024 23:24:00,44,51,68,101,90,3585,66,28.534,46.071,59.9,22.6,31.8,28
 24-04-2024 23:24:01,43,50,76,93,90,3592,66,28.45,47.079,59.9,22.6,31.8,28
 24-04-2024 23:24:02,43,50,70,96,90,3581,67,29.421,47.962,59.9,22.6,31.8,28
 24-04-2024 23:24:03,44,51,57,92,90,3584,68,32.062,51.057,59.9,22.6,31.8,28
 24-04-2024 23:24:04,44,50,71,90,90,3577,68,28.106,48.285,59.9,22.6,31.8,28
 24-04-2024 23:24:05,43,50,78,89,90,3572,67,28.952,49.15,59.9,22.6,31.8,28
 24-04-2024 23:24:06,44,50,66,87,90,3575,66,29.015,48.138,59.9,22.6,31.8,28
 24-04-2024 23:24:07,43,50,59,86,90,3575,65,28.866,47.218,59.9,22.6,31.8,28
 24-04-2024 23:24:08,43,52,70,95,90,3574,63,28.732,47.879,59.9,22.6,31.8,28
 24-04-2024 23:24:09,44,50,64,97,90,3571,62,27.779,41.732,59.9,22.6,31.8,28
 24-04-2024 23:24:10,43,50,37,84,90,3578,67,29.333,41.674,59.9,22.6,31.8,28
 24-04-2024 23:24:11,43,50,40,63,90,3582,63,28.666,46.663,59.9,22.6,31.8,28
 24-04-2024 23:24:12,42,49,77,66,90,3587,60,27.015,35.789,59.9,22.6,31.8,28
 24-04-2024 23:24:13,43,50,98,77,90,3585,65,27.548,35.653,58.9,22.6,31.8,28
 24-04-2024 23:24:14,43,49,80,79,90,3584,61,27.756,36.476,59.9,22.6,31.8,28
 24-04-2024 23:24:15,42,50,52,72,90,3583,63,28.418,36.169,59.9,22.6,31.8,28
 24-04-2024 23:24:16,43,50,51,91,90,3581,67,30.01,45.059,59.9,22.6,31.8,28
 24-04-2024 23:24:17,42,50,58,75,90,3583,64,29.544,39.858,59.9,22.6,31.8,28
 24-04-2024 23:24:18,42,49,78,71,90,3590,63,31.305,38.063,59.9,22.6,31.8,28
 24-04-2024 23:24:19,42,49,81,74,90,3586,63,29.167,43.981,59.9,22.6,31.8,28
 24-04-2024 23:24:20,42,49,64,70,90,3584,63,28.884,39.114,59.9,22.6,31.8,28
