 24-04-2024 21:58:21, GPU temperature     ,GPU temperature 2   ,GPU usage           ,Power               ,Fan speed           ,Fan tachometer      ,CPU temperature     ,CPU usage           ,CPU power           ,Framerate           ,T outside (C ),T Exhaust (C ),T Internal (C )
 24-04-2024 22:00:57,47,59,86,132,90,3604,68,30.263,47.332,59.9,22.6,32.2,27.6
 24-04-2024 22:00:58,47,60,79,141,90,3598,66,33.997,53.741,59.9,22.6,32.2,27.6
 24-04-2024 22:00:59,47,61,83,138,90,3593,65,34.064,55.996,59.9,22.6,32.2,27.6
 24-04-2024 22:01:00,47,61,74,140,90,3586,68,32.671,54.292,59.9,22.6,32.1,27.9
 24-04-2024 22:01:01,47,61,67,141,90,3589,68,29.911,50.702,59.9,22.6,32.1,27.9
 24-04-2024 22:01:02,47,61,81,138,90,3590,63,23.98,40.079,59.9,22.6,32.1,27.9
 24-04-2024 22:01:03,47,62,91,144,90,3591,67,29.804,48.221,58.9,22.6,32.1,27.9
 24-04-2024 22:01:04,47,63,90,144,90,3590,66,29.538,49.145,59.9,22.6,32.1,27.9
 24-04-2024 22:01:05,48,61,91,140,90,3589,67,30.579,50.712,59.9,22.6,32.1,27.9
 24-04-2024 22:01:06,46,52,88,74,90,3590,63,32.031,50.962,59.9,22.6,32.1,27.9
 24-04-2024 22:01:07,47,60,78,140,90,3598,68,32.149,42.799,59.9,22.6,32.1,27.9
 24-04-2024 22:01:08,47,60,70,136,90,3592,68,30.963,52.933,59.9,22.6,32.1,27.9
 24-04-2024 22:01:09,47,61,71,133,90,3588,66,25.339,43.725,59.9,22.6,32.1,27.9
 24-04-2024 22:01:10,47,58,69,120,90,3591,66,30.232,51.721,59.9,22.6,32.1,27.9
 24-04-2024 22:01:11,47,60,68,124,90,3599,68,29.903,51.33,59.9,22.6,32.1,27.9
 24-04-2024 22:01:12,47,59,77,125,90,3596,70,31.381,52.346,59.9,22.6,32.1,27.9
 24-04-2024 22:01:13,47,58,74,123,90,3594,69,33.023,52.633,59.9,22.6,32.1,27.9
 24-04-2024 22:01:14,47,59,71,133,90,3588,68,31.326,55.334,59.9,22.6,32.1,27.9
 24-04-2024 22:01:15,47,60,80,127,90,3578,72,31.428,52.977,59.9,22.6,32.1,27.9
 24-04-2024 22:01:16,47,57,83,124,90,3586,71,32.516,53.658,59.9,22.6,32.1,27.9
 24-04-2024 22:01:17,46,55,87,109,90,3587,66,31.811,48.596,59.9,22.6,32.1,27.9
 24-04-2024 22:01:18,47,58,94,127,90,3585,71,31.407,49.163,59.9,22.6,32.1,27.9
 24-04-2024 22:01:19,47,60,92,132,90,3594,64,30.724,53.84,59.9,22.6,32.1,27.9
 24-04-2024 22:01:20,47,58,87,125,90,3585,71,38.121,59.343,59.9,22.6,32.1,27.9
 24-04-2024 22:01:21,46,58,87,120,90,3591,66,32.48,51.979,59.9,22.6,32.1,27.9
 24-04-2024 22:01:22,46,52,82,79,90,3591,63,31.05,45.202,59.9,22.6,32.1,27.9
 24-04-2024 22:01:23,47,63,69,147,90,3585,68,31.778,49.393,59.9,22.6,32.1,27.9
 24-04-2024 22:01:24,47,59,76,127,90,3588,70,33.512,53.442,59.9,22.6,32.1,27.9
 24-04-2024 22:01:25,46,56,87,103,90,3590,64,30.827,43.572,59.9,22.6,32.1,27.9
 24-04-2024 22:01:26,46,56,83,112,90,3587,65,31.395,42.378,59.9,22.6,32.1,27.9
 24-04-2024 22:01:27,46,52,83,88,90,3593,68,30.875,43.096,59.9,22.6,32.1,27.9
 24-04-2024 22:01:28,47,60,91,140,90,3580,64,32.455,49.598,59.9,22.6,32.1,27.9
 24-04-2024 22:01:29,47,65,89,144,90,3586,67,32.126,51.889,59.9,22.6,32.1,27.9
 24-04-2024 22:01:30,47,62,82,140,90,3586,63,30.804,47.575,58.9,22.6,32.1,27.9
 24-04-2024 22:01:31,46,58,86,126,90,3586,64,25.451,38.884,59.9,22.6,32.1,27.9
 24-04-2024 22:01:32,46,55,85,108,90,3585,71,32.615,51.658,59.8,22.6,32.1,27.9
 24-04-2024 22:01:33,47,60,90,135,90,3597,70,33.779,56.072,59.9,22.6,32.1,27.9
 24-04-2024 22:01:34,47,61,95,133,90,3583,69,32.396,54.44,59.9,22.6,32.1,27.9
 24-04-2024 22:01:35,47,58,81,122,90,3588,64,31.959,50.371,59.9,22.6,32.1,27.9
 24-04-2024 22:01:36,47,57,60,120,90,3586,66,32.602,45.126,59.9,22.6,32.1,27.9
 24-04-2024 22:01:37,46,59,62,125,90,3586,66,29.643,42.919,59.9,22.6,32.1,27.9
 24-04-2024 22:01:38,47,52,77,95,90,3588,65,29.4,38.955,59.9,22.6,32.1,27.9
 24-04-2024 22:01:39,46,57,75,119,90,3587,65,28.879,38.436,59.9,22.6,32.1,27.9
 24-04-2024 22:01:40,46,60,76,127,90,3587,63,29.272,38.625,59.9,22.6,32.1,27.9
 24-04-2024 22:01:41,46,60,77,127,90,3595,66,29.962,38.451,59.9,22.6,32.1,27.9
 24-04-2024 22:01:42,47,62,68,143,90,3585,65,31.967,48.136,58.9,22.6,32.1,27.9
 24-04-2024 22:01:43,47,60,78,124,90,3585,69,32.59,50.196,59.9,22.6,32.1,27.9
 24-04-2024 22:01:44,46,55,87,106,90,3590,65,32.091,38.825,59.9,22.6,32.1,27.9
 24-04-2024 22:01:45,46,60,79,127,90,3583,68,30.874,41.156,59.9,22.6,32.1,27.9
 24-04-2024 22:01:46,47,59,85,127,90,3581,66,32.756,45.835,59.9,22.6,32.1,27.9
 24-04-2024 22:01:47,47,56,81,116,90,3585,68,33.774,47.86,59.9,22.6,32.1,27.9
 24-04-2024 22:01:48,46,56,76,112,90,3585,65,35.217,48.894,59.9,22.6,32.1,27.9
 24-04-2024 22:01:49,46,53,76,103,90,3583,66,31.702,42.884,59.9,22.6,32.1,27.9
 24-04-2024 22:01:50,45,54,70,96,90,3591,63,31.119,36.234,59.9,22.6,32.1,27.9
 24-04-2024 22:01:51,45,55,75,106,90,3593,66,31.441,37.46,59.9,22.6,32.1,27.9
 24-04-2024 22:01:52,45,53,75,105,90,3589,63,33.95,43.653,59.9,22.6,32.1,27.9
 24-04-2024 22:01:53,45,53,61,90,90,3588,67,30.23,38.277,59.9,22.6,32.1,27.9
 24-04-2024 22:01:54,45,51,53,85,90,3592,66,29.178,37.895,59.9,22.6,32.1,27.9
 24-04-2024 22:01:55,45,50,55,85,90,3586,63,30.036,35.904,59.9,22.6,32.1,27.9
 24-04-2024 22:01:56,45,51,60,87,90,3585,64,28.801,36.081,59.8,22.6,32.1,27.9
 24-04-2024 22:01:57,45,51,73,91,90,3600,61,27.381,35.22,59.9,22.6,32.1,27.9
 24-04-2024 22:01:58,45,52,77,100,90,3590,67,28.565,38.855,59.9,22.6,32.1,27.9
 24-04-2024 22:01:59,46,55,71,111,90,3593,65,29.777,44.346,59.9,22.6,32.1,27.9
 24-04-2024 22:02:00,45,55,79,111,90,3599,63,29.915,43.581,59.9,22.6,32.1,28.2
 24-04-2024 22:02:01,45,52,72,95,90,3590,63,28.476,36.75,59.9,22.6,32.1,28.2
 24-04-2024 22:02:02,45,52,63,97,90,3584,63,30.57,35.045,59.9,22.6,32.1,28.2
 24-04-2024 22:02:03,45,53,65,97,90,3584,65,28.005,35.141,59.9,22.6,32.1,28.2
 24-04-2024 22:02:04,45,54,58,106,90,3584,64,27.636,40.471,59.9,22.6,32.1,28.2
 24-04-2024 22:02:05,45,52,63,104,90,3584,64,28.276,38.421,59.9,22.6,32.1,28.2
 24-04-2024 22:02:06,45,53,76,102,90,3586,63,29.14,38.367,59.9,22.6,32.1,28.2
 24-04-2024 22:02:07,46,61,76,145,90,3575,66,30.801,44.283,59.9,22.6,32.1,28.2
 24-04-2024 22:02:08,46,59,75,135,90,3589,71,31.912,54.061,59.9,22.6,32.1,28.2
 24-04-2024 22:02:09,46,60,74,143,90,3578,68,39.324,60.915,59.9,22.6,32.1,28.2
 24-04-2024 22:02:10,46,58,83,125,90,3588,66,33.732,54.924,58.9,22.6,32.1,28.2
 24-04-2024 22:02:11,47,58,91,130,90,3586,67,33.347,54.319,59.9,22.6,32.1,28.2
 24-04-2024 22:02:12,46,56,79,117,90,3597,67,35.471,54.568,59.8,22.6,32.1,28.2
 24-04-2024 22:02:13,46,58,81,118,90,3589,67,33.819,49.183,59.9,22.6,32.1,28.2
 24-04-2024 22:02:14,46,57,80,113,90,3583,67,28.833,39.872,59.9,22.6,32.1,28.2
 24-04-2024 22:02:15,46,58,64,117,90,3585,68,30.027,43.348,59.9,22.6,32.1,28.2
 24-04-2024 22:02:16,46,54,55,104,90,3591,63,29.363,43.219,59.9,22.6,32.1,28.2
 24-04-2024 22:02:17,46,58,67,122,90,3582,67,29.851,41.012,59.9,22.6,32.1,28.2
 24-04-2024 22:02:18,45,51,70,88,90,3588,61,31.169,45.694,59.9,22.6,32.1,28.2
 24-04-2024 22:02:19,44,50,65,64,90,3591,63,29.447,38.078,59.9,22.6,32.1,28.2
 24-04-2024 22:02:20,43,50,72,63,90,3599,61,28.516,39.201,59.9,22.6,32.1,28.2
 24-04-2024 22:02:21,44,50,70,82,90,3592,68,30.485,41.949,59.9,22.6,32.1,28.2
 24-04-2024 22:02:22,45,54,72,109,90,3579,68,31,46.899,59.9,22.6,32.1,28.2
 24-04-2024 22:02:23,45,57,81,122,90,3589,63,31.51,46.534,57.9,22.6,32.1,28.2
 24-04-2024 22:02:24,46,57,78,122,90,3590,62,31.739,45.724,59.9,22.6,32.1,28.2
 24-04-2024 22:02:25,45,53,80,111,90,3582,66,30.29,50.007,59.9,22.6,32.1,28.2
 24-04-2024 22:02:26,45,55,93,116,90,3584,65,30.712,45.726,59.9,22.6,32.1,28.2
 24-04-2024 22:02:27,45,54,86,108,90,3578,63,30.459,41.476,59.9,22.6,32.1,28.2
 24-04-2024 22:02:28,46,55,75,110,90,3587,64,29.803,41.133,59.9,22.6,32.1,28.2
 24-04-2024 22:02:29,45,53,72,99,90,3580,63,30.636,35.231,59.9,22.6,32.1,28.2
 24-04-2024 22:02:30,45,53,71,98,90,3584,63,29.256,36.801,59.9,22.6,32.1,28.2
 24-04-2024 22:02:31,45,53,79,99,90,3582,68,30.313,37.96,59.9,22.6,32.1,28.2
 24-04-2024 22:02:32,45,55,85,112,90,3586,66,32.74,42.667,59.9,22.6,32.1,28.2
 24-04-2024 22:02:33,45,53,75,105,90,3593,63,31.692,38.658,59.8,22.6,32.1,28.2
 24-04-2024 22:02:34,45,54,62,104,90,3585,68,31.749,39.466,59.9,22.6,32.1,28.2
 24-04-2024 22:02:35,45,56,67,109,90,3590,64,31.36,41.125,59.9,22.6,32.1,28.2
 24-04-2024 22:02:36,45,58,83,132,90,3588,67,33.729,45.364,59.9,22.6,32.1,28.2
 24-04-2024 22:02:37,45,58,86,119,90,3586,63,30.283,43.574,59.9,22.6,32.1,28.2
 24-04-2024 22:02:38,45,55,69,104,90,3586,63,29.234,37.153,59.9,22.6,32.1,28.2
 24-04-2024 22:02:39,46,57,65,116,90,3591,62,28.765,37.061,59.9,22.6,32.1,28.2
 24-04-2024 22:02:40,46,61,72,132,90,3581,67,31.091,48.295,59.9,22.6,32.1,28.2
 24-04-2024 22:02:41,47,62,72,149,90,3578,71,31.41,52.611,58.8,22.6,32.1,28.2
 24-04-2024 22:02:42,47,64,84,156,90,3576,70,34.722,57.607,57.4,22.6,32.1,28.2
 24-04-2024 22:02:43,47,60,92,133,90,3575,67,32.65,55.344,59.4,22.6,32.1,28.2
 24-04-2024 22:02:44,47,57,80,127,90,3574,69,32.424,54.815,59.9,22.6,32.1,28.2
 24-04-2024 22:02:45,46,59,75,117,90,3578,68,31.543,48.889,59.9,22.6,32.1,28.2
 24-04-2024 22:02:46,46,56,66,118,90,3579,65,31.215,44.831,59.9,22.6,32.1,28.2
 24-04-2024 22:02:47,45,52,66,94,90,3584,66,28.48,37.065,59.9,22.6,32.1,28.2
 24-04-2024 22:02:48,45,52,63,95,90,3583,66,29.682,38.04,59.9,22.6,32.1,28.2
 24-04-2024 22:02:49,45,54,55,100,90,3589,65,30.825,37.736,59.9,22.6,32.1,28.2
 24-04-2024 22:02:50,45,55,64,104,90,3580,64,28.307,37.728,59.9,22.6,32.1,28.2
 24-04-2024 22:02:51,45,55,59,118,90,3585,65,28.599,39.705,59.9,22.6,32.1,28.2
 24-04-2024 22:02:52,46,56,62,119,90,3588,66,29.357,47.178,59.9,22.6,32.1,28.2
 24-04-2024 22:02:53,46,58,75,119,90,3584,68,29.058,46.166,59.9,22.6,32.1,28.2
 24-04-2024 22:02:54,46,59,78,132,90,3578,66,28.632,48.65,59.9,22.6,32.1,28.2
 24-04-2024 22:02:55,46,57,77,125,90,3584,68,27.883,46.695,59.9,22.6,32.1,28.2
 24-04-2024 22:02:56,46,56,76,115,90,3586,64,27.705,45.101,59.9,22.6,32.1,28.2
 24-04-2024 22:02:57,46,57,73,110,90,3584,66,27.725,37.603,59.9,22.6,32.1,28.2
 24-04-2024 22:02:58,46,56,62,114,90,3577,65,26.412,37.592,59.9,22.6,32.1,28.2
 24-04-2024 22:02:59,45,57,59,113,90,3579,61,24.672,38.606,59.9,22.6,32.1,28.2
 24-04-2024 22:03:00,45,57,58,115,90,3571,67,29.137,42.781,59.9,22.6,32.2,28.3
 24-04-2024 22:03:01,46,54,58,97,90,3583,66,28.784,44.764,59.9,22.6,32.2,28.3
 24-04-2024 22:03:02,46,57,57,121,90,3582,63,27.982,45.526,59.9,22.6,32.2,28.3
 24-04-2024 22:03:03,46,56,69,113,90,3588,62,23.566,44.036,59.9,22.6,32.2,28.3
 24-04-2024 22:03:04,45,52,92,91,90,3590,61,24.85,40.66,59.9,22.6,32.2,28.3
 24-04-2024 22:03:05,45,51,91,89,90,3582,65,26.055,36.611,59.9,22.6,32.2,28.3
 24-04-2024 22:03:06,46,54,76,106,90,3584,66,29.927,41.008,59.9,22.6,32.2,28.3
 24-04-2024 22:03:07,44,51,70,89,90,3576,64,29.37,39.509,59.9,22.6,32.2,28.3
 24-04-2024 22:03:08,44,51,69,88,90,3593,62,29.363,38.18,59.9,22.6,32.2,28.3
 24-04-2024 22:03:09,45,51,80,95,90,3588,63,28.625,38.374,59.9,22.6,32.2,28.3
 24-04-2024 22:03:10,45,52,88,97,90,3588,64,28.468,39.412,59.9,22.6,32.2,28.3
 24-04-2024 22:03:11,44,53,82,99,90,3589,60,28.783,41.165,59.9,22.6,32.2,28.3
 24-04-2024 22:03:12,44,56,73,111,90,3584,67,29.456,43.077,56.9,22.6,32.2,28.3
 24-04-2024 22:03:13,45,58,60,118,90,3577,71,41.176,54.687,59.9,22.6,32.2,28.3
 24-04-2024 22:03:14,45,53,63,109,90,3582,60,21.654,39.238,59.9,22.6,32.2,28.3
 24-04-2024 22:03:15,46,59,79,121,90,3582,63,28.632,41.372,59.9,22.6,32.2,28.3
 24-04-2024 22:03:16,46,60,84,133,90,3578,68,30.16,53.999,59.9,22.6,32.2,28.3
 24-04-2024 22:03:17,46,57,82,116,90,3582,67,31.518,52.487,59.9,22.6,32.2,28.3
 24-04-2024 22:03:18,46,57,79,112,90,3577,66,30.735,49.997,59.9,22.6,32.2,28.3
 24-04-2024 22:03:19,46,60,69,125,90,3577,65,30,50.064,59.9,22.6,32.2,28.3
 24-04-2024 22:03:20,46,57,74,121,90,3574,68,29.634,48.945,59.9,22.6,32.2,28.3
 24-04-2024 22:03:21,46,61,79,130,90,3571,63,30.393,52.119,59.9,22.6,32.2,28.3
 24-04-2024 22:03:22,47,62,77,141,90,3570,69,32.034,53.024,59.9,22.6,32.2,28.3
 24-04-2024 22:03:23,46,61,77,141,90,3564,68,33.831,55.319,59.9,22.6,32.2,28.3
 24-04-2024 22:03:24,46,55,81,116,90,3573,65,31.341,51.7,58.9,22.6,32.2,28.3
 24-04-2024 22:03:25,46,55,90,107,90,3573,66,29.561,44.898,59.9,22.6,32.2,28.3
 24-04-2024 22:03:26,46,55,74,112,90,3570,66,28.442,41.257,59.9,22.6,32.2,28.3
 24-04-2024 22:03:27,45,52,54,101,90,3574,64,29.094,41.366,59.9,22.6,32.2,28.3
 24-04-2024 22:03:28,45,54,72,105,90,3580,63,27.659,39.339,59.9,22.6,32.2,28.3
 24-04-2024 22:03:29,46,55,82,110,90,3581,62,28.336,38.636,59.9,22.6,32.2,28.3
 24-04-2024 22:03:30,45,53,67,102,90,3583,64,28.148,38.85,59.9,22.6,32.2,28.3
 24-04-2024 22:03:31,45,54,57,105,90,3581,65,28.635,38.49,59.9,22.6,32.2,28.3
 24-04-2024 22:03:32,45,54,55,102,90,3571,64,28.925,40.363,59.9,22.6,32.2,28.3
 24-04-2024 22:03:33,45,52,55,102,90,3579,65,27.042,39.254,59.9,22.6,32.2,28.3
 24-04-2024 22:03:34,45,54,56,101,90,3574,61,27.692,40.209,59.9,22.6,32.2,28.3
 24-04-2024 22:03:35,46,58,60,119,90,3581,62,27.544,41.55,59.9,22.6,32.2,28.3
 24-04-2024 22:03:36,46,54,73,105,90,3569,61,27.786,46.196,59.9,22.6,32.2,28.3
 24-04-2024 22:03:37,45,53,87,97,90,3571,65,26.795,39.028,59.9,22.6,32.2,28.3
 24-04-2024 22:03:38,45,53,85,94,90,3584,63,28.019,40.464,59.9,22.6,32.2,28.3
 24-04-2024 22:03:39,45,51,76,83,90,3587,73,38.852,61.278,59.9,22.6,32.2,28.3
 24-04-2024 22:03:40,45,51,77,86,90,3587,69,35.368,50.918,59.9,22.6,32.2,28.3
 24-04-2024 22:03:41,44,51,79,88,90,3589,71,40.068,61.077,59.9,22.6,32.2,28.3
 24-04-2024 22:03:42,45,50,74,82,90,3586,66,31.783,48.358,59.9,22.6,32.2,28.3
 24-04-2024 22:03:43,45,53,84,110,90,3581,65,28.182,48.228,59.9,22.6,32.2,28.3
 24-04-2024 22:03:44,45,54,71,116,90,3577,67,30.497,51.053,59.9,22.6,32.2,28.3
 24-04-2024 22:03:45,46,57,60,118,90,3574,68,29.78,53.617,59.9,22.6,32.2,28.3
 24-04-2024 22:03:46,46,54,80,113,90,3575,64,30.68,52.974,59.9,22.6,32.2,28.3
 24-04-2024 22:03:47,46,57,77,114,90,3580,68,33.453,50.897,59.9,22.6,32.2,28.3
 24-04-2024 22:03:48,44,50,80,88,90,3579,66,28.547,45.717,59.9,22.6,32.2,28.3
 24-04-2024 22:03:49,44,50,84,70,90,3577,64,27.444,38.81,59.9,22.6,32.2,28.3
 24-04-2024 22:03:50,44,50,78,83,90,3588,67,29.002,42.234,59.9,22.6,32.2,28.3
 24-04-2024 22:03:51,45,53,90,101,90,3571,67,29.22,52.885,58.8,22.6,32.2,28.3
 24-04-2024 22:03:52,45,54,87,112,90,3572,66,30.562,48.717,59.9,22.6,32.2,28.3
 24-04-2024 22:03:53,45,56,75,110,90,3578,65,29.275,48.773,59.9,22.6,32.2,28.3
 24-04-2024 22:03:54,45,54,65,108,90,3576,65,29.14,47.955,58.9,22.6,32.2,28.3
 24-04-2024 22:03:55,46,57,56,119,90,3578,68,28.734,47.353,59.9,22.6,32.2,28.3
 24-04-2024 22:03:56,45,53,61,108,90,3588,61,28.045,43.614,58.9,22.6,32.2,28.3
 24-04-2024 22:03:57,45,53,68,101,90,3593,63,29.462,40.477,59.9,22.6,32.2,28.3
 24-04-2024 22:03:58,45,55,64,110,90,3584,64,28.97,41.003,59.9,22.6,32.2,28.3
 24-04-2024 22:03:59,45,51,67,94,90,3583,68,28.716,41.984,58.9,22.6,32.2,28.3
 24-04-2024 22:04:00,45,53,85,102,90,3579,69,31.253,44.649,59.9,22.6,32.2,28.6
 24-04-2024 22:04:01,45,53,88,107,90,3574,63,30.106,45.713,59.9,22.6,32.2,28.6
 24-04-2024 22:04:02,45,53,77,101,90,3582,66,31.441,43.827,59.9,22.6,32.2,28.6
 24-04-2024 22:04:03,46,54,73,110,90,3584,66,29.778,47.621,58.9,22.6,32.2,28.6
 24-04-2024 22:04:04,45,54,73,113,90,3590,67,30.445,45.488,59.9,22.6,32.2,28.6
 24-04-2024 22:04:05,45,56,78,115,90,3584,63,29.807,46.323,59.9,22.6,32.2,28.6
 24-04-2024 22:04:06,46,54,82,111,90,3581,63,29.774,46.433,59.9,22.6,32.2,28.6
 24-04-2024 22:04:07,45,55,81,108,90,3585,64,30.185,43.584,59.9,22.6,32.2,28.6
 24-04-2024 22:04:08,46,56,84,120,90,3580,66,32.374,48.318,58.9,22.6,32.2,28.6
 24-04-2024 22:04:09,46,59,83,129,90,3578,67,29.826,47.484,59.9,22.6,32.2,28.6
 24-04-2024 22:04:10,46,57,86,129,90,3575,66,29.737,50.653,59.9,22.6,32.2,28.6
 24-04-2024 22:04:11,46,55,87,116,90,3575,68,29.932,48.376,59.9,22.6,32.2,28.6
 24-04-2024 22:04:12,45,53,76,107,90,3574,68,28.537,44.736,59.9,22.6,32.2,28.6
 24-04-2024 22:04:13,46,58,83,132,90,3579,64,29.771,46.199,59.9,22.6,32.2,28.6
 24-04-2024 22:04:14,46,56,89,129,90,3579,63,30.059,49.355,59.9,22.6,32.2,28.6
 24-04-2024 22:04:15,46,55,84,112,90,3573,66,29.72,45.188,58.9,22.6,32.2,28.6
 24-04-2024 22:04:16,46,56,77,111,90,3569,62,29.884,43.092,59.9,22.6,32.2,28.6
 24-04-2024 22:04:17,46,56,70,119,90,3579,63,29.712,41.851,59.9,22.6,32.2,28.6
 24-04-2024 22:04:18,46,56,77,113,90,3572,66,30.46,43.521,59.9,22.6,32.2,28.6
