 24-04-2024 22:50:44, GPU temperature     ,GPU temperature 2   ,GPU usage           ,Power               ,Fan speed           ,Fan tachometer      ,CPU temperature     ,CPU usage           ,CPU power           ,Framerate           ,T outside (C ),T Exhaust (C ),T Internal (C )
 24-04-2024 22:55:21,44,50,50,85,47,2255,60,30.96,42.086,59.9,22.6,31.1,26.7
 24-04-2024 22:55:22,44,51,53,86,47,2257,60,30.595,40.715,58.9,22.6,31.1,26.7
 24-04-2024 22:55:23,44,52,65,94,47,2255,61,30.224,38.982,59.9,22.6,31.1,26.7
 24-04-2024 22:55:24,44,51,81,85,47,2260,57,29.278,38.302,59.9,22.6,31.1,26.7
 24-04-2024 22:55:25,44,50,56,83,47,2252,59,28.614,37.701,59.9,22.6,31.1,26.7
 24-04-2024 22:55:26,44,53,22,100,47,2248,59,30.616,39.441,59.9,22.6,31.1,26.7
 24-04-2024 22:55:27,45,54,36,103,47,2254,65,31.514,45.791,59.9,22.6,31.1,26.7
 24-04-2024 22:55:28,45,55,56,106,47,2258,61,32.212,46.721,59.9,22.6,31.1,26.7
 24-04-2024 22:55:29,46,56,72,116,47,2252,61,33.489,48.066,59.9,22.6,31.1,26.7
 24-04-2024 22:55:30,45,53,84,102,47,2252,58,30.82,39.173,59.9,22.6,31.1,26.7
 24-04-2024 22:55:31,46,58,83,123,47,2249,61,30.939,39.216,59.9,22.6,31.1,26.7
 24-04-2024 22:55:32,46,58,82,126,47,2248,59,31.793,43.466,59.9,22.6,31.1,26.7
 24-04-2024 22:55:33,46,59,77,128,47,2251,61,31.21,43.921,59.9,22.6,31.1,26.7
 24-04-2024 22:55:34,46,61,73,138,48,2249,60,31.157,41.161,59.9,22.6,31.1,26.7
 24-04-2024 22:55:35,46,57,76,118,48,2294,63,30.345,41.919,59.9,22.6,31.1,26.7
 24-04-2024 22:55:36,46,58,77,123,48,2312,62,30.461,43.764,59.9,22.6,31.1,26.7
 24-04-2024 22:55:37,47,62,75,142,48,2311,65,32.14,41.236,59.9,22.6,31.1,26.7
 24-04-2024 22:55:38,47,61,78,129,48,2312,60,35.46,43.795,59.9,22.6,31.1,26.7
 24-04-2024 22:55:39,47,57,74,115,48,2314,61,34.241,46.578,59.9,22.6,31.1,26.7
 24-04-2024 22:55:40,47,62,60,136,48,2316,60,36.578,46.187,59.9,22.6,31.1,26.7
 24-04-2024 22:55:41,47,59,67,123,48,2314,67,36.84,43.081,59.9,22.6,31.1,26.7
 24-04-2024 22:55:42,47,56,84,104,48,2315,63,30.761,49.332,59.9,22.6,31.1,26.7
 24-04-2024 22:55:43,47,59,74,132,48,2317,60,31.488,50.304,59.9,22.6,31.1,26.7
 24-04-2024 22:55:44,47,59,67,132,48,2310,63,32.362,50.021,59.9,22.6,31.1,26.7
 24-04-2024 22:55:45,46,52,77,66,48,2315,62,32.453,48.836,59.9,22.6,31.1,26.7
 24-04-2024 22:55:46,45,51,65,63,48,2323,62,31.283,37.637,59.9,22.6,31.1,26.7
 24-04-2024 22:55:47,46,56,50,113,48,2320,70,35.774,51.277,59.9,22.6,31.1,26.7
 24-04-2024 22:55:48,46,57,52,117,48,2312,65,29.593,48.649,59.9,22.6,31.1,26.7
 24-04-2024 22:55:49,47,59,61,116,48,2310,61,27.721,45.053,59.9,22.6,31.1,26.7
 24-04-2024 22:55:50,47,61,63,124,48,2312,63,32.738,51.836,59.9,22.6,31.1,26.7
 24-04-2024 22:55:51,47,60,63,130,48,2315,65,34.108,52.917,59.9,22.6,31.1,26.7
 24-04-2024 22:55:52,47,60,66,124,48,2314,65,34.188,53.871,58.9,22.6,31.1,26.7
 24-04-2024 22:55:53,47,57,70,108,48,2315,63,31.486,46.611,59.9,22.6,31.1,26.7
 24-04-2024 22:55:54,47,57,80,114,48,2310,62,32.406,42.987,59.9,22.6,31.1,26.7
 24-04-2024 22:55:55,46,57,85,110,48,2314,62,29.653,43.626,59.9,22.6,31.1,26.7
 24-04-2024 22:55:56,47,56,81,108,48,2318,62,29.619,42.973,59.9,22.6,31.1,26.7
 24-04-2024 22:55:57,47,56,81,115,48,2313,64,31.997,42.579,59.9,22.6,31.1,26.7
 24-04-2024 22:55:58,47,57,80,104,48,2312,63,32.42,41.906,59.9,22.6,31.1,26.7
 24-04-2024 22:55:59,47,59,77,112,48,2308,64,30.713,46.117,59.9,22.6,31.1,26.7
 24-04-2024 22:56:00,47,54,63,97,48,2314,61,29.969,42.867,59.9,22.6,31.1,26.7
 24-04-2024 22:56:01,46,54,52,95,48,2321,59,29.938,39.556,59.9,22.6,31.1,26.7
 24-04-2024 22:56:02,46,54,53,94,48,2322,60,29.083,36.136,59.9,22.6,31.1,26.7
 24-04-2024 22:56:03,46,57,57,114,48,2320,61,29.957,45.371,59.9,22.6,31.1,26.7
 24-04-2024 22:56:04,46,56,65,111,48,2317,62,29.704,44.878,59.9,22.6,31.1,26.7
 24-04-2024 22:56:05,46,54,75,99,48,2319,64,29.684,41.766,59.9,22.6,31.1,26.7
 24-04-2024 22:56:06,47,53,79,94,48,2318,61,30.015,42.118,59.9,22.6,31.1,26.7
 24-04-2024 22:56:07,46,54,75,93,48,2317,61,24.244,39.604,59.9,22.6,31.1,26.7
 24-04-2024 22:56:08,46,58,67,112,48,2320,61,27.769,41.806,59.9,22.6,31.1,26.7
 24-04-2024 22:56:09,47,59,61,119,48,2314,63,30.515,38.59,59.9,22.6,31.1,26.7
 24-04-2024 22:56:10,47,59,58,116,48,2313,64,30.921,43.747,59.9,22.6,31.1,26.7
 24-04-2024 22:56:11,46,51,59,76,48,2318,63,29.577,46.574,59.9,22.6,31.1,26.7
 24-04-2024 22:56:12,45,52,67,77,48,2320,61,29.515,39.996,59.9,22.6,31.1,26.7
 24-04-2024 22:56:13,46,52,70,67,48,2322,61,31.902,38.691,57.9,22.6,31.1,26.7
 24-04-2024 22:56:14,47,54,70,104,48,2319,66,30.714,50.427,59.9,22.6,31.1,26.7
 24-04-2024 22:56:15,46,52,75,85,48,2317,65,30.024,49.913,59.9,22.6,31.1,26.7
 24-04-2024 22:56:16,46,52,89,88,48,2313,62,28.765,42.918,59.9,22.6,31.1,26.7
 24-04-2024 22:56:17,46,53,88,95,48,2318,65,27.748,43.69,59.9,22.6,31.1,26.7
 24-04-2024 22:56:18,46,54,76,96,48,2321,60,28.323,45.469,59.9,22.6,31.1,26.7
 24-04-2024 22:56:19,46,57,78,105,48,2319,62,29.032,44.788,59.9,22.6,31.1,26.7
 24-04-2024 22:56:20,46,56,71,101,48,2320,63,28.91,41.595,59.9,22.6,31.1,26.7
 24-04-2024 22:56:21,46,53,60,91,48,2320,62,28.061,36.379,59.9,22.6,31.1,26.7
 24-04-2024 22:56:22,45,52,64,87,48,2317,61,29.867,36.054,59.9,22.6,31.1,26.7
 24-04-2024 22:56:23,46,53,64,90,48,2321,61,28.506,38.354,59.9,22.6,31.1,26.7
 24-04-2024 22:56:24,45,54,56,89,48,2319,59,27.288,37.479,59.9,22.6,31.1,26.7
 24-04-2024 22:56:25,46,54,59,92,48,2320,58,27.347,36.521,59.9,22.6,31.1,26.7
 24-04-2024 22:56:26,45,52,62,85,48,2320,60,28.827,38.249,59.9,22.6,31.1,26.7
 24-04-2024 22:56:27,45,52,66,83,48,2322,61,27.82,35.823,59.9,22.6,31.1,26.7
 24-04-2024 22:56:28,46,52,82,85,48,2323,59,28.906,34.334,59.9,22.6,31.1,26.7
 24-04-2024 22:56:29,45,52,82,84,48,2320,60,27.771,35.952,59.9,22.6,31.1,26.7
 24-04-2024 22:56:30,45,52,68,84,48,2320,62,27.313,35.056,59.9,22.6,31.1,26.7
 24-04-2024 22:56:31,46,51,62,80,48,2324,59,27.614,35.652,59.9,22.6,31.1,26.7
 24-04-2024 22:56:32,45,51,81,85,48,2319,61,27.943,36.088,59.9,22.6,31.1,26.7
 24-04-2024 22:56:33,45,52,76,85,48,2323,58,27.305,35.244,59.9,22.6,31.1,26.7
 24-04-2024 22:56:34,47,61,50,131,47,2320,66,30.684,48.636,59.9,22.6,31.1,26.7
 24-04-2024 22:56:35,46,54,72,100,47,2274,60,31.777,46.544,59.9,22.6,31.1,26.7
 24-04-2024 22:56:36,46,60,77,126,47,2259,65,30.437,43.929,59.9,22.6,31.1,26.7
 24-04-2024 22:56:37,47,57,70,120,47,2254,63,29.482,46.654,59.9,22.6,31.1,26.7
 24-04-2024 22:56:38,46,57,83,114,47,2253,61,32.423,44.719,59.9,22.6,31.1,26.7
 24-04-2024 22:56:39,47,56,79,115,48,2251,62,31.545,48.579,59.9,22.6,31.1,26.7
 24-04-2024 22:56:40,47,58,59,108,48,2293,61,34.01,46.945,58.9,22.6,31.1,26.7
 24-04-2024 22:56:41,47,61,56,129,48,2301,62,35.049,52.671,59.9,22.6,31.1,26.7
 24-04-2024 22:56:42,47,59,76,125,48,2317,64,32.461,46.39,58.9,22.6,31.1,26.7
 24-04-2024 22:56:43,47,62,84,133,48,2310,67,34.035,52.244,59.9,22.6,31.1,26.7
 24-04-2024 22:56:44,48,59,79,123,48,2311,72,32.198,47.816,59.9,22.6,31.1,26.7
 24-04-2024 22:56:45,47,59,70,127,48,2312,66,39.48,57.97,59.9,22.6,31.1,26.7
 24-04-2024 22:56:46,48,61,72,128,48,2312,62,30.781,43.942,59.9,22.6,31.1,26.7
 24-04-2024 22:56:47,47,53,74,83,48,2321,62,29.985,44.524,59.9,22.6,31.1,26.7
 24-04-2024 22:56:48,46,52,63,62,48,2321,63,28.239,34.877,59.9,22.6,31.1,26.7
 24-04-2024 22:56:49,45,51,55,62,48,2324,61,27.603,35.537,59.9,22.6,31.1,26.7
 24-04-2024 22:56:50,45,51,47,59,48,2320,61,29.3,34.89,59.9,22.6,31.1,26.7
 24-04-2024 22:56:51,45,51,70,55,48,2326,59,28.376,34.387,59.9,22.6,31.1,26.7
 24-04-2024 22:56:52,47,58,98,126,48,2316,61,32.114,40.403,58.9,22.6,31.1,26.7
 24-04-2024 22:56:53,46,57,89,118,48,2311,65,32.178,47.104,59.9,22.6,31.1,26.7
 24-04-2024 22:56:54,46,56,78,114,48,2316,62,24.622,43.056,59.9,22.6,31.1,26.7
 24-04-2024 22:56:55,47,58,69,117,48,2314,65,31.365,45.879,59.9,22.6,31.1,26.7
 24-04-2024 22:56:56,47,60,66,124,48,2311,66,34.382,50.224,59.9,22.6,31.1,26.7
 24-04-2024 22:56:57,48,59,69,122,48,2310,62,31.273,49.1,59.9,22.6,31.1,26.7
 24-04-2024 22:56:58,48,60,65,120,48,2313,67,30.858,45.397,59.9,22.6,31.1,26.7
 24-04-2024 22:56:59,47,56,73,106,49,2317,65,29.904,37.778,59.9,22.6,31.1,26.7
 24-04-2024 22:57:00,47,61,83,132,49,2334,61,29.042,39.517,59.9,22.6,31.1,26.8
 24-04-2024 22:57:01,48,67,88,159,49,2339,65,28.498,49.456,56.7,22.6,31.1,26.8
 24-04-2024 22:57:02,48,61,96,135,49,2336,64,29.442,46.256,60.1,22.6,31.1,26.8
 24-04-2024 22:57:03,49,63,88,138,49,2342,63,31.902,53.309,59.9,22.6,31.1,26.8
 24-04-2024 22:57:04,47,56,85,97,49,2346,66,30.346,49.096,59.9,22.6,31.1,26.8
 24-04-2024 22:57:05,48,59,85,119,49,2349,65,29.278,47.579,59.9,22.6,31.1,26.8
 24-04-2024 22:57:06,48,61,77,127,49,2347,62,31.402,48.716,59.9,22.6,31.1,26.8
 24-04-2024 22:57:07,48,61,83,127,49,2341,67,31.938,51.899,59.9,22.6,31.1,26.8
 24-04-2024 22:57:08,48,59,79,117,49,2346,66,33.427,46.214,59.9,22.6,31.1,26.8
 24-04-2024 22:57:09,48,59,80,118,49,2354,63,32.901,49.842,58.9,22.6,31.1,26.8
 24-04-2024 22:57:10,48,59,79,112,49,2351,65,33.516,38.513,59.9,22.6,31.1,26.8
 24-04-2024 22:57:11,47,56,73,106,49,2347,61,31.672,42.181,59.9,22.6,31.1,26.8
 24-04-2024 22:57:12,47,57,73,102,49,2348,60,30.875,38.221,59.9,22.6,31.1,26.8
 24-04-2024 22:57:13,47,57,72,107,49,2349,62,29.431,39.032,59.9,22.6,31.1,26.8
 24-04-2024 22:57:14,47,59,80,111,48,2348,62,29.219,38.193,59.9,22.6,31.1,26.8
 24-04-2024 22:57:15,48,58,82,116,48,2323,62,28.19,38.754,59.9,22.6,31.1,26.8
 24-04-2024 22:57:16,48,57,81,102,48,2319,59,22.898,39.79,59.9,22.6,31.1,26.8
 24-04-2024 22:57:17,47,58,74,115,48,2318,71,29.086,44.296,59.9,22.6,31.1,26.8
 24-04-2024 22:57:18,48,61,71,130,48,2314,61,32.111,51.803,59.9,22.6,31.1,26.8
 24-04-2024 22:57:19,48,61,77,124,49,2312,61,29.99,46.101,59.9,22.6,31.1,26.8
 24-04-2024 22:57:20,48,60,78,121,49,2330,60,27.351,43.722,59.9,22.6,31.1,26.8
 24-04-2024 22:57:21,48,59,81,125,49,2336,65,30.139,46.032,59.9,22.6,31.1,26.8
 24-04-2024 22:57:22,48,60,86,122,49,2345,66,31.016,54.264,59.9,22.6,31.1,26.8
 24-04-2024 22:57:23,48,57,83,111,49,2343,70,29.444,51.569,59.9,22.6,31.1,26.8
 24-04-2024 22:57:24,48,59,77,123,49,2347,67,31.549,50.972,59.9,22.6,31.1,26.8
 24-04-2024 22:57:25,48,59,79,118,49,2347,68,30.607,48.188,58.9,22.6,31.1,26.8
 24-04-2024 22:57:26,49,61,81,125,49,2347,68,31.462,52.753,58.9,22.6,31.1,26.8
 24-04-2024 22:57:27,48,61,82,125,49,2345,65,30.538,47.728,58.9,22.6,31.1,26.8
 24-04-2024 22:57:28,48,60,77,116,49,2345,63,32.097,45.638,59.9,22.6,31.1,26.8
 24-04-2024 22:57:29,48,59,74,112,49,2350,67,33.435,44.259,59.9,22.6,31.1,26.8
 24-04-2024 22:57:30,48,56,72,97,49,2350,61,23.136,38.235,59.9,22.6,31.1,26.8
 24-04-2024 22:57:31,48,58,73,112,49,2346,65,25.37,40.263,59.9,22.6,31.1,26.8
 24-04-2024 22:57:32,47,57,77,108,49,2350,67,31.416,49.033,59.9,22.6,31.1,26.8
 24-04-2024 22:57:33,48,57,75,101,49,2350,63,26.955,43.656,59.9,22.6,31.1,26.8
 24-04-2024 22:57:34,47,57,80,104,49,2349,66,27.299,43.098,59.9,22.6,31.1,26.8
 24-04-2024 22:57:35,48,56,82,103,49,2349,65,29.72,46.178,59.9,22.6,31.1,26.8
 24-04-2024 22:57:36,47,57,85,104,49,2349,65,30.621,43.434,59.9,22.6,31.1,26.8
 24-04-2024 22:57:37,47,56,75,96,49,2350,62,29.198,39.076,59.9,22.6,31.1,26.8
 24-04-2024 22:57:38,48,56,64,101,49,2350,60,29.512,39.051,59.9,22.6,31.1,26.8
 24-04-2024 22:57:39,47,57,78,113,49,2347,62,29.319,40.2,59.9,22.6,31.1,26.8
 24-04-2024 22:57:40,48,60,89,117,49,2348,61,30.499,44.292,59.9,22.6,31.1,26.8
 24-04-2024 22:57:41,47,56,82,96,49,2348,61,30.968,43.152,59.9,22.6,31.1,26.8
 24-04-2024 22:57:42,47,54,81,91,49,2351,61,30.059,36.418,59.9,22.6,31.1,26.8
 24-04-2024 22:57:43,47,53,87,81,49,2349,61,31.391,36.157,59.9,22.6,31.1,26.8
 24-04-2024 22:57:44,47,56,78,92,48,2351,60,30.376,35.276,59.9,22.6,31.1,26.8
 24-04-2024 22:57:45,46,53,74,86,48,2330,62,29.92,34.789,59.9,22.6,31.1,26.8
 24-04-2024 22:57:46,46,53,72,79,48,2322,61,28.536,34.442,59.9,22.6,31.1,26.8
 24-04-2024 22:57:47,46,55,70,97,48,2317,61,28.473,34.406,59.9,22.6,31.1,26.8
 24-04-2024 22:57:48,47,53,74,85,48,2318,61,28.542,34.096,59.9,22.6,31.1,26.8
 24-04-2024 22:57:49,46,52,71,79,48,2319,63,27.573,35.863,59.9,22.6,31.1,26.8
 24-04-2024 22:57:50,47,54,60,97,48,2318,62,29.055,35.333,59.9,22.6,31.1,26.8
 24-04-2024 22:57:51,47,54,52,95,48,2317,64,29.413,35.971,59.9,22.6,31.1,26.8
 24-04-2024 22:57:52,47,54,73,91,48,2312,61,28.988,38.023,59.9,22.6,31.1,26.8
 24-04-2024 22:57:53,47,53,83,89,48,2315,61,30.095,35.738,59.9,22.6,31.1,26.8
 24-04-2024 22:57:54,47,53,73,89,48,2314,64,30.038,38.622,59.9,22.6,31.1,26.8
 24-04-2024 22:57:55,47,58,60,112,48,2313,65,29.677,46.344,59.9,22.6,31.1,26.8
 24-04-2024 22:57:56,47,60,53,117,48,2317,65,31.021,49.785,59.9,22.6,31.1,26.8
 24-04-2024 22:57:57,47,58,68,117,48,2314,65,31.491,43.182,59.9,22.6,31.1,26.8
 24-04-2024 22:57:58,47,57,69,104,48,2314,65,30.44,47.283,59.9,22.6,31.1,26.8
 24-04-2024 22:57:59,47,54,59,98,48,2318,63,28.91,44.915,59.9,22.6,31.1,26.8
 24-04-2024 22:58:00,47,53,66,93,48,2316,61,31.88,41.592,59.9,22.6,31.1,27
 24-04-2024 22:58:01,47,54,57,89,48,2316,61,28.32,41.561,59.9,22.6,31.1,27
 24-04-2024 22:58:02,47,56,59,103,48,2317,63,28.883,42.22,59.9,22.6,31.1,27
 24-04-2024 22:58:03,47,61,77,129,48,2313,66,32.047,52.374,59.9,22.6,31.1,27
 24-04-2024 22:58:04,47,58,76,113,48,2310,67,31.767,51.406,59.9,22.6,31.1,27
 24-04-2024 22:58:05,48,65,74,146,48,2308,67,32.272,51.953,55.9,22.6,31.1,27
 24-04-2024 22:58:06,47,53,83,78,48,2317,64,30.266,50.632,59.9,22.6,31.1,27
 24-04-2024 22:58:07,48,63,76,141,48,2313,68,32.954,55.093,59.4,22.6,31.1,27
 24-04-2024 22:58:08,48,59,79,127,48,2311,68,35.642,53.11,58.4,22.6,31.1,27
 24-04-2024 22:58:09,48,60,90,116,49,2314,67,37.096,57.381,59.9,22.6,31.1,27
 24-04-2024 22:58:10,48,59,68,108,49,2337,65,35.292,53.035,59.9,22.6,31.1,27
 24-04-2024 22:58:11,47,54,77,92,49,2347,65,31.933,44.238,59.9,22.6,31.1,27
 24-04-2024 22:58:12,47,53,79,89,49,2350,63,27.928,35.924,59.9,22.6,31.1,27
 24-04-2024 22:58:13,47,53,65,82,49,2352,62,28.964,36.982,59.9,22.6,31.1,27
 24-04-2024 22:58:14,46,55,59,97,48,2351,61,30.278,37.68,59.9,22.6,31.1,27
 24-04-2024 22:58:15,48,64,45,144,48,2321,64,29.59,44.872,59.9,22.6,31.1,27
 24-04-2024 22:58:16,48,53,65,91,48,2314,66,30.62,47.822,59.9,22.6,31.1,27
 24-04-2024 22:58:17,47,53,80,87,48,2310,66,29.919,49.146,59.9,22.6,31.1,27
 24-04-2024 22:58:18,47,53,76,87,48,2316,66,28.024,48.479,58.9,22.6,31.1,27
 24-04-2024 22:58:19,47,59,70,122,48,2313,63,28.537,47.619,59.9,22.6,31.1,27
 24-04-2024 22:58:20,47,58,61,113,48,2312,63,32.493,45.221,59.9,22.6,31.1,27
 24-04-2024 22:58:21,48,59,64,116,48,2312,66,29.436,48.759,59.9,22.6,31.1,27
 24-04-2024 22:58:22,48,60,58,114,48,2312,67,31.79,46.967,59.9,22.6,31.1,27
 24-04-2024 22:58:23,48,56,57,112,48,2309,64,30.795,46.269,59.8,22.6,31.1,27
 24-04-2024 22:58:24,47,57,72,102,49,2313,64,29.615,44.86,59.9,22.6,31.1,27
 24-04-2024 22:58:25,47,57,75,115,49,2337,63,27.855,41.143,59.9,22.6,31.1,27
 24-04-2024 22:58:26,48,57,74,115,49,2346,66,28.688,42.2,59.9,22.6,31.1,27
 24-04-2024 22:58:27,48,57,86,110,49,2342,66,32.362,49.663,59.9,22.6,31.1,27
 24-04-2024 22:58:28,48,58,90,114,49,2347,70,31.035,45.027,59.9,22.6,31.1,27
 24-04-2024 22:58:29,47,58,75,111,49,2346,66,28.283,47.216,59.9,22.6,31.1,27
 24-04-2024 22:58:30,48,57,71,108,49,2349,64,28.543,44.709,59.9,22.6,31.1,27
 24-04-2024 22:58:31,47,55,68,96,49,2347,62,28.132,39.207,59.9,22.6,31.1,27
 24-04-2024 22:58:32,47,53,59,85,49,2347,63,27.477,37.525,59.9,22.6,31.1,27
 24-04-2024 22:58:33,46,53,63,87,49,2346,64,26.872,37.048,59.9,22.6,31.1,27
 24-04-2024 22:58:34,47,56,69,100,48,2346,66,27.392,38.939,59.9,22.6,31.1,27
 24-04-2024 22:58:35,47,53,64,83,48,2330,64,26.833,37.854,59.9,22.6,31.1,27
 24-04-2024 22:58:36,47,53,69,92,48,2325,63,28.538,38.722,59.9,22.6,31.1,27
 24-04-2024 22:58:37,48,53,75,87,48,2319,71,36.958,57.152,59.9,22.6,31.1,27
 24-04-2024 22:58:38,47,52,70,80,48,2317,70,33.994,51.863,59.9,22.6,31.1,27
 24-04-2024 22:58:39,46,52,82,83,48,2312,70,36.714,59.598,59.9,22.6,31.1,27
 24-04-2024 22:58:40,46,52,81,78,48,2318,62,33.616,50.962,59.9,22.6,31.1,27
 24-04-2024 22:58:41,46,52,61,80,48,2311,65,29.578,38.062,59.9,22.6,31.1,27
 24-04-2024 22:58:42,46,51,58,77,48,2320,65,30.233,38.638,59.9,22.6,31.1,27
 24-04-2024 22:58:43,46,52,63,73,48,2319,62,28.016,35.643,59.9,22.6,31.1,27
 24-04-2024 22:58:44,46,52,66,72,48,2318,60,24.952,33.984,59.9,22.6,31.1,27
 24-04-2024 22:58:45,46,51,65,69,48,2319,63,25.142,33.767,59.9,22.6,31.1,27
 24-04-2024 22:58:46,46,51,56,78,48,2318,64,26.882,37.386,59.9,22.6,31.1,27
 24-04-2024 22:58:47,46,52,56,82,48,2319,63,29.698,44.765,59.9,22.6,31.1,27
 24-04-2024 22:58:48,46,52,72,89,48,2317,67,28.038,44.11,59.9,22.6,31.1,27
 24-04-2024 22:58:49,46,56,77,107,48,2316,67,32.162,49.264,59.9,22.6,31.1,27
 24-04-2024 22:58:50,47,55,80,105,48,2312,64,32.354,51.266,59.9,22.6,31.1,27
 24-04-2024 22:58:51,46,57,83,103,48,2312,67,33.928,50.441,55.9,22.6,31.1,27
 24-04-2024 22:58:52,47,57,81,116,48,2315,68,31.401,53.955,59.9,22.6,31.1,27
 24-04-2024 22:58:53,47,56,81,107,48,2311,66,30.137,49.575,59.9,22.6,31.1,27
 24-04-2024 22:58:54,47,55,83,102,48,2313,68,30.571,47.14,59.9,22.6,31.1,27
 24-04-2024 22:58:55,46,52,79,82,48,2316,65,28.242,42.868,59.9,22.6,31.1,27
 24-04-2024 22:58:56,46,52,78,82,48,2314,63,29.415,42.452,59.9,22.6,31.1,27
 24-04-2024 22:58:57,46,52,65,75,48,2312,62,28.627,42.041,59.9,22.6,31.1,27
 24-04-2024 22:58:58,46,51,57,82,48,2320,61,29.48,39.184,59.9,22.6,31.1,27
 24-04-2024 22:58:59,46,52,66,86,48,2315,68,29.175,46.618,59.9,22.6,31.1,27
 24-04-2024 22:59:00,46,52,64,91,48,2313,63,30.335,48.632,59.9,22.6,31.4,27.2
 24-04-2024 22:59:01,46,52,70,90,48,2315,62,33.08,49.08,59.9,22.6,31.4,27.2
 24-04-2024 22:59:02,46,53,64,90,48,2318,68,29.92,46.099,59.9,22.6,31.4,27.2
 24-04-2024 22:59:03,46,52,45,86,48,2319,67,30.622,45.045,59.9,22.6,31.4,27.2
 24-04-2024 22:59:04,46,54,65,99,48,2313,67,30.531,47.75,59.9,22.6,31.4,27.2
 24-04-2024 22:59:05,45,53,74,93,48,2313,65,29.349,47.424,59.9,22.6,31.4,27.2
 24-04-2024 22:59:06,46,52,65,79,48,2318,63,29.005,42.183,59.9,22.6,31.4,27.2
 24-04-2024 22:59:07,46,54,65,103,48,2319,72,32.721,48.698,59.9,22.6,31.4,27.2
 24-04-2024 22:59:08,46,54,64,103,48,2317,66,34.918,52.691,59.9,22.6,31.4,27.2
 24-04-2024 22:59:09,46,57,69,97,48,2317,70,33.874,47.646,59.9,22.6,31.4,27.2
 24-04-2024 22:59:10,47,52,61,88,48,2321,66,31.076,42.479,59.9,22.6,31.4,27.2
 24-04-2024 22:59:11,46,53,55,87,48,2321,63,29.754,38.409,59.9,22.6,31.4,27.2
 24-04-2024 22:59:12,46,56,60,110,48,2319,65,30.9,41.743,59.9,22.6,31.4,27.2
 24-04-2024 22:59:13,46,53,72,99,48,2314,63,31.241,45.739,59.9,22.6,31.4,27.2
 24-04-2024 22:59:14,46,56,69,108,48,2315,65,33.19,49.094,59.9,22.6,31.4,27.2
 24-04-2024 22:59:15,46,54,69,97,48,2313,67,31.567,50.617,59.9,22.6,31.4,27.2
 24-04-2024 22:59:16,46,56,83,104,48,2312,66,33.737,51.72,59.9,22.6,31.4,27.2
 24-04-2024 22:59:17,47,57,87,116,48,2313,67,30.26,48.991,59.9,22.6,31.4,27.2
 24-04-2024 22:59:18,46,55,87,103,48,2315,71,33.046,50.451,59.9,22.6,31.4,27.2
 24-04-2024 22:59:19,46,55,68,100,48,2310,67,31.275,50.668,59.9,22.6,31.4,27.2
 24-04-2024 22:59:20,46,53,57,89,48,2316,63,30.788,46,59.9,22.6,31.4,27.2
