 27-04-2024 23:12:33, GPU temperature     ,GPU usage           ,Memory usage        ,Power percent       ,Power               ,Fan speed           ,Fan tachometer      ,CPU temperature     ,CPU usage           ,CPU power           ,Framerate           ,TOutside ( C),Texhaust ( C),Tinternal ( C)
 27-04-2024 23:21:44,33,55,1793.988,37,39.353,100,2472,100,69.855,17.763,60,20.8,25.3,26.2
 27-04-2024 23:21:45,33,60,1803.863,34,38.685,100,2466,100,72.521,17.367,60,20.8,25.3,26.2
 27-04-2024 23:21:46,33,60,1811.988,34,38.349,100,2476,100,69.083,17.654,59.9,20.8,25.3,26.2
 27-04-2024 23:21:47,32,61,1811.988,34,38.877,100,2479,100,67.158,18.443,60,20.8,25.3,26.2
 27-04-2024 23:21:48,33,62,1819.809,35,39.008,100,2462,100,67.867,18.272,60,20.8,25.3,26.2
 27-04-2024 23:21:49,33,62,1828.656,36,36.861,100,2472,100,67.508,18.591,60,20.8,25.3,26.2
 27-04-2024 23:21:50,33,59,1844.875,37,37.104,100,2462,100,69.064,18.785,60,20.8,25.3,26.2
 27-04-2024 23:21:51,33,59,1855.199,36,37.089,100,2483,99,68.066,19.048,60,20.8,25.3,26.2
 27-04-2024 23:21:52,33,58,1869.938,35,35.604,100,2462,100,67.787,19.078,60,20.8,25.3,26.2
 27-04-2024 23:21:53,33,59,1889.301,35,35.757,100,2483,100,69.712,18.89,59.9,20.8,25.3,26.2
 27-04-2024 23:21:54,34,39,1928.301,35,48.505,100,2476,100,94.163,18.645,54.1,20.8,25.3,26.2
 27-04-2024 23:21:55,35,39,1941.734,35,51.844,100,2465,100,71.463,18.673,60,20.8,25.3,26.2
 27-04-2024 23:21:56,34,64,1970.379,35,40.231,100,2483,100,74.663,18.79,54,20.8,25.3,26.2
 27-04-2024 23:21:57,33,63,1974.266,34,39.388,100,2465,100,69.727,18.643,59.9,20.8,25.3,26.2
 27-04-2024 23:21:58,33,61,1983.852,35,36.132,100,2483,100,68.977,18.449,60,20.8,25.3,26.2
 27-04-2024 23:21:59,33,62,2026.281,36,42,100,2479,100,89.905,19.074,56,20.8,25.3,26.2
 27-04-2024 23:22:00,33,62,2040.871,36,41.496,100,2462,99,73.088,18.413,60,20.8,25.3,26.2
 27-04-2024 23:22:01,33,62,2063.414,36,36.906,100,2479,99,71.309,18.892,59.9,20.8,25.3,26.2
 27-04-2024 23:22:02,32,22,2095.785,32,30.728,100,2465,100,86.516,19.347,40.9,20.8,25.3,26.2
 27-04-2024 23:22:03,33,68,2121.602,36,37.302,100,2483,100,99.82,18.968,15.9,20.8,25.3,26.2
 27-04-2024 23:22:04,33,70,2136.336,35,39.405,100,2472,100,100,18.597,55,20.8,25.3,26.2
 27-04-2024 23:22:05,33,67,2165.602,36,40.378,100,2472,100,84.855,18.541,60,20.8,25.3,26.2
 27-04-2024 23:22:06,33,63,2165.602,35,40.176,100,2472,100,67.717,17.733,60,20.8,25.3,26.2
 27-04-2024 23:22:07,33,65,2193.344,34,39.405,100,2462,100,79.297,18.458,59,20.8,25.3,26.2
 27-04-2024 23:22:08,33,65,2207.523,35,38.723,100,2465,100,73.973,18.107,60,20.8,25.3,26.2
 27-04-2024 23:22:09,33,68,2232.84,36,37.955,100,2479,100,76.855,18.321,60,20.8,25.3,26.2
 27-04-2024 23:22:10,33,72,2247.496,37,37.338,100,2465,100,72.227,18.324,60,20.8,25.3,26.2
 27-04-2024 23:22:11,33,73,2290.621,36,42.448,100,2476,100,78.32,17.872,60,20.8,25.3,26.2
 27-04-2024 23:22:12,33,69,2315.934,36,39.987,100,2462,100,73.308,18.024,60,20.8,25.3,26.2
 27-04-2024 23:22:13,33,68,2326.184,35,39.065,100,2479,100,74.015,17.855,60,20.8,25.3,26.2
 27-04-2024 23:22:14,33,68,2405.336,34,38.97,100,2459,100,80.03,18.644,59.9,20.8,25.3,26.2
 27-04-2024 23:22:15,33,13,2436.926,32,29.631,100,2479,100,87.895,19.207,60,20.8,25.3,26.2
 27-04-2024 23:22:16,33,68,2455.98,37,39.12,100,2479,100,74.488,18.768,42.6,20.8,25.3,26.2
 27-04-2024 23:22:17,32,0,2456.105,32,29.631,100,2465,100,56.852,19.218,59.3,20.8,25.3,26.2
 27-04-2024 23:22:18,32,1,2456.48,32,29.616,100,2482,100,99.443,19.243,5.9,20.8,25.3,26.2
 27-04-2024 23:22:19,32,6,2480.656,18,16.425,100,2472,100,100,20.092,0.6,20.8,25.3,26.2
 27-04-2024 23:22:20,33,0,2561.332,32,35.661,100,2469,100,99.995,21.095,2.4,20.8,25.3,26.2
 27-04-2024 23:22:21,38,71,2541.832,70,106.674,100,2476,100,100,18.925,10.6,20.8,25.3,26.2
 27-04-2024 23:22:22,44,89,2618.594,66,106.412,100,2452,100,100,18.017,60,20.8,25.3,26.2
 27-04-2024 23:22:23,45,88,2647.363,63,103.564,100,2465,100,100,18.215,60,20.8,25.3,26.2
 27-04-2024 23:22:24,40,1,2669.008,32,39.391,100,2458,100,100,18.785,59.9,20.8,25.3,26.2
 27-04-2024 23:22:25,37,0,2705.691,33,39.474,100,2479,100,100,19.099,29.6,20.8,25.3,26.2
 27-04-2024 23:22:26,36,0,2706.254,32,39.285,100,2465,100,100,18.776,29.6,20.8,25.3,26.2
 27-04-2024 23:22:27,35,0,2706.566,32,39.298,100,2475,100,100,19.279,0,20.8,25.3,26.2
 27-04-2024 23:22:28,38,63,2706.598,32,38.974,100,2462,100,100,18.336,3.6,20.8,25.3,26.2
 27-04-2024 23:22:29,43,78,2719.262,52,107.078,100,2472,100,100,18.449,40.1,20.8,25.3,26.2
 27-04-2024 23:22:30,38,24,2626.207,32,39.057,100,2462,100,100,18.07,16.9,20.8,25.3,26.2
 27-04-2024 23:22:31,41,45,2636.082,34,39.989,100,2455,100,100,17.463,51.8,20.8,25.3,26.2
 27-04-2024 23:22:32,42,70,2649.152,47,99.074,100,2458,100,100,19.201,16,20.8,25.3,26.2
 27-04-2024 23:22:33,43,77,2668.137,44,87.581,100,2469,100,100,18.456,46.4,20.8,25.3,26.2
 27-04-2024 23:22:34,44,63,2684.273,53,95.241,100,2452,100,100,18.875,49,20.8,25.3,26.2
 27-04-2024 23:22:35,44,67,2706.66,51,83.389,100,2469,100,100,18.399,49.1,20.8,25.3,26.2
 27-04-2024 23:22:36,39,0,2760.195,32,39.147,100,2472,100,100,18.7,44.2,20.8,25.3,26.2
 27-04-2024 23:22:37,43,63,2796.418,48,61.325,100,2452,100,100,18.454,30.8,20.8,25.3,26.2
 27-04-2024 23:22:38,43,67,2877.98,53,66.809,100,2469,100,100,18.84,42.7,20.8,25.3,26.2
 27-04-2024 23:22:39,44,67,2949.73,47,88.937,100,2455,100,100,18.466,45.8,20.8,25.3,26.2
 27-04-2024 23:22:40,44,68,3014.777,46,97.676,100,2462,100,100,18.488,44.9,20.8,25.3,26.2
 27-04-2024 23:22:41,44,64,3094.5,44,54.987,100,2455,100,100,18.794,45.9,20.8,25.3,26.2
 27-04-2024 23:22:42,44,64,3192.625,51,70.427,100,2469,100,100,18.336,44.1,20.8,25.3,26.2
 27-04-2024 23:22:43,40,8,3304.125,32,38.865,100,2458,100,100,18.494,27.3,20.8,25.3,26.2
 27-04-2024 23:22:44,44,61,3352.688,47,63.315,100,2472,100,100,17.951,32.6,20.8,25.3,26.2
 27-04-2024 23:22:45,45,63,3404.059,46,71.441,100,2455,100,100,18.14,43.8,20.8,25.3,26.2
 27-04-2024 23:22:46,44,43,3484.051,64,94.794,100,2472,100,100,18.788,42.5,20.8,25.3,26.2
 27-04-2024 23:22:47,45,71,3581.184,53,86.174,100,2458,100,100,18.892,45.3,20.8,25.3,26.2
 27-04-2024 23:22:48,40,26,3641.715,32,39.041,100,2475,100,100,18.703,35.5,20.8,25.3,26.2
 27-04-2024 23:22:49,43,45,3686.148,53,95.121,100,2465,100,100,19.218,15.9,20.8,25.3,26.2
 27-04-2024 23:22:50,47,86,3675.336,65,108.05,100,2451,100,100,18.279,55.9,20.8,25.3,26.2
 27-04-2024 23:22:51,47,88,3675.336,65,101.447,100,2468,100,100,17.745,57.3,20.8,25.3,26.2
 27-04-2024 23:22:52,43,47,3687.938,32,80.66,100,2465,100,100,18.688,44.6,20.8,25.3,26.2
 27-04-2024 23:22:53,45,70,3708.492,44,101.709,100,2455,100,100,18.001,44.9,20.8,25.3,26.2
 27-04-2024 23:22:54,44,74,3691.762,32,39.105,100,2465,100,100,17.401,47.4,20.8,25.3,26.2
 27-04-2024 23:22:55,47,83,3700.359,64,94.458,100,2451,100,99.892,18.129,42.1,20.8,25.3,26.2
 27-04-2024 23:22:56,41,9,3713.504,32,38.852,100,2471,100,99.999,18.953,42.4,20.8,25.3,26.2
 27-04-2024 23:22:57,39,0,3713.504,33,42.15,100,2465,99,100,19.364,0,20.8,25.3,26.2
 27-04-2024 23:22:58,39,6,3705.586,32,38.945,100,2465,99,100,19.209,5,20.8,25.3,26.2
 27-04-2024 23:22:59,44,60,3673.793,42,82.793,100,2468,100,100,19.044,23.8,20.8,25.3,26.2
 27-04-2024 23:23:00,39,9,3676.676,32,44.404,100,2475,100,100,19.223,25.9,20.8,25.3,26.2
 27-04-2024 23:23:01,41,34,3674.035,50,101.666,100,2471,100,99.957,17.834,7.9,20.8,25.3,26.2
 27-04-2024 23:23:02,41,3,3644.328,50,45.662,100,2458,100,97.199,18.735,28.4,20.8,25.3,26.2
 27-04-2024 23:23:03,47,92,3613.75,71,69.072,100,2468,100,99.835,18.25,48.6,20.8,25.3,26.2
 27-04-2024 23:23:04,48,95,3614.625,69,111.035,100,2461,100,99.929,19.02,49.8,20.8,25.3,26.2
 27-04-2024 23:23:05,49,92,3614.625,70,107.763,100,2461,100,100,18.287,56.8,20.8,25.3,26.2
 27-04-2024 23:23:06,49,87,3616.125,69,107.55,100,2444,99,100,18.72,56.8,20.8,25.3,26.2
 27-04-2024 23:23:07,49,86,3614.625,64,102.969,100,2461,100,100,18.234,56.4,20.8,25.3,26.2
 27-04-2024 23:23:08,49,86,3614.625,67,112.127,100,2448,100,100,18.686,55.7,20.8,25.3,26.2
 27-04-2024 23:23:09,50,92,3614.625,72,90.263,100,2461,100,100,19.167,59.5,20.8,25.3,26.2
 27-04-2024 23:23:10,49,96,3633,67,102.347,100,2464,100,100,19.205,47.4,20.8,25.3,26.2
 27-04-2024 23:23:11,48,68,3637.688,53,108.72,100,2468,100,100,19.171,49.7,20.8,25.3,26.2
 27-04-2024 23:23:12,49,90,3610.676,60,105.018,100,2461,100,100,18.692,53.1,20.8,25.3,26.2
 27-04-2024 23:23:13,49,83,3610.676,65,105.236,100,2461,100,100,18.691,55.2,20.8,25.3,26.2
 27-04-2024 23:23:14,50,85,3609.066,62,72.438,100,2441,100,100,18.471,54.9,20.8,25.3,26.2
 27-04-2024 23:23:15,50,90,3611.129,61,69.729,100,2444,100,100,18.633,56.5,20.8,25.3,26.2
 27-04-2024 23:23:16,50,89,3605.855,62,100.666,100,2458,100,100,18.027,55.3,20.8,25.3,26.2
 27-04-2024 23:23:17,50,89,3605.855,62,107.383,100,2451,100,100,18.334,56.6,20.8,25.3,26.2
 27-04-2024 23:23:18,50,88,3605.855,59,99.501,100,2464,100,100,17.747,55.9,20.8,25.3,26.2
 27-04-2024 23:23:19,50,83,3605.855,57,103.399,100,2451,100,100,17.823,54.5,20.8,25.3,26.2
 27-04-2024 23:23:20,51,94,3608.988,70,112.519,100,2458,100,100,18.132,54.7,20.8,25.3,26.2
 27-04-2024 23:23:21,50,93,3608.988,62,101.038,100,2447,100,100,18.675,54,20.8,25.3,26.2
 27-04-2024 23:23:22,51,92,3608.988,66,112.444,100,2468,100,100,18.851,59.4,20.8,25.3,26.2
 27-04-2024 23:23:23,51,91,3608.988,69,110.464,100,2451,100,100,18.724,58.6,20.8,25.3,26.2
 27-04-2024 23:23:24,51,90,3608.988,70,101.37,100,2464,100,100,18.161,58.9,20.8,25.3,26.2
 27-04-2024 23:23:25,51,84,3611.129,62,105.097,100,2447,100,100,18.597,57.2,20.8,25.3,26.2
 27-04-2024 23:23:26,51,90,3611.059,57,100.452,100,2451,100,100,18.877,58.8,20.8,25.3,26.2
 27-04-2024 23:23:27,45,29,3622.676,32,39.336,100,2468,100,100,18.98,53.7,20.8,25.3,26.2
 27-04-2024 23:23:28,41,0,3623.113,32,38.862,100,2461,100,100,19.049,53.7,20.8,25.3,26.2
 27-04-2024 23:23:29,40,0,3625.488,32,38.945,100,2464,100,100,18.705,0,20.8,25.3,26.2
 27-04-2024 23:23:30,46,100,3611.863,62,103.059,100,2464,100,100,18.541,12.2,20.8,25.3,26.2
 27-04-2024 23:23:31,49,88,3609.238,64,104.022,100,2447,100,100,18.355,56.1,20.8,25.3,26.2
 27-04-2024 23:23:32,50,86,3617.992,66,102.828,100,2464,100,100,18.291,55.7,20.8,25.3,26.2
 27-04-2024 23:23:33,51,96,3613.109,69,111.946,100,2450,100,100,18.32,59,20.8,25.3,26.2
 27-04-2024 23:23:34,51,95,3611.734,74,113.812,100,2457,100,100,18.52,59.4,20.8,25.3,26.2
 27-04-2024 23:23:35,50,86,3624.734,54,87.557,100,2444,100,100,18.826,55.8,20.8,25.3,26.2
 27-04-2024 23:23:36,51,89,3614.598,64,113.487,100,2464,100,100,18.518,60.4,20.8,25.3,26.2
 27-04-2024 23:23:37,50,97,3614.598,61,104.578,100,2450,100,100,18.481,55.3,20.8,25.3,26.2
 27-04-2024 23:23:38,51,87,3623.973,60,103.795,100,2447,100,100,18.295,60.1,20.8,25.3,26.2
 27-04-2024 23:23:39,51,90,3620.547,63,105.357,100,2460,100,100,18.361,57.7,20.8,25.3,26.2
 27-04-2024 23:23:40,49,76,3615.266,40,95.505,100,2450,100,100,18.78,56.3,20.8,25.3,26.2
 27-04-2024 23:23:41,47,61,3638.203,48,70.534,100,2467,100,100,19.257,41.8,20.8,25.3,26.2
 27-04-2024 23:23:42,48,79,3667.047,33,40.596,100,2453,100,100,19.327,43.9,20.8,25.3,26.2
 27-04-2024 23:23:43,47,31,3683.289,57,90.947,100,2471,100,100,18.989,39.3,20.8,25.3,26.2
 27-04-2024 23:23:44,47,77,3674.164,54,91.865,100,2454,100,100,18.953,35.4,20.8,25.3,26.2
 27-04-2024 23:23:45,48,79,3692.227,54,99.965,100,2467,100,100,18.947,47.2,20.8,25.3,26.2
 27-04-2024 23:23:46,49,76,3692.227,53,96.495,100,2450,100,100,18.833,56.6,20.8,25.3,26.2
 27-04-2024 23:23:47,49,74,3692.227,57,100.24,100,2460,100,100,18.142,57.9,20.8,25.3,26.2
 27-04-2024 23:23:48,50,85,3692.227,56,94.14,100,2453,100,100,18.207,56.8,20.8,25.3,26.2
 27-04-2024 23:23:49,50,85,3692.727,60,105.632,100,2464,100,100,18.938,52.1,20.8,25.3,26.2
 27-04-2024 23:23:50,50,79,3692.727,60,98.384,100,2453,100,100,18.467,55.5,20.8,25.3,26.2
 27-04-2024 23:23:51,49,78,3692.727,53,90.637,100,2467,100,100,19.225,55.2,20.8,25.3,26.2
 27-04-2024 23:23:52,49,78,3696.602,59,71.46,100,2450,100,100,18.739,52.5,20.8,25.3,26.2
 27-04-2024 23:23:53,45,12,3705.586,49,104.405,100,2463,100,100,18.672,49.1,20.8,25.3,26.2
 27-04-2024 23:23:54,48,68,3706.262,50,98.529,100,2450,100,100,18.201,49.1,20.8,25.3,26.2
 27-04-2024 23:23:55,49,74,3691.875,52,100.142,100,2467,100,100,18.789,53.8,20.8,25.3,26.2
 27-04-2024 23:23:56,49,67,3682.875,47,68.437,100,2446,100,100,18.627,54.4,20.8,25.3,26.2
 27-04-2024 23:23:57,49,82,3682.875,61,85.299,100,2457,100,100,18.323,56.4,20.8,25.3,26.2
 27-04-2024 23:23:58,49,79,3682.875,53,96.646,100,2450,100,100,18.127,57.1,20.8,25.3,26.2
 27-04-2024 23:23:59,46,23,3682.875,41,94.458,100,2467,100,100,18.581,53,20.8,25.3,26.2
 27-04-2024 23:24:00,48,62,3686.25,42,60.803,100,2450,100,100,18.567,48.7,20.8,25.3,26
 27-04-2024 23:24:01,47,56,3653.602,45,66.121,100,2467,100,100,17.772,42.9,20.8,25.3,26
 27-04-2024 23:24:02,48,74,3678.18,60,80.693,100,2453,100,100,18.042,49.6,20.8,25.3,26
 27-04-2024 23:24:03,49,72,3677.992,56,101.032,100,2463,100,100,18.204,60.2,20.8,25.3,26
 27-04-2024 23:24:04,49,81,3680.262,61,105.685,100,2450,100,100,18.15,57.7,20.8,25.3,26
 27-04-2024 23:24:05,50,81,3678.652,57,91.864,100,2460,100,100,18.125,59.5,20.8,25.3,26
 27-04-2024 23:24:06,50,75,3688.027,53,88.147,100,2446,99,100,18.645,54.1,20.8,25.3,26
 27-04-2024 23:24:07,49,71,3685.906,54,87.623,100,2450,100,100,19.501,52.1,20.8,25.3,26
 27-04-2024 23:24:08,49,79,3682.031,59,100.257,100,2466,100,100,19.381,48.1,20.8,25.3,26
 27-04-2024 23:24:09,48,73,3682.031,54,97.621,100,2450,100,100,18.941,45.7,20.8,25.3,26
 27-04-2024 23:24:10,49,78,3690.094,60,95.44,100,2466,100,100,19.347,53.7,20.8,25.3,26
 27-04-2024 23:24:11,48,62,3690.219,50,90.349,100,2453,100,100,19.043,46.8,20.8,25.3,26
 27-04-2024 23:24:12,45,53,3707.477,32,66.888,100,2473,100,100,18.987,26.5,20.8,25.3,26
 27-04-2024 23:24:13,47,69,3685.313,39,96.846,100,2456,100,100,19.307,27.2,20.8,25.3,26
 27-04-2024 23:24:14,48,75,3685.313,32,40.301,100,2463,100,100,18.524,48.5,20.8,25.3,26
 27-04-2024 23:24:15,48,71,3687.438,52,79.2,100,2449,100,100,18.183,34.7,20.8,25.3,26
 27-04-2024 23:24:16,47,25,3688.25,58,90.826,100,2463,100,100,18.249,35.4,20.8,25.3,26
 27-04-2024 23:24:17,46,12,3688.938,69,103.433,100,2449,100,100,18.591,19.8,20.8,25.3,26
 27-04-2024 23:24:18,49,100,3689.094,69,105.911,100,2463,100,100,19.22,41.9,20.8,25.3,26
 27-04-2024 23:24:19,50,90,3671.461,61,105.296,100,2449,100,100,18.82,52.3,20.8,25.3,26
 27-04-2024 23:24:20,50,88,3654.359,65,96.272,100,2463,100,100,18.833,55.4,20.8,25.3,26
 27-04-2024 23:24:21,50,84,3680.609,57,101.514,100,2446,100,100,18.193,52.7,20.8,25.3,26
 27-04-2024 23:24:22,43,0,3671.305,32,39.041,100,2470,100,100,18.787,50.4,20.8,25.3,26
 27-04-2024 23:24:23,41,0,3671.305,32,38.945,100,2456,100,100,18.957,0,20.8,25.3,26
 27-04-2024 23:24:24,41,0,3671.305,32,39.121,100,2477,100,100,19.201,0,20.8,25.3,26
 27-04-2024 23:24:25,38,0,3671.305,32,29.409,100,2459,99,100,18.498,0,20.8,25.3,26
 27-04-2024 23:24:26,38,0,3671.305,32,29.505,100,2463,100,100,18.893,0,20.8,25.3,26
 27-04-2024 23:24:27,38,0,3671.305,32,29.748,100,2473,100,100,19.223,0,20.8,25.3,26
 27-04-2024 23:24:28,46,97,3672.867,61,106.614,100,2446,100,100,18.974,5.5,20.8,25.3,26
 27-04-2024 23:24:29,48,87,3672.867,56,77.856,100,2460,100,100,17.627,52.9,20.8,25.3,26
 27-04-2024 23:24:30,49,88,3655.992,65,107.619,100,2460,100,100,17.667,54.8,20.8,25.3,26
 27-04-2024 23:24:31,49,88,3655.992,51,74.56,100,2443,100,100,17.664,55.6,20.8,25.3,26
 27-04-2024 23:24:32,42,0,3656.441,32,38.945,100,2466,99,100,18.702,56.5,20.8,25.3,26
 27-04-2024 23:24:33,48,88,3722.395,63,98.354,100,2466,100,100,18.536,23.1,20.8,25.3,26
 27-04-2024 23:24:34,49,85,3721,60,101.044,100,2459,100,100,18.19,46.8,20.8,25.3,26
 27-04-2024 23:24:35,49,80,3721,52,95.057,100,2446,100,100,17.589,49.9,20.8,25.3,26
 27-04-2024 23:24:36,49,88,3742.563,56,101.156,100,2456,100,100,18.014,44.9,20.8,25.3,26
 27-04-2024 23:24:37,49,82,3733.188,53,97.293,100,2449,99,100,18.01,47.9,20.8,25.3,26
 27-04-2024 23:24:38,49,87,3733.188,58,96.463,100,2463,100,100,18.024,49.5,20.8,25.3,26
 27-04-2024 23:24:39,46,52,3728.59,32,39.772,100,2449,100,100,18.339,35.2,20.8,25.3,26
 27-04-2024 23:24:40,48,80,3730.34,54,105.062,100,2463,100,100,18.876,32.3,20.8,25.3,26
 27-04-2024 23:24:41,48,70,3733.578,43,90.531,100,2456,100,100,18.348,44.1,20.8,25.3,26
 27-04-2024 23:24:42,42,0,3733.578,32,39.528,100,2449,100,100,19.128,43.5,20.8,25.3,26
 27-04-2024 23:24:43,46,41,3733.578,48,101.382,100,2470,100,100,18.727,16.9,20.8,25.3,26
 27-04-2024 23:24:44,49,100,3738.891,69,104.635,100,2453,100,100,18.562,37.9,20.8,25.3,26
 27-04-2024 23:24:45,50,85,3712.641,63,90.622,100,2460,100,100,18.459,49.1,20.8,25.3,26
 27-04-2024 23:24:46,50,83,3712.641,62,90.301,100,2443,100,100,18.34,49.7,20.8,25.3,26
 27-04-2024 23:24:47,50,86,3712.641,66,94.874,100,2463,100,100,18.833,51,20.8,25.3,26
 27-04-2024 23:24:48,50,89,3712.641,67,104.805,100,2446,100,100,18.822,52.8,20.8,25.3,26
 27-04-2024 23:24:49,51,88,3704.027,65,112.338,100,2439,100,100,19.195,56.1,20.8,25.3,26
 27-04-2024 23:24:50,51,92,3704.027,67,101.716,100,2456,100,100,18.83,57.6,20.8,25.3,26
 27-04-2024 23:24:51,49,64,3744.902,55,102.882,100,2449,100,100,18.297,50.9,20.8,25.3,26
 27-04-2024 23:24:52,51,89,3723.828,65,107.311,100,2460,100,100,18.398,57.6,20.8,25.3,26
 27-04-2024 23:24:53,51,87,3733.203,66,102.032,100,2446,100,100,18.209,58.6,20.8,25.3,26
 27-04-2024 23:24:54,50,78,3723.453,61,91.217,100,2460,100,100,18.596,59.5,20.8,25.3,26
 27-04-2024 23:24:55,49,83,3724.281,42,85.39,100,2439,100,100,18.286,56.5,20.8,25.3,26
 27-04-2024 23:24:56,48,62,3620.848,41,64.4,100,2463,100,100,18.614,45.1,20.8,25.3,26
 27-04-2024 23:24:57,48,65,3722.035,46,82.956,100,2446,100,100,18.37,43.8,20.8,25.3,26
